tgDataLogger2 started logging at time 04122024_153418, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(springs).RestLen,6_SCA(springs).CurrLen,6_SCA(springs).Tension,7_SCA(springs).RestLen,7_SCA(springs).CurrLen,7_SCA(springs).Tension,8_SCA(springs).RestLen,8_SCA(springs).CurrLen,8_SCA(springs).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(activated_cable).RestLen,26_SCA(activated_cable).CurrLen,26_SCA(activated_cable).Tension,27_SCA(activated_cable).RestLen,27_SCA(activated_cable).CurrLen,27_SCA(activated_cable).Tension,28_SCA(activated_cable).RestLen,28_SCA(activated_cable).CurrLen,28_SCA(activated_cable).Tension,29_SCA(activated_cable).RestLen,29_SCA(activated_cable).CurrLen,29_SCA(activated_cable).Tension,
0.0101,-0.481429,3.62213,0.967073,-0.137749,0.054704,0.731423,0.099995,0.420346,5.50818,-1.29054,-0.137749,0.054704,0.731423,0.099995,-1.4658,5.01519,-0.359057,-0.301173,-0.132852,-0.833452,0.099995,1.40472,4.11511,0.0355937,-0.301173,-0.132852,-0.833452,0.099995,-0.218378,3.45833,-1.16142,-1.84582,0.179409,0.136534,0.099995,0.157295,5.67198,0.83796,-1.84582,0.179409,0.136534,0.099995,2.77087,2.98707,95.1306,2.77087,2.98632,94.7998,2.77087,2.98599,94.6552,2.77087,2.98556,94.4658,2.77087,2.98706,95.125,2.77087,2.98707,95.1306,2.77087,2.98632,94.7998,2.77087,2.98599,94.6552,2.77087,2.98556,94.4658,2.77087,2.98706,95.125,2.77087,2.98706,95.125,2.77087,2.98599,94.6552,2.77087,2.98556,94.4658,2.77087,2.98706,95.125,2.77087,2.98556,94.4658,2.77087,2.98599,94.6552,2.77087,2.98707,95.1306,2.77087,2.98632,94.7998,2.77087,2.98632,94.7998,2.77087,2.98707,95.1306,2.99814,3.03063,58.4847,2.99814,3.03063,58.4847,2.99814,3.03063,58.4847,2.99814,3.03063,58.4847,
0.0202,-0.461531,3.64878,0.91726,-0.138881,0.0557181,0.731746,0.099995,0.400448,5.4516,-1.24072,-0.138881,0.0557181,0.731746,0.099995,-1.39635,4.98026,-0.347997,-0.297848,-0.135843,-0.833897,0.099995,1.33527,4.12012,0.0245342,-0.297848,-0.135843,-0.833897,0.099995,-0.204863,3.49996,-1.10875,-1.84545,0.179359,0.136823,0.099995,0.14378,5.60042,0.785284,-1.84545,0.179359,0.136823,0.099995,2.77087,2.97465,89.6643,2.77087,2.97452,89.6075,2.77087,2.97377,89.2777,2.77087,2.97329,89.0674,2.77087,2.97464,89.6616,2.77087,2.97465,89.6643,2.77087,2.97452,89.6075,2.77087,2.97377,89.2777,2.77087,2.97329,89.0674,2.77087,2.97464,89.6616,2.77087,2.97464,89.6616,2.77087,2.97377,89.2777,2.77087,2.97329,89.0674,2.77087,2.97464,89.6616,2.77087,2.97329,89.0674,2.77087,2.97377,89.2777,2.77087,2.97465,89.6643,2.77087,2.97452,89.6075,2.77087,2.97452,89.6075,2.77087,2.97465,89.6643,2.99814,3.03103,59.2069,2.99814,3.03103,59.2069,2.99814,3.03103,59.2069,2.99814,3.03103,59.2069,
0.0303,-0.432297,3.68496,0.84407,-0.13992,0.05665,0.732041,0.099995,0.371214,5.36549,-1.16753,-0.13992,0.05665,0.732041,0.099995,-1.29918,4.92615,-0.33353,-0.301648,-0.132425,-0.833389,0.099995,1.23809,4.1243,0.0100672,-0.301648,-0.132425,-0.833389,0.099995,-0.189132,3.55411,-1.03637,-1.84464,0.179249,0.13747,0.099995,0.128049,5.49634,0.712905,-1.84464,0.179249,0.13747,0.099995,2.77087,2.96472,85.2941,2.77087,2.96479,85.328,2.77087,2.9638,84.8899,2.77087,2.96332,84.6778,2.77087,2.96478,85.3226,2.77087,2.96472,85.2941,2.77087,2.96479,85.328,2.77087,2.9638,84.8899,2.77087,2.96332,84.6778,2.77087,2.96478,85.3226,2.77087,2.96478,85.3226,2.77087,2.9638,84.8899,2.77087,2.96332,84.6778,2.77087,2.96478,85.3226,2.77087,2.96332,84.6778,2.77087,2.9638,84.8899,2.77087,2.96472,85.2941,2.77087,2.96479,85.328,2.77087,2.96479,85.328,2.77087,2.96472,85.2941,2.99814,3.0314,59.8684,2.99814,3.0314,59.8684,2.99814,3.0314,59.8684,2.99814,3.0314,59.8684,
0.0404,-0.398272,3.72114,0.758888,-0.14033,0.0570183,0.732158,0.099995,0.337189,5.25935,-1.08235,-0.14033,0.0570183,0.732158,0.099995,-1.19101,4.85735,-0.318579,-0.299775,-0.13411,-0.833638,0.099995,1.12992,4.12314,-0.00488378,-0.299775,-0.13411,-0.833638,0.099995,-0.174934,3.6062,-0.957957,-1.84389,0.179147,0.138065,0.099995,0.113851,5.37429,0.634494,-1.84389,0.179147,0.138065,0.099995,2.77087,2.96387,84.9211,2.77087,2.96375,84.8663,2.77087,2.96269,84.4034,2.77087,2.96237,84.2628,2.77087,2.96381,84.8954,2.77087,2.96387,84.9211,2.77087,2.96375,84.8663,2.77087,2.96269,84.4034,2.77087,2.96237,84.2628,2.77087,2.96381,84.8954,2.77087,2.96381,84.8954,2.77087,2.96269,84.4034,2.77087,2.96237,84.2628,2.77087,2.96381,84.8954,2.77087,2.96237,84.2628,2.77087,2.96269,84.4034,2.77087,2.96387,84.9211,2.77087,2.96375,84.8663,2.77087,2.96375,84.8663,2.77087,2.96387,84.9211,2.99814,3.03249,61.8218,2.99814,3.03249,61.8218,2.99814,3.03249,61.8218,2.99814,3.03249,61.8218,
0.0505,-0.367006,3.74155,0.680613,-0.140113,0.0568231,0.732096,0.099995,0.305923,5.14898,-1.00408,-0.140113,0.0568231,0.732096,0.099995,-1.09518,4.78132,-0.306246,-0.299408,-0.13444,-0.833687,0.099995,1.0341,4.10921,-0.0172169,-0.299408,-0.13444,-0.833687,0.099995,-0.164988,3.63649,-0.8911,-1.84347,0.17909,0.138399,0.099995,0.103905,5.25404,0.567637,-1.84347,0.17909,0.138399,0.099995,2.77087,2.97252,88.726,2.77087,2.97132,88.1975,2.77087,2.97045,87.8184,2.77087,2.96997,87.6065,2.77087,2.97208,88.5342,2.77087,2.97252,88.726,2.77087,2.97132,88.1975,2.77087,2.97045,87.8184,2.77087,2.96997,87.6065,2.77087,2.97208,88.5342,2.77087,2.97208,88.5342,2.77087,2.97045,87.8184,2.77087,2.96997,87.6065,2.77087,2.97208,88.5342,2.77087,2.96997,87.6065,2.77087,2.97045,87.8184,2.77087,2.97252,88.726,2.77087,2.97132,88.1975,2.77087,2.97132,88.1975,2.77087,2.97252,88.726,2.99814,3.03434,65.1574,2.99814,3.03434,65.1574,2.99814,3.03434,65.1574,2.99814,3.03434,65.1574,
0.0606,-0.348293,3.7257,0.633765,-0.139852,0.0565895,0.732022,0.099995,0.28721,5.05485,-0.957228,-0.139852,0.0565895,0.732022,0.099995,-1.03916,4.70771,-0.299424,-0.302073,-0.132041,-0.833333,0.099995,0.978082,4.07284,-0.0240396,-0.302073,-0.132041,-0.833333,0.099995,-0.160249,3.62425,-0.853491,-1.84327,0.179062,0.138561,0.099995,0.099166,5.1563,0.530028,-1.84327,0.179062,0.138561,0.099995,2.77087,2.98189,92.8479,2.77087,2.97928,91.7008,2.77087,2.97855,91.3813,2.77087,2.97732,90.8409,2.77087,2.98096,92.4428,2.77087,2.98189,92.8479,2.77087,2.97928,91.7008,2.77087,2.97855,91.3813,2.77087,2.97732,90.8409,2.77087,2.98096,92.4428,2.77087,2.98096,92.4428,2.77087,2.97855,91.3813,2.77087,2.97732,90.8409,2.77087,2.98096,92.4428,2.77087,2.97732,90.8409,2.77087,2.97855,91.3813,2.77087,2.98189,92.8479,2.77087,2.97928,91.7008,2.77087,2.97928,91.7008,2.77087,2.98189,92.8479,2.99814,3.03614,68.4011,2.99814,3.03614,68.4011,2.99814,3.03614,68.4011,2.99814,3.03614,68.4011,
0.0707,-0.347091,3.66322,0.630757,-0.140087,0.0568004,0.732089,0.099995,0.286008,4.98734,-0.95422,-0.140087,0.0568004,0.732089,0.099995,-1.0359,4.64145,-0.299173,-0.300996,-0.133011,-0.833475,0.099995,0.97482,4.0091,-0.0242901,-0.300996,-0.133011,-0.833475,0.099995,-0.160178,3.56178,-0.851351,-1.84297,0.179021,0.138795,0.099995,0.0990953,5.08877,0.527888,-1.84297,0.179021,0.138795,0.099995,2.77087,2.98305,93.3596,2.77087,2.97943,91.7659,2.77087,2.97872,91.4537,2.77087,2.97667,90.5521,2.77087,2.98181,92.815,2.77087,2.98305,93.3596,2.77087,2.97943,91.7659,2.77087,2.97872,91.4537,2.77087,2.97667,90.5521,2.77087,2.98181,92.815,2.77087,2.98181,92.815,2.77087,2.97872,91.4537,2.77087,2.97667,90.5521,2.77087,2.98181,92.815,2.77087,2.97667,90.5521,2.77087,2.97872,91.4537,2.77087,2.98305,93.3596,2.77087,2.97943,91.7659,2.77087,2.97943,91.7659,2.77087,2.98305,93.3596,2.99814,3.03709,70.1127,2.99814,3.03709,70.1127,2.99814,3.03709,70.1127,2.99814,3.03709,70.1127,
0.0808,-0.361083,3.55895,0.665787,-0.140705,0.0573543,0.732264,0.099995,0.3,4.9416,-0.98925,-0.140705,0.0573543,0.732264,0.099995,-1.07812,4.58032,-0.304447,-0.300498,-0.133459,-0.833541,0.099995,1.01704,3.92023,-0.0190163,-0.300498,-0.133459,-0.833541,0.099995,-0.163961,3.45519,-0.87925,-1.84259,0.178968,0.139102,0.099995,0.102878,5.04535,0.555787,-1.84259,0.178968,0.139102,0.099995,2.77087,2.97643,90.4454,2.77087,2.97223,88.6014,2.77087,2.97162,88.3322,2.77087,2.96924,87.286,2.77087,2.97507,89.8476,2.77087,2.97643,90.4454,2.77087,2.97223,88.6014,2.77087,2.97162,88.3322,2.77087,2.96924,87.286,2.77087,2.97507,89.8476,2.77087,2.97507,89.8476,2.77087,2.97162,88.3322,2.77087,2.96924,87.286,2.77087,2.97507,89.8476,2.77087,2.96924,87.286,2.77087,2.97162,88.3322,2.77087,2.97643,90.4454,2.77087,2.97223,88.6014,2.77087,2.97223,88.6014,2.77087,2.97643,90.4454,2.99814,3.03724,70.385,2.99814,3.03724,70.385,2.99814,3.03724,70.385,2.99814,3.03724,70.385,
0.0909,-0.385162,3.42358,0.726068,-0.141255,0.057848,0.73242,0.099995,0.324079,4.90695,-1.04953,-0.141255,0.057848,0.73242,0.099995,-1.15124,4.51917,-0.313722,-0.301622,-0.132448,-0.833392,0.099995,1.09015,3.81136,-0.00974169,-0.301622,-0.132448,-0.833392,0.099995,-0.171003,3.31416,-0.928864,-1.8425,0.178956,0.139171,0.099995,0.10992,5.01636,0.605401,-1.8425,0.178956,0.139171,0.099995,2.77087,2.96831,86.8744,2.77087,2.96388,84.9273,2.77087,2.96336,84.6987,2.77087,2.96119,83.7428,2.77087,2.96685,86.2323,2.77087,2.96831,86.8744,2.77087,2.96388,84.9273,2.77087,2.96336,84.6987,2.77087,2.96119,83.7428,2.77087,2.96685,86.2323,2.77087,2.96685,86.2323,2.77087,2.96336,84.6987,2.77087,2.96119,83.7428,2.77087,2.96685,86.2323,2.77087,2.96119,83.7428,2.77087,2.96336,84.6987,2.77087,2.96831,86.8744,2.77087,2.96388,84.9273,2.77087,2.96388,84.9273,2.77087,2.96831,86.8744,2.99814,3.03717,70.2537,2.99814,3.03717,70.2537,2.99814,3.03717,70.2537,2.99814,3.03717,70.2537,
0.101,-0.409768,3.3225,0.795797,-0.0648749,0.137593,0.766111,0.099995,0.355653,4.87475,-1.12094,-0.136724,0.0641052,0.732872,0.099995,-1.2371,4.45783,-0.321733,-0.280453,-0.148067,-0.837359,0.099995,1.17583,3.69357,-0.00285661,-0.321357,-0.12131,-0.829565,0.099995,-0.178003,3.15915,-0.987994,-1.85355,0.102401,0.136501,0.099995,0.121383,4.99534,0.679833,-1.85286,0.121006,0.135902,0.099995,2.77087,2.97428,89.501,2.77087,2.96441,85.1598,2.77087,2.96048,83.4312,2.77087,2.8836,49.6035,2.77087,2.96772,86.6161,2.77087,2.97012,87.6722,2.77087,2.95507,81.0482,2.77087,2.96291,84.5004,2.77087,2.96089,83.6109,2.77087,2.95739,82.0692,2.77087,2.9646,85.242,2.77087,2.97295,88.9182,2.77087,2.98004,92.0348,2.77087,2.97184,88.4265,2.77087,2.95929,82.9066,2.77087,2.9618,84.0109,2.77087,2.96658,86.1154,2.77087,2.96964,87.4587,2.77087,2.95881,82.6967,2.77087,2.97464,89.6588,2.99814,3.01382,28.2209,2.99814,3.03777,71.3315,2.99814,3.05542,103.11,2.99814,3.03736,70.5989,
