tgDataLogger2 started logging at time 04122024_153209, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(activated_cable).RestLen,9_SCA(activated_cable).CurrLen,9_SCA(activated_cable).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,
0.0101,-0.481401,3.62218,0.967005,-0.137822,0.0547688,0.731444,0.099995,0.420318,5.50812,-1.29047,-0.137822,0.0547688,0.731444,0.099995,-1.46567,5.01516,-0.359029,-0.3012,-0.132828,-0.833448,0.099995,1.40458,4.11515,0.0355659,-0.3012,-0.132828,-0.833448,0.099995,-0.218294,3.45844,-1.1613,-1.84576,0.179402,0.136576,0.099995,0.157211,5.67187,0.837837,-1.84576,0.179402,0.136576,0.099995,2.99814,3.03095,59.0594,2.99814,3.03095,59.0594,2.99814,3.03095,59.0594,2.99814,3.03095,59.0594,2.65331,2.98715,96.8117,2.65331,2.98623,96.5453,2.65331,2.98584,96.433,2.65331,2.98526,96.2657,2.65331,2.98708,96.793,2.65331,2.98715,96.8117,2.65331,2.98623,96.5453,2.65331,2.98584,96.433,2.65331,2.98526,96.2657,2.65331,2.98708,96.793,2.65331,2.98708,96.793,2.65331,2.98584,96.433,2.65331,2.98526,96.2657,2.65331,2.98708,96.793,2.65331,2.98526,96.2657,2.65331,2.98584,96.433,2.65331,2.98715,96.8117,2.65331,2.98623,96.5453,2.65331,2.98623,96.5453,2.65331,2.98715,96.8117,
0.0202,-0.461225,3.64942,0.916492,-0.138984,0.0558104,0.731775,0.099995,0.400142,5.45096,-1.23996,-0.138984,0.0558104,0.731775,0.099995,-1.39524,4.97994,-0.347827,-0.297857,-0.135835,-0.833896,0.099995,1.33416,4.12045,0.0243635,-0.297857,-0.135835,-0.833896,0.099995,-0.204611,3.50086,-1.1079,-1.84538,0.179349,0.136882,0.099995,0.143528,5.59953,0.784434,-1.84538,0.179349,0.136882,0.099995,2.99814,3.03143,59.925,2.99814,3.03143,59.925,2.99814,3.03143,59.925,2.99814,3.03143,59.925,2.65331,2.97461,93.1754,2.65331,2.97429,93.0842,2.65331,2.97344,92.8368,2.65331,2.9728,92.6516,2.65331,2.97455,93.1579,2.65331,2.97461,93.1754,2.65331,2.97429,93.0842,2.65331,2.97344,92.8368,2.65331,2.9728,92.6516,2.65331,2.97455,93.1579,2.65331,2.97455,93.1579,2.65331,2.97344,92.8368,2.65331,2.9728,92.6516,2.65331,2.97455,93.1579,2.65331,2.9728,92.6516,2.65331,2.97344,92.8368,2.65331,2.97461,93.1754,2.65331,2.97429,93.0842,2.65331,2.97429,93.0842,2.65331,2.97461,93.1754,
0.0303,-0.431364,3.68691,0.841736,-0.140057,0.0567733,0.73208,0.099995,0.370281,5.36354,-1.1652,-0.140057,0.0567733,0.73208,0.099995,-1.29601,4.92518,-0.333078,-0.301479,-0.132576,-0.833411,0.099995,1.23493,4.12527,0.00961484,-0.301479,-0.132576,-0.833411,0.099995,-0.188593,3.55665,-1.03403,-1.84453,0.179235,0.137554,0.099995,0.12751,5.4938,0.710564,-1.84453,0.179235,0.137554,0.099995,2.99814,3.03197,60.8855,2.99814,3.03197,60.8855,2.99814,3.03197,60.8855,2.99814,3.03197,60.8855,2.65331,2.96466,90.2901,2.65331,2.96455,90.2595,2.65331,2.96339,89.921,2.65331,2.96272,89.7267,2.65331,2.96467,90.2935,2.65331,2.96466,90.2901,2.65331,2.96455,90.2595,2.65331,2.96339,89.921,2.65331,2.96272,89.7267,2.65331,2.96467,90.2935,2.65331,2.96467,90.2935,2.65331,2.96339,89.921,2.65331,2.96272,89.7267,2.65331,2.96467,90.2935,2.65331,2.96272,89.7267,2.65331,2.96339,89.921,2.65331,2.96466,90.2901,2.65331,2.96455,90.2595,2.65331,2.96455,90.2595,2.65331,2.96466,90.2901,
0.0404,-0.396639,3.72456,0.754801,-0.140476,0.0571492,0.732199,0.099995,0.335556,5.25594,-1.07826,-0.140476,0.0571492,0.732199,0.099995,-1.18571,4.85566,-0.317881,-0.300401,-0.133547,-0.833554,0.099995,1.12463,4.12484,-0.00558228,-0.300401,-0.133547,-0.833554,0.099995,-0.174229,3.6104,-0.954165,-1.84376,0.179129,0.13817,0.099995,0.113146,5.37009,0.630701,-1.84376,0.179129,0.13817,0.099995,2.99814,3.03328,63.2591,2.99814,3.03328,63.2591,2.99814,3.03328,63.2591,2.99814,3.03328,63.2591,2.65331,2.96423,90.1658,2.65331,2.96389,90.0677,2.65331,2.9626,89.6933,2.65331,2.96208,89.5415,2.65331,2.9641,90.1281,2.65331,2.96423,90.1658,2.65331,2.96389,90.0677,2.65331,2.9626,89.6933,2.65331,2.96208,89.5415,2.65331,2.9641,90.1281,2.65331,2.9641,90.1281,2.65331,2.9626,89.6933,2.65331,2.96208,89.5415,2.65331,2.9641,90.1281,2.65331,2.96208,89.5415,2.65331,2.9626,89.6933,2.65331,2.96423,90.1658,2.65331,2.96389,90.0677,2.65331,2.96389,90.0677,2.65331,2.96423,90.1658,
0.0505,-0.365318,3.74508,0.676387,-0.140265,0.0569597,0.732139,0.099995,0.304235,5.14545,-0.99985,-0.140265,0.0569597,0.732139,0.099995,-1.08985,4.77952,-0.305621,-0.299257,-0.134576,-0.833707,0.099995,1.02877,4.11101,-0.017842,-0.299257,-0.134576,-0.833707,0.099995,-0.164429,3.64064,-0.887413,-1.84333,0.17907,0.13851,0.099995,0.103346,5.24989,0.56395,-1.84333,0.17907,0.13851,0.099995,2.99814,3.03533,66.9373,2.99814,3.03533,66.9373,2.99814,3.03533,66.9373,2.99814,3.03533,66.9373,2.65331,2.97341,92.8292,2.65331,2.97187,92.3821,2.65331,2.97073,92.0511,2.65331,2.97,91.8403,2.65331,2.97286,92.6676,2.65331,2.97341,92.8292,2.65331,2.97187,92.3821,2.65331,2.97073,92.0511,2.65331,2.97,91.8403,2.65331,2.97286,92.6676,2.65331,2.97286,92.6676,2.65331,2.97073,92.0511,2.65331,2.97,91.8403,2.65331,2.97286,92.6676,2.65331,2.97,91.8403,2.65331,2.97073,92.0511,2.65331,2.97341,92.8292,2.65331,2.97187,92.3821,2.65331,2.97187,92.3821,2.65331,2.97341,92.8292,
0.0606,-0.347571,3.72721,0.631957,-0.140059,0.0567752,0.732081,0.099995,0.286488,5.05334,-0.955421,-0.140059,0.0567752,0.732081,0.099995,-1.03686,4.70683,-0.299239,-0.301613,-0.132456,-0.833394,0.099995,0.975774,4.07372,-0.0242243,-0.301613,-0.132456,-0.833394,0.099995,-0.160091,3.62606,-0.851922,-1.84308,0.179036,0.138708,0.099995,0.099008,5.15449,0.528458,-1.84308,0.179036,0.138708,0.099995,2.99814,3.03717,70.2531,2.99814,3.03717,70.2531,2.99814,3.03717,70.2531,2.99814,3.03717,70.2531,2.65331,2.98261,95.4973,2.65331,2.97949,94.5925,2.65331,2.97847,94.2965,2.65331,2.97691,93.8437,2.65331,2.98153,95.1823,2.65331,2.98261,95.4973,2.65331,2.97949,94.5925,2.65331,2.97847,94.2965,2.65331,2.97691,93.8437,2.65331,2.98153,95.1823,2.65331,2.98153,95.1823,2.65331,2.97847,94.2965,2.65331,2.97691,93.8437,2.65331,2.98153,95.1823,2.65331,2.97691,93.8437,2.65331,2.97847,94.2965,2.65331,2.98261,95.4973,2.65331,2.97949,94.5925,2.65331,2.97949,94.5925,2.65331,2.98261,95.4973,
0.0707,-0.347853,3.66162,0.632664,-0.140382,0.0570644,0.732172,0.099995,0.28677,4.98893,-0.956127,-0.140382,0.0570644,0.732172,0.099995,-1.03814,4.64202,-0.299591,-0.301714,-0.132365,-0.83338,0.099995,0.977058,4.00853,-0.0238718,-0.301714,-0.132365,-0.83338,0.099995,-0.160512,3.56019,-0.852819,-1.84271,0.178985,0.139006,0.099995,0.0994293,5.09037,0.529356,-1.84271,0.178985,0.139006,0.099995,2.99814,3.03808,71.8832,2.99814,3.03808,71.8832,2.99814,3.03808,71.8832,2.99814,3.03808,71.8832,2.65331,2.98311,95.6416,2.65331,2.97879,94.389,2.65331,2.97776,94.0898,2.65331,2.9753,93.3767,2.65331,2.98163,95.2134,2.65331,2.98311,95.6416,2.65331,2.97879,94.389,2.65331,2.97776,94.0898,2.65331,2.9753,93.3767,2.65331,2.98163,95.2134,2.65331,2.98163,95.2134,2.65331,2.97776,94.0898,2.65331,2.9753,93.3767,2.65331,2.98163,95.2134,2.65331,2.9753,93.3767,2.65331,2.97776,94.0898,2.65331,2.98311,95.6416,2.65331,2.97879,94.389,2.65331,2.97879,94.389,2.65331,2.98311,95.6416,
0.0808,-0.363351,3.55421,0.671463,-0.141073,0.0576848,0.732368,0.099995,0.302268,4.94634,-0.994927,-0.141073,0.0576848,0.732368,0.099995,-1.08503,4.58235,-0.305507,-0.300125,-0.133795,-0.833591,0.099995,1.02394,3.91819,-0.0179561,-0.300125,-0.133795,-0.833591,0.099995,-0.164814,3.45002,-0.883914,-1.84227,0.178925,0.139351,0.099995,0.103731,5.05053,0.560451,-1.84227,0.178925,0.139351,0.099995,2.99814,3.03823,72.1627,2.99814,3.03823,72.1627,2.99814,3.03823,72.1627,2.99814,3.03823,72.1627,2.65331,2.97609,93.6059,2.65331,2.97097,92.12,2.65331,2.97003,91.8471,2.65331,2.96717,91.0184,2.65331,2.97442,93.1198,2.65331,2.97609,93.6059,2.65331,2.97097,92.12,2.65331,2.97003,91.8471,2.65331,2.96717,91.0184,2.65331,2.97442,93.1198,2.65331,2.97442,93.1198,2.65331,2.97003,91.8471,2.65331,2.96717,91.0184,2.65331,2.97442,93.1198,2.65331,2.96717,91.0184,2.65331,2.97003,91.8471,2.65331,2.97609,93.6059,2.65331,2.97097,92.12,2.65331,2.97097,92.12,2.65331,2.97609,93.6059,
0.0909,-0.388809,3.41595,0.735199,-0.141644,0.0581977,0.73253,0.099995,0.327726,4.91458,-1.05866,-0.141644,0.0581977,0.73253,0.099995,-1.16256,4.52256,-0.315409,-0.301873,-0.132222,-0.833359,0.099995,1.10148,3.80796,-0.00805447,-0.301873,-0.132222,-0.833359,0.099995,-0.172472,3.3054,-0.936771,-1.84217,0.17891,0.139434,0.099995,0.111389,5.02513,0.613308,-1.84217,0.17891,0.139434,0.099995,2.99814,3.03828,72.2565,2.99814,3.03828,72.2565,2.99814,3.03828,72.2565,2.99814,3.03828,72.2565,2.65331,2.96828,91.3398,2.65331,2.96268,89.7156,2.65331,2.96183,89.4687,2.65331,2.95911,88.6801,2.65331,2.96643,90.804,2.65331,2.96828,91.3398,2.65331,2.96268,89.7156,2.65331,2.96183,89.4687,2.65331,2.95911,88.6801,2.65331,2.96643,90.804,2.65331,2.96643,90.804,2.65331,2.96183,89.4687,2.65331,2.95911,88.6801,2.65331,2.96643,90.804,2.65331,2.95911,88.6801,2.65331,2.96183,89.4687,2.65331,2.96828,91.3398,2.65331,2.96268,89.7156,2.65331,2.96268,89.7156,2.65331,2.96828,91.3398,
0.101,-0.414496,3.31852,0.805834,-0.0569583,0.146498,0.769518,0.099995,0.360859,4.88489,-1.13186,-0.137165,0.0644922,0.733044,0.099995,-1.25102,4.46322,-0.323089,-0.281115,-0.147334,-0.837297,0.099995,1.18966,3.69068,-0.00154227,-0.324959,-0.118879,-0.828825,0.099995,-0.179126,3.15054,-0.997705,-1.85399,0.0964272,0.13653,0.099995,0.12387,5.00745,0.691682,-1.85158,0.130759,0.135987,0.099995,2.99814,3.01564,31.4985,2.99814,3.03916,73.8329,2.99814,3.05684,105.658,2.99814,3.03872,73.0351,2.65331,2.97594,93.5607,2.65331,2.96452,90.2496,2.65331,2.95965,88.8384,2.65331,2.8751,64.3188,2.65331,2.9687,91.4612,2.65331,2.97186,92.3792,2.65331,2.95348,87.0499,2.65331,2.96264,89.7055,2.65331,2.96005,88.9528,2.65331,2.95661,87.957,2.65331,2.96524,90.4576,2.65331,2.97332,92.8026,2.65331,2.98024,94.8076,2.65331,2.97346,92.8441,2.65331,2.95808,88.3827,2.65331,2.96122,89.2919,2.65331,2.96764,91.1549,2.65331,2.97037,91.946,2.65331,2.95836,88.464,2.65331,2.97647,93.7169,
