tgDataLogger2 started logging at time 04122024_153252, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(activated_cable).RestLen,9_SCA(activated_cable).CurrLen,9_SCA(activated_cable).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,
0.0101,-0.481411,3.62216,0.967028,-0.137797,0.0547469,0.731437,0.099995,0.420328,5.50814,-1.29049,-0.137797,0.0547469,0.731437,0.099995,-1.46571,5.01517,-0.359038,-0.301191,-0.132836,-0.833449,0.099995,1.40463,4.11513,0.0355751,-0.301191,-0.132836,-0.833449,0.099995,-0.218322,3.4584,-1.16134,-1.84578,0.179404,0.136561,0.099995,0.157239,5.6719,0.837877,-1.84578,0.179404,0.136561,0.099995,2.99814,3.03084,58.8663,2.99814,3.03084,58.8663,2.99814,3.03084,58.8663,2.99814,3.03084,58.8663,2.70402,2.98712,96.2535,2.70402,2.98626,95.9603,2.70402,2.98589,95.8355,2.70402,2.98536,95.6563,2.70402,2.98707,96.2376,2.70402,2.98712,96.2535,2.70402,2.98626,95.9603,2.70402,2.98589,95.8355,2.70402,2.98536,95.6563,2.70402,2.98707,96.2376,2.70402,2.98707,96.2376,2.70402,2.98589,95.8355,2.70402,2.98536,95.6563,2.70402,2.98707,96.2376,2.70402,2.98536,95.6563,2.70402,2.98589,95.8355,2.70402,2.98712,96.2535,2.70402,2.98626,95.9603,2.70402,2.98626,95.9603,2.70402,2.98712,96.2535,
0.0202,-0.461328,3.64921,0.916751,-0.138948,0.0557788,0.731765,0.099995,0.400245,5.45118,-1.24021,-0.138948,0.0557788,0.731765,0.099995,-1.39561,4.98005,-0.347883,-0.297853,-0.135839,-0.833896,0.099995,1.33453,4.12034,0.0244198,-0.297853,-0.135839,-0.833896,0.099995,-0.204694,3.50056,-1.10818,-1.8454,0.179353,0.136862,0.099995,0.143611,5.59983,0.784717,-1.8454,0.179353,0.136862,0.099995,2.99814,3.0313,59.6838,2.99814,3.0313,59.6838,2.99814,3.0313,59.6838,2.99814,3.0313,59.6838,2.70402,2.97462,92.0024,2.70402,2.97437,91.9178,2.70402,2.97355,91.64,2.70402,2.97297,91.4422,2.70402,2.97458,91.9885,2.70402,2.97462,92.0024,2.70402,2.97437,91.9178,2.70402,2.97355,91.64,2.70402,2.97297,91.4422,2.70402,2.97458,91.9885,2.70402,2.97458,91.9885,2.70402,2.97355,91.64,2.70402,2.97297,91.4422,2.70402,2.97458,91.9885,2.70402,2.97297,91.4422,2.70402,2.97355,91.64,2.70402,2.97462,92.0024,2.70402,2.97437,91.9178,2.70402,2.97437,91.9178,2.70402,2.97462,92.0024,
0.0303,-0.431677,3.68625,0.84252,-0.14001,0.0567307,0.732067,0.099995,0.370594,5.3642,-1.16598,-0.14001,0.0567307,0.732067,0.099995,-1.29707,4.9255,-0.333227,-0.30154,-0.132521,-0.833403,0.099995,1.23598,4.12494,0.00976418,-0.30154,-0.132521,-0.833403,0.099995,-0.18877,3.5558,-1.03481,-1.84457,0.17924,0.137524,0.099995,0.127687,5.49464,0.711343,-1.84457,0.17924,0.137524,0.099995,2.99814,3.03178,60.5438,2.99814,3.03178,60.5438,2.99814,3.03178,60.5438,2.99814,3.03178,60.5438,2.70402,2.96467,88.6204,2.70402,2.96463,88.6073,2.70402,2.96353,88.231,2.70402,2.96292,88.0264,2.70402,2.9647,88.6312,2.70402,2.96467,88.6204,2.70402,2.96463,88.6073,2.70402,2.96353,88.231,2.70402,2.96292,88.0264,2.70402,2.9647,88.6312,2.70402,2.9647,88.6312,2.70402,2.96353,88.231,2.70402,2.96292,88.0264,2.70402,2.9647,88.6312,2.70402,2.96292,88.0264,2.70402,2.96353,88.231,2.70402,2.96467,88.6204,2.70402,2.96463,88.6073,2.70402,2.96463,88.6073,2.70402,2.96467,88.6204,
0.0404,-0.397184,3.72342,0.756166,-0.140425,0.0571035,0.732185,0.099995,0.336101,5.25708,-1.07963,-0.140425,0.0571035,0.732185,0.099995,-1.18747,4.85622,-0.31811,-0.300192,-0.133735,-0.833582,0.099995,1.12639,4.12427,-0.00535323,-0.300192,-0.133735,-0.833582,0.099995,-0.174458,3.60901,-0.95542,-1.84381,0.179135,0.138133,0.099995,0.113375,5.37148,0.631957,-1.84381,0.179135,0.138133,0.099995,2.99814,3.03302,62.7768,2.99814,3.03302,62.7768,2.99814,3.03302,62.7768,2.99814,3.03302,62.7768,2.70402,2.9641,88.4255,2.70402,2.96384,88.3377,2.70402,2.96263,87.9277,2.70402,2.96219,87.7755,2.70402,2.96399,88.3905,2.70402,2.9641,88.4255,2.70402,2.96384,88.3377,2.70402,2.96263,87.9277,2.70402,2.96219,87.7755,2.70402,2.96399,88.3905,2.70402,2.96399,88.3905,2.70402,2.96263,87.9277,2.70402,2.96219,87.7755,2.70402,2.96399,88.3905,2.70402,2.96219,87.7755,2.70402,2.96263,87.9277,2.70402,2.9641,88.4255,2.70402,2.96384,88.3377,2.70402,2.96384,88.3377,2.70402,2.9641,88.4255,
0.0505,-0.365874,3.74392,0.677781,-0.140211,0.0569112,0.732124,0.099995,0.304791,5.14661,-1.00124,-0.140211,0.0569112,0.732124,0.099995,-1.0916,4.78011,-0.305821,-0.299272,-0.134562,-0.833705,0.099995,1.03052,4.11042,-0.0176417,-0.299272,-0.134562,-0.833705,0.099995,-0.164605,3.63928,-0.888615,-1.84338,0.179077,0.13847,0.099995,0.103522,5.25125,0.565152,-1.84338,0.179077,0.13847,0.099995,2.99814,3.035,66.3425,2.99814,3.035,66.3425,2.99814,3.035,66.3425,2.99814,3.035,66.3425,2.70402,2.9731,91.4871,2.70402,2.97169,91.0056,2.70402,2.97065,90.6523,2.70402,2.97001,90.4361,2.70402,2.97259,91.3129,2.70402,2.9731,91.4871,2.70402,2.97169,91.0056,2.70402,2.97065,90.6523,2.70402,2.97001,90.4361,2.70402,2.97259,91.3129,2.70402,2.97259,91.3129,2.70402,2.97065,90.6523,2.70402,2.97001,90.4361,2.70402,2.97259,91.3129,2.70402,2.97001,90.4361,2.70402,2.97065,90.6523,2.70402,2.9731,91.4871,2.70402,2.97169,91.0056,2.70402,2.97169,91.0056,2.70402,2.9731,91.4871,
0.0606,-0.3478,3.72673,0.632531,-0.139985,0.0567089,0.73206,0.099995,0.286717,5.05382,-0.955994,-0.139985,0.0567089,0.73206,0.099995,-1.03758,4.70711,-0.299288,-0.301783,-0.132302,-0.833371,0.099995,0.976501,4.07344,-0.0241752,-0.301783,-0.132302,-0.833371,0.099995,-0.160129,3.6255,-0.852404,-1.84315,0.179045,0.138655,0.099995,0.0990459,5.15505,0.528941,-1.84315,0.179045,0.138655,0.099995,2.99814,3.03683,69.6366,2.99814,3.03683,69.6366,2.99814,3.03683,69.6366,2.99814,3.03683,69.6366,2.70402,2.98236,94.6349,2.70402,2.97943,93.6378,2.70402,2.97852,93.3282,2.70402,2.97708,92.8391,2.70402,2.98134,94.2863,2.70402,2.98236,94.6349,2.70402,2.97943,93.6378,2.70402,2.97852,93.3282,2.70402,2.97708,92.8391,2.70402,2.98134,94.2863,2.70402,2.98134,94.2863,2.70402,2.97852,93.3282,2.70402,2.97708,92.8391,2.70402,2.98134,94.2863,2.70402,2.97708,92.8391,2.70402,2.97852,93.3282,2.70402,2.98236,94.6349,2.70402,2.97943,93.6378,2.70402,2.97943,93.6378,2.70402,2.98236,94.6349,
0.0707,-0.347588,3.66218,0.632001,-0.140277,0.0569708,0.732143,0.099995,0.286505,4.98838,-0.955464,-0.140277,0.0569708,0.732143,0.099995,-1.03735,4.64183,-0.299437,-0.301484,-0.132572,-0.833411,0.099995,0.976269,4.00873,-0.0240258,-0.301484,-0.132572,-0.833411,0.099995,-0.160382,3.56076,-0.852285,-1.8428,0.178998,0.138931,0.099995,0.099299,5.08979,0.528822,-1.8428,0.178998,0.138931,0.099995,2.99814,3.03775,71.2932,2.99814,3.03775,71.2932,2.99814,3.03775,71.2932,2.99814,3.03775,71.2932,2.70402,2.98307,94.8776,2.70402,2.97901,93.496,2.70402,2.9781,93.1865,2.70402,2.97579,92.4019,2.70402,2.98168,94.4051,2.70402,2.98307,94.8776,2.70402,2.97901,93.496,2.70402,2.9781,93.1865,2.70402,2.97579,92.4019,2.70402,2.98168,94.4051,2.70402,2.98168,94.4051,2.70402,2.9781,93.1865,2.70402,2.97579,92.4019,2.70402,2.98168,94.4051,2.70402,2.97579,92.4019,2.70402,2.9781,93.1865,2.70402,2.98307,94.8776,2.70402,2.97901,93.496,2.70402,2.97901,93.496,2.70402,2.98307,94.8776,
0.0808,-0.362586,3.55581,0.669548,-0.140942,0.0575678,0.732331,0.099995,0.301503,4.94474,-0.993011,-0.140942,0.0575678,0.732331,0.099995,-1.08268,4.58167,-0.305137,-0.300214,-0.133715,-0.833579,0.099995,1.0216,3.91887,-0.0183267,-0.300214,-0.133715,-0.833579,0.099995,-0.164505,3.45179,-0.882309,-1.84239,0.17894,0.139262,0.099995,0.103422,5.04876,0.558846,-1.84239,0.17894,0.139262,0.099995,2.99814,3.0379,71.5665,2.99814,3.0379,71.5665,2.99814,3.0379,71.5665,2.99814,3.0379,71.5665,2.70402,2.97617,92.5311,2.70402,2.97139,90.9057,2.70402,2.97058,90.6292,2.70402,2.9679,89.7181,2.70402,2.97461,92.0011,2.70402,2.97617,92.5311,2.70402,2.97139,90.9057,2.70402,2.97058,90.6292,2.70402,2.9679,89.7181,2.70402,2.97461,92.0011,2.70402,2.97461,92.0011,2.70402,2.97058,90.6292,2.70402,2.9679,89.7181,2.70402,2.97461,92.0011,2.70402,2.9679,89.7181,2.70402,2.97058,90.6292,2.70402,2.97617,92.5311,2.70402,2.97139,90.9057,2.70402,2.97139,90.9057,2.70402,2.97617,92.5311,
0.0909,-0.387587,3.41851,0.732139,-0.141505,0.0580729,0.73249,0.099995,0.326504,4.91202,-1.0556,-0.141505,0.0580729,0.73249,0.099995,-1.15874,4.52143,-0.314825,-0.30184,-0.132251,-0.833364,0.099995,1.09766,3.80909,-0.0086379,-0.30184,-0.132251,-0.833364,0.099995,-0.171951,3.30837,-0.934079,-1.84229,0.178927,0.139338,0.099995,0.110868,5.02215,0.610616,-1.84229,0.178927,0.139338,0.099995,2.99814,3.03791,71.5801,2.99814,3.03791,71.5801,2.99814,3.03791,71.5801,2.99814,3.03791,71.5801,2.70402,2.96824,89.8331,2.70402,2.96307,88.0771,2.70402,2.96235,87.8322,2.70402,2.95984,86.9772,2.70402,2.96653,89.254,2.70402,2.96824,89.8331,2.70402,2.96307,88.0771,2.70402,2.96235,87.8322,2.70402,2.95984,86.9772,2.70402,2.96653,89.254,2.70402,2.96653,89.254,2.70402,2.96235,87.8322,2.70402,2.95984,86.9772,2.70402,2.96653,89.254,2.70402,2.95984,86.9772,2.70402,2.96235,87.8322,2.70402,2.96824,89.8331,2.70402,2.96307,88.0771,2.70402,2.96307,88.0771,2.70402,2.96824,89.8331,
0.101,-0.410439,3.32126,0.805078,-0.0590693,0.142544,0.767701,0.099995,0.358811,4.88145,-1.1284,-0.137499,0.0637632,0.73255,0.099995,-1.24601,4.46188,-0.322505,-0.280645,-0.147493,-0.837831,0.099995,1.18549,3.69241,-0.000446112,-0.323012,-0.120129,-0.830121,0.099995,-0.179104,3.15325,-0.99381,-1.85386,0.0991933,0.136629,0.099995,0.122933,5.00422,0.687837,-1.85196,0.125466,0.136174,0.099995,2.99814,3.00909,19.7152,2.99814,3.03871,73.0205,2.99814,3.05726,106.407,2.99814,3.03826,72.2096,2.70402,2.97401,91.7944,2.70402,2.96505,88.7507,2.70402,2.96008,87.06,2.70402,2.88184,60.4591,2.70402,2.9688,90.0241,2.70402,2.97092,90.7461,2.70402,2.95403,85.0037,2.70402,2.96291,88.0216,2.70402,2.96047,87.1925,2.70402,2.95684,85.957,2.70402,2.96427,88.4836,2.70402,2.97358,91.6487,2.70402,2.98119,94.2378,2.70402,2.97304,91.4671,2.70402,2.95825,86.4384,2.70402,2.9615,87.541,2.70402,2.96728,89.5072,2.70402,2.97024,90.5152,2.70402,2.95821,86.4236,2.70402,2.97645,92.6248,
