tgDataLogger2 started logging at time 04122024_153856, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(activated_cable).RestLen,9_SCA(activated_cable).CurrLen,9_SCA(activated_cable).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,
0.0101,-0.481479,3.62202,0.967201,-0.137614,0.0545825,0.731384,0.099995,0.420396,5.50829,-1.29066,-0.137614,0.0545825,0.731384,0.099995,-1.46607,5.01525,-0.359116,-0.301123,-0.132897,-0.833458,0.099995,1.40499,4.11505,0.0356523,-0.301123,-0.132897,-0.833458,0.099995,-0.218547,3.45811,-1.16167,-1.84591,0.179422,0.136456,0.099995,0.157464,5.67219,0.838209,-1.84591,0.179422,0.136456,0.099995,2.99814,3.03002,57.3822,2.99814,3.03002,57.3822,2.99814,3.03002,57.3822,2.99814,3.03002,57.3822,2.86301,2.98695,91.7198,2.86301,2.98651,91.3911,2.86301,2.98628,91.2249,2.86301,2.98612,91.1047,2.86301,2.98703,91.7773,2.86301,2.98695,91.7198,2.86301,2.98651,91.3911,2.86301,2.98628,91.2249,2.86301,2.98612,91.1047,2.86301,2.98703,91.7773,2.86301,2.98703,91.7773,2.86301,2.98628,91.2249,2.86301,2.98612,91.1047,2.86301,2.98703,91.7773,2.86301,2.98612,91.1047,2.86301,2.98628,91.2249,2.86301,2.98695,91.7198,2.86301,2.98651,91.3911,2.86301,2.98651,91.3911,2.86301,2.98695,91.7198,
0.0202,-0.462117,3.64756,0.918726,-0.138699,0.055555,0.731694,0.099995,0.401034,5.45283,-1.24219,-0.138699,0.055555,0.731694,0.099995,-1.39855,4.98089,-0.348353,-0.29787,-0.135824,-0.833894,0.099995,1.33747,4.11949,0.0248898,-0.29787,-0.135824,-0.833894,0.099995,-0.20539,3.49817,-1.11046,-1.84558,0.179376,0.136725,0.099995,0.144307,5.60222,0.786994,-1.84558,0.179376,0.136725,0.099995,2.99814,3.03027,57.8251,2.99814,3.03027,57.8251,2.99814,3.03027,57.8251,2.99814,3.03027,57.8251,2.86301,2.97482,82.7401,2.86301,2.97497,82.8539,2.86301,2.97439,82.4248,2.86301,2.97416,82.2521,2.86301,2.97489,82.792,2.86301,2.97482,82.7401,2.86301,2.97497,82.8539,2.86301,2.97439,82.4248,2.86301,2.97416,82.2521,2.86301,2.97489,82.792,2.86301,2.97489,82.792,2.86301,2.97439,82.4248,2.86301,2.97416,82.2521,2.86301,2.97489,82.792,2.86301,2.97416,82.2521,2.86301,2.97439,82.4248,2.86301,2.97482,82.7401,2.86301,2.97497,82.8539,2.86301,2.97497,82.8539,2.86301,2.97482,82.7401,
0.0303,-0.434106,3.68117,0.8486,-0.139683,0.0564374,0.731974,0.099995,0.373023,5.36927,-1.17206,-0.139683,0.0564374,0.731974,0.099995,-1.30543,4.92802,-0.334466,-0.301826,-0.132264,-0.833365,0.099995,1.24435,4.12243,0.0110024,-0.301826,-0.132264,-0.833365,0.099995,-0.190271,3.54903,-1.04107,-1.84481,0.179272,0.137337,0.099995,0.129188,5.50142,0.717605,-1.84481,0.179272,0.137337,0.099995,2.99814,3.03031,57.9099,2.99814,3.03031,57.9099,2.99814,3.03031,57.9099,2.99814,3.03031,57.9099,2.86301,2.965,75.4734,2.86301,2.9653,75.698,2.86301,2.96457,75.1595,2.86301,2.96435,74.9926,2.86301,2.96512,75.5647,2.86301,2.965,75.4734,2.86301,2.9653,75.698,2.86301,2.96457,75.1595,2.86301,2.96435,74.9926,2.86301,2.96512,75.5647,2.86301,2.96512,75.5647,2.86301,2.96457,75.1595,2.86301,2.96435,74.9926,2.86301,2.96512,75.5647,2.86301,2.96435,74.9926,2.86301,2.96457,75.1595,2.86301,2.965,75.4734,2.86301,2.9653,75.698,2.86301,2.9653,75.698,2.86301,2.965,75.4734,
0.0404,-0.401523,3.71434,0.767027,-0.140087,0.0568001,0.732089,0.099995,0.34044,5.26615,-1.09049,-0.140087,0.0568001,0.732089,0.099995,-1.20168,4.86068,-0.320058,-0.298691,-0.135085,-0.833783,0.099995,1.1406,4.11981,-0.00340496,-0.298691,-0.135085,-0.833783,0.099995,-0.176481,3.59762,-0.965745,-1.8441,0.179175,0.1379,0.099995,0.115398,5.38288,0.642282,-1.8441,0.179175,0.1379,0.099995,2.99814,3.03094,59.0377,2.99814,3.03094,59.0377,2.99814,3.03094,59.0377,2.99814,3.03094,59.0377,2.86301,2.96342,74.3047,2.86301,2.96353,74.3914,2.86301,2.96284,73.8755,2.86301,2.96277,73.8238,2.86301,2.96344,74.3226,2.86301,2.96342,74.3047,2.86301,2.96353,74.3914,2.86301,2.96284,73.8755,2.86301,2.96277,73.8238,2.86301,2.96344,74.3226,2.86301,2.96344,74.3226,2.86301,2.96284,73.8755,2.86301,2.96277,73.8238,2.86301,2.96344,74.3226,2.86301,2.96277,73.8238,2.86301,2.96284,73.8755,2.86301,2.96342,74.3047,2.86301,2.96353,74.3914,2.86301,2.96353,74.3914,2.86301,2.96342,74.3047,
0.0505,-0.370558,3.73412,0.689508,-0.139877,0.0566113,0.732029,0.099995,0.309475,5.15641,-1.01297,-0.139877,0.0566113,0.732029,0.099995,-1.10652,4.78501,-0.307685,-0.300497,-0.13346,-0.833541,0.099995,1.04543,4.10552,-0.015778,-0.300497,-0.13346,-0.833541,0.099995,-0.166354,3.62751,-0.899147,-1.84368,0.179118,0.138233,0.099995,0.105271,5.26302,0.575683,-1.84368,0.179118,0.138233,0.099995,2.99814,3.03239,61.6432,2.99814,3.03239,61.6432,2.99814,3.03239,61.6432,2.99814,3.03239,61.6432,2.86301,2.97098,79.9032,2.86301,2.97022,79.3427,2.86301,2.96973,78.9777,2.86301,2.96955,78.8436,2.86301,2.9707,79.6923,2.86301,2.97098,79.9032,2.86301,2.97022,79.3427,2.86301,2.96973,78.9777,2.86301,2.96955,78.8436,2.86301,2.9707,79.6923,2.86301,2.9707,79.6923,2.86301,2.96973,78.9777,2.86301,2.96955,78.8436,2.86301,2.9707,79.6923,2.86301,2.96955,78.8436,2.86301,2.96973,78.9777,2.86301,2.97098,79.9032,2.86301,2.97022,79.3427,2.86301,2.97022,79.3427,2.86301,2.97098,79.9032,
0.0606,-0.350085,3.72195,0.638251,-0.13954,0.0563092,0.731933,0.099995,0.289002,5.0586,-0.961714,-0.13954,0.0563092,0.731933,0.099995,-1.04497,4.70969,-0.300089,-0.302164,-0.131959,-0.833321,0.099995,0.983889,4.07086,-0.0233747,-0.302164,-0.131959,-0.833321,0.099995,-0.16089,3.61955,-0.857677,-1.84355,0.1791,0.138337,0.099995,0.0998069,5.161,0.534214,-1.84355,0.1791,0.138337,0.099995,2.99814,3.03407,64.6718,2.99814,3.03407,64.6718,2.99814,3.03407,64.6718,2.99814,3.03407,64.6718,2.86301,2.98058,87.0038,2.86301,2.97868,85.5958,2.86301,2.9783,85.3186,2.86301,2.97751,84.7353,2.86301,2.97988,86.4862,2.86301,2.98058,87.0038,2.86301,2.97868,85.5958,2.86301,2.9783,85.3186,2.86301,2.97751,84.7353,2.86301,2.97988,86.4862,2.86301,2.97988,86.4862,2.86301,2.9783,85.3186,2.86301,2.97751,84.7353,2.86301,2.97988,86.4862,2.86301,2.97751,84.7353,2.86301,2.9783,85.3186,2.86301,2.98058,87.0038,2.86301,2.97868,85.5958,2.86301,2.97868,85.5958,2.86301,2.98058,87.0038,
0.0707,-0.345915,3.66568,0.627812,-0.139624,0.0563849,0.731957,0.099995,0.284832,4.98488,-0.951275,-0.139624,0.0563849,0.731957,0.099995,-1.03266,4.64051,-0.298663,-0.299764,-0.13412,-0.833639,0.099995,0.971575,4.01005,-0.0248004,-0.299764,-0.13412,-0.833639,0.099995,-0.159918,3.56383,-0.84954,-1.84337,0.179076,0.138478,0.099995,0.0988349,5.08673,0.526076,-1.84337,0.179076,0.138478,0.099995,2.99814,3.03511,66.5533,2.99814,3.03511,66.5533,2.99814,3.03511,66.5533,2.99814,3.03511,66.5533,2.86301,2.98316,88.9127,2.86301,2.98048,86.9305,2.86301,2.98014,86.6824,2.86301,2.97863,85.5656,2.86301,2.98226,88.2452,2.86301,2.98316,88.9127,2.86301,2.98048,86.9305,2.86301,2.98014,86.6824,2.86301,2.97863,85.5656,2.86301,2.98226,88.2452,2.86301,2.98226,88.2452,2.86301,2.98014,86.6824,2.86301,2.97863,85.5656,2.86301,2.98226,88.2452,2.86301,2.97863,85.5656,2.86301,2.98014,86.6824,2.86301,2.98316,88.9127,2.86301,2.98048,86.9305,2.86301,2.98048,86.9305,2.86301,2.98316,88.9127,
0.0808,-0.356854,3.56779,0.655198,-0.140115,0.0568256,0.732097,0.099995,0.295771,4.93275,-0.978661,-0.140115,0.0568256,0.732097,0.099995,-1.06553,4.57639,-0.302703,-0.301687,-0.132389,-0.833384,0.099995,1.00444,3.92416,-0.02076,-0.301687,-0.132389,-0.833384,0.099995,-0.162751,3.46434,-0.87113,-1.84306,0.179032,0.138731,0.099995,0.101668,5.03621,0.547666,-1.84306,0.179032,0.138731,0.099995,2.99814,3.03531,66.9047,2.99814,3.03531,66.9047,2.99814,3.03531,66.9047,2.99814,3.03531,66.9047,2.86301,2.97763,84.8231,2.86301,2.97468,82.6416,2.86301,2.97439,82.4278,2.86301,2.97264,81.1273,2.86301,2.97668,84.1204,2.86301,2.97763,84.8231,2.86301,2.97468,82.6416,2.86301,2.97439,82.4278,2.86301,2.97264,81.1273,2.86301,2.97668,84.1204,2.86301,2.97668,84.1204,2.86301,2.97439,82.4278,2.86301,2.97264,81.1273,2.86301,2.97668,84.1204,2.86301,2.97264,81.1273,2.86301,2.97439,82.4278,2.86301,2.97763,84.8231,2.86301,2.97468,82.6416,2.86301,2.97468,82.6416,2.86301,2.97763,84.8231,
0.0909,-0.37812,3.43831,0.708438,-0.140643,0.0572993,0.732246,0.099995,0.317037,4.89222,-1.0319,-0.140643,0.0572993,0.732246,0.099995,-1.12982,4.51243,-0.310794,-0.300225,-0.133705,-0.833578,0.099995,1.06874,3.81809,-0.0126694,-0.300225,-0.133705,-0.833578,0.099995,-0.168706,3.33038,-0.9144,-1.84297,0.179021,0.138798,0.099995,0.107623,5.00015,0.590937,-1.84297,0.179021,0.138798,0.099995,2.99814,3.03506,66.4624,2.99814,3.03506,66.4624,2.99814,3.03506,66.4624,2.99814,3.03506,66.4624,2.86301,2.96936,78.7039,2.86301,2.96643,76.5382,2.86301,2.96623,76.3836,2.86301,2.96473,75.2748,2.86301,2.9684,77.9936,2.86301,2.96936,78.7039,2.86301,2.96643,76.5382,2.86301,2.96623,76.3836,2.86301,2.96473,75.2748,2.86301,2.9684,77.9936,2.86301,2.9684,77.9936,2.86301,2.96623,76.3836,2.86301,2.96473,75.2748,2.86301,2.9684,77.9936,2.86301,2.96473,75.2748,2.86301,2.96623,76.3836,2.86301,2.96936,78.7039,2.86301,2.96643,76.5382,2.86301,2.96643,76.5382,2.86301,2.96936,78.7039,
0.101,-0.403201,3.32998,0.773657,-0.081781,0.120909,0.759471,0.099995,0.345787,4.85456,-1.09844,-0.136214,0.0633822,0.732732,0.099995,-1.20992,4.44717,-0.318739,-0.284428,-0.145385,-0.836626,0.099995,1.14827,3.69986,-0.00637479,-0.31445,-0.125946,-0.830348,0.099995,-0.17541,3.17726,-0.96939,-1.85139,0.119636,0.136632,0.099995,0.117558,4.97165,0.65681,-1.85371,0.114953,0.135801,0.099995,2.99814,3.01892,37.3968,2.99814,3.03515,66.6221,2.99814,3.05124,95.5732,2.99814,3.03482,66.0221,2.86301,2.97342,81.7106,2.86301,2.96416,74.855,2.86301,2.96157,72.9385,2.86301,2.89601,24.4229,2.86301,2.9665,76.5846,2.86301,2.96836,77.9654,2.86301,2.95791,70.2303,2.86301,2.96324,74.1738,2.86301,2.96199,73.2511,2.86301,2.95943,71.3553,2.86301,2.96477,75.3094,2.86301,2.97197,80.6356,2.86301,2.97818,85.228,2.86301,2.96955,78.8442,2.86301,2.96138,72.7944,2.86301,2.96269,73.7639,2.86301,2.96573,76.0192,2.86301,2.96849,78.0568,2.86301,2.96004,71.8024,2.86301,2.97183,80.5319,
