tgDataLogger2 started logging at time 04122024_153729, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(activated_cable).RestLen,9_SCA(activated_cable).CurrLen,9_SCA(activated_cable).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,
0.0101,-0.481466,3.62205,0.967168,-0.137649,0.0546138,0.731394,0.099995,0.420383,5.50826,-1.29063,-0.137649,0.0546138,0.731394,0.099995,-1.466,5.01524,-0.3591,-0.301136,-0.132885,-0.833457,0.099995,1.40492,4.11507,0.0356364,-0.301136,-0.132885,-0.833457,0.099995,-0.218502,3.45817,-1.16161,-1.84589,0.179418,0.136476,0.099995,0.157419,5.67214,0.838142,-1.84589,0.179418,0.136476,0.099995,2.99814,3.03018,57.6698,2.99814,3.03018,57.6698,2.99814,3.03018,57.6698,2.99814,3.03018,57.6698,2.84663,2.98698,92.6347,2.84663,2.98646,92.2895,2.84663,2.98621,92.1241,2.84663,2.98598,91.9719,2.84663,2.98704,92.6711,2.84663,2.98698,92.6347,2.84663,2.98646,92.2895,2.84663,2.98621,92.1241,2.84663,2.98598,91.9719,2.84663,2.98704,92.6711,2.84663,2.98704,92.6711,2.84663,2.98621,92.1241,2.84663,2.98598,91.9719,2.84663,2.98704,92.6711,2.84663,2.98598,91.9719,2.84663,2.98621,92.1241,2.84663,2.98698,92.6347,2.84663,2.98646,92.2895,2.84663,2.98646,92.2895,2.84663,2.98698,92.6347,
0.0202,-0.461964,3.64788,0.918344,-0.138744,0.0555959,0.731707,0.099995,0.400881,5.45251,-1.24181,-0.138744,0.0555959,0.731707,0.099995,-1.39797,4.98073,-0.348257,-0.297859,-0.135833,-0.833896,0.099995,1.33689,4.11966,0.0247935,-0.297859,-0.135833,-0.833896,0.099995,-0.205247,3.49864,-1.11,-1.84555,0.179372,0.136749,0.099995,0.144164,5.60174,0.786537,-1.84555,0.179372,0.136749,0.099995,2.99814,3.03047,58.1863,2.99814,3.03047,58.1863,2.99814,3.03047,58.1863,2.99814,3.03047,58.1863,2.84663,2.97476,84.5707,2.84663,2.97485,84.6292,2.84663,2.97423,84.2195,2.84663,2.97394,84.0283,2.84663,2.97482,84.606,2.84663,2.97476,84.5707,2.84663,2.97485,84.6292,2.84663,2.97423,84.2195,2.84663,2.97394,84.0283,2.84663,2.97482,84.606,2.84663,2.97482,84.606,2.84663,2.97423,84.2195,2.84663,2.97394,84.0283,2.84663,2.97482,84.606,2.84663,2.97394,84.0283,2.84663,2.97423,84.2195,2.84663,2.97476,84.5707,2.84663,2.97485,84.6292,2.84663,2.97485,84.6292,2.84663,2.97476,84.5707,
0.0303,-0.43363,3.68217,0.847408,-0.139742,0.0564903,0.731991,0.099995,0.372547,5.36828,-1.17087,-0.139742,0.0564903,0.731991,0.099995,-1.30377,4.92753,-0.334213,-0.301802,-0.132286,-0.833369,0.099995,1.24269,4.12292,0.01075,-0.301802,-0.132286,-0.833369,0.099995,-0.189961,3.55038,-1.03981,-1.84477,0.179266,0.137369,0.099995,0.128878,5.50007,0.716351,-1.84477,0.179266,0.137369,0.099995,2.99814,3.0306,58.4222,2.99814,3.0306,58.4222,2.99814,3.0306,58.4222,2.99814,3.0306,58.4222,2.84663,2.9649,78.0645,2.84663,2.96516,78.2347,2.84663,2.96437,77.7129,2.84663,2.96409,77.5273,2.84663,2.96502,78.1388,2.84663,2.9649,78.0645,2.84663,2.96516,78.2347,2.84663,2.96437,77.7129,2.84663,2.96409,77.5273,2.84663,2.96502,78.1388,2.84663,2.96502,78.1388,2.84663,2.96437,77.7129,2.84663,2.96409,77.5273,2.84663,2.96502,78.1388,2.84663,2.96409,77.5273,2.84663,2.96437,77.7129,2.84663,2.9649,78.0645,2.84663,2.96516,78.2347,2.84663,2.96516,78.2347,2.84663,2.9649,78.0645,
0.0404,-0.400657,3.71616,0.764859,-0.140147,0.0568538,0.732106,0.099995,0.339574,5.26434,-1.08832,-0.140147,0.0568538,0.732106,0.099995,-1.19882,4.8598,-0.319655,-0.298939,-0.134863,-0.83375,0.099995,1.13774,4.12069,-0.00380784,-0.298939,-0.134863,-0.83375,0.099995,-0.176054,3.59993,-0.963646,-1.84405,0.179169,0.137939,0.099995,0.114971,5.38057,0.640183,-1.84405,0.179169,0.137939,0.099995,2.99814,3.03134,59.768,2.99814,3.03134,59.768,2.99814,3.03134,59.768,2.99814,3.03134,59.768,2.84663,2.96351,77.1432,2.84663,2.96358,77.1903,2.84663,2.9628,76.6764,2.84663,2.96268,76.5967,2.84663,2.96352,77.1486,2.84663,2.96351,77.1432,2.84663,2.96358,77.1903,2.84663,2.9628,76.6764,2.84663,2.96268,76.5967,2.84663,2.96352,77.1486,2.84663,2.96352,77.1486,2.84663,2.9628,76.6764,2.84663,2.96268,76.5967,2.84663,2.96352,77.1486,2.84663,2.96268,76.5967,2.84663,2.9628,76.6764,2.84663,2.96351,77.1432,2.84663,2.96358,77.1903,2.84663,2.96358,77.1903,2.84663,2.96351,77.1432,
0.0505,-0.369586,3.73616,0.687074,-0.139933,0.0566617,0.732045,0.099995,0.308503,5.15437,-1.01054,-0.139933,0.0566617,0.732045,0.099995,-1.10341,4.78401,-0.30728,-0.300133,-0.133788,-0.83359,0.099995,1.04232,4.10652,-0.0161834,-0.300133,-0.133788,-0.83359,0.099995,-0.165963,3.62999,-0.896919,-1.84363,0.179111,0.138272,0.099995,0.10488,5.26054,0.573456,-1.84363,0.179111,0.138272,0.099995,2.99814,3.0329,62.5739,2.99814,3.0329,62.5739,2.99814,3.0329,62.5739,2.99814,3.0329,62.5739,2.84663,2.97137,82.3291,2.84663,2.97051,81.7658,2.84663,2.96994,81.3886,2.84663,2.9697,81.2281,2.84663,2.97105,82.1202,2.84663,2.97137,82.3291,2.84663,2.97051,81.7658,2.84663,2.96994,81.3886,2.84663,2.9697,81.2281,2.84663,2.97105,82.1202,2.84663,2.97105,82.1202,2.84663,2.96994,81.3886,2.84663,2.9697,81.2281,2.84663,2.97105,82.1202,2.84663,2.9697,81.2281,2.84663,2.96994,81.3886,2.84663,2.97137,82.3291,2.84663,2.97051,81.7658,2.84663,2.97051,81.7658,2.84663,2.97137,82.3291,
0.0606,-0.349557,3.72306,0.636931,-0.139613,0.0563748,0.731954,0.099995,0.288474,5.05749,-0.960394,-0.139613,0.0563748,0.731954,0.099995,-1.04326,4.70912,-0.299877,-0.302283,-0.131852,-0.833305,0.099995,0.982178,4.07143,-0.0235867,-0.302283,-0.131852,-0.833305,0.099995,-0.160684,3.62095,-0.856428,-1.84348,0.179091,0.13839,0.099995,0.0996006,5.1596,0.532965,-1.84348,0.179091,0.13839,0.099995,2.99814,3.03462,65.6699,2.99814,3.03462,65.6699,2.99814,3.03462,65.6699,2.99814,3.03462,65.6699,2.84663,2.98092,88.6348,2.84663,2.97886,87.275,2.84663,2.97841,86.9805,2.84663,2.97753,86.3967,2.84663,2.98017,88.1403,2.84663,2.98092,88.6348,2.84663,2.97886,87.275,2.84663,2.97841,86.9805,2.84663,2.97753,86.3967,2.84663,2.98017,88.1403,2.84663,2.98017,88.1403,2.84663,2.97841,86.9805,2.84663,2.97753,86.3967,2.84663,2.98017,88.1403,2.84663,2.97753,86.3967,2.84663,2.97841,86.9805,2.84663,2.98092,88.6348,2.84663,2.97886,87.275,2.84663,2.97886,87.275,2.84663,2.98092,88.6348,
0.0707,-0.346178,3.66513,0.628471,-0.139736,0.0564849,0.731989,0.099995,0.285095,4.98543,-0.951934,-0.139736,0.0564849,0.731989,0.099995,-1.03335,4.64072,-0.298762,-0.300007,-0.133901,-0.833607,0.099995,0.972271,4.00983,-0.0247007,-0.300007,-0.133901,-0.833607,0.099995,-0.159944,3.56343,-0.849882,-1.84328,0.179063,0.138552,0.099995,0.098861,5.08713,0.526419,-1.84328,0.179063,0.138552,0.099995,2.99814,3.03564,67.5066,2.99814,3.03564,67.5066,2.99814,3.03564,67.5066,2.99814,3.03564,67.5066,2.84663,2.98312,90.0847,2.84663,2.98023,88.1784,2.84663,2.97982,87.9073,2.84663,2.97819,86.8329,2.84663,2.98214,89.4388,2.84663,2.98312,90.0847,2.84663,2.98023,88.1784,2.84663,2.97982,87.9073,2.84663,2.97819,86.8329,2.84663,2.98214,89.4388,2.84663,2.98214,89.4388,2.84663,2.97982,87.9073,2.84663,2.97819,86.8329,2.84663,2.98214,89.4388,2.84663,2.97819,86.8329,2.84663,2.97982,87.9073,2.84663,2.98312,90.0847,2.84663,2.98023,88.1784,2.84663,2.98023,88.1784,2.84663,2.98312,90.0847,
0.0808,-0.357937,3.56553,0.65791,-0.140259,0.0569541,0.732137,0.099995,0.296854,4.93502,-0.981373,-0.140259,0.0569541,0.732137,0.099995,-1.06872,4.57741,-0.303127,-0.301383,-0.132663,-0.833424,0.099995,1.00764,3.92314,-0.0203363,-0.301383,-0.132663,-0.833424,0.099995,-0.163024,3.46205,-0.873151,-1.84294,0.179017,0.138819,0.099995,0.101941,5.0385,0.549688,-1.84294,0.179017,0.138819,0.099995,2.99814,3.03582,67.8257,2.99814,3.03582,67.8257,2.99814,3.03582,67.8257,2.99814,3.03582,67.8257,2.84663,2.97727,86.2225,2.84663,2.97404,84.0965,2.84663,2.9737,83.8682,2.84663,2.97181,82.6193,2.84663,2.97623,85.5379,2.84663,2.97727,86.2225,2.84663,2.97404,84.0965,2.84663,2.9737,83.8682,2.84663,2.97181,82.6193,2.84663,2.97623,85.5379,2.84663,2.97623,85.5379,2.84663,2.9737,83.8682,2.84663,2.97181,82.6193,2.84663,2.97623,85.5379,2.84663,2.97181,82.6193,2.84663,2.9737,83.8682,2.84663,2.97727,86.2225,2.84663,2.97404,84.0965,2.84663,2.97404,84.0965,2.84663,2.97727,86.2225,
0.0909,-0.379958,3.43446,0.713039,-0.140792,0.0574325,0.732289,0.099995,0.318875,4.89606,-1.0365,-0.140792,0.0574325,0.732289,0.099995,-1.13537,4.5142,-0.311528,-0.300628,-0.133342,-0.833524,0.099995,1.07428,3.81632,-0.0119356,-0.300628,-0.133342,-0.833524,0.099995,-0.169253,3.32621,-0.918097,-1.84286,0.179006,0.138883,0.099995,0.10817,5.00431,0.594634,-1.84286,0.179006,0.138883,0.099995,2.99814,3.03561,67.4484,2.99814,3.03561,67.4484,2.99814,3.03561,67.4484,2.99814,3.03561,67.4484,2.84663,2.96899,80.7593,2.84663,2.96574,78.6165,2.84663,2.96548,78.4422,2.84663,2.96384,77.3597,2.84663,2.96792,80.0543,2.84663,2.96899,80.7593,2.84663,2.96574,78.6165,2.84663,2.96548,78.4422,2.84663,2.96384,77.3597,2.84663,2.96792,80.0543,2.84663,2.96792,80.0543,2.84663,2.96548,78.4422,2.84663,2.96384,77.3597,2.84663,2.96792,80.0543,2.84663,2.96384,77.3597,2.84663,2.96548,78.4422,2.84663,2.96899,80.7593,2.84663,2.96574,78.6165,2.84663,2.96574,78.6165,2.84663,2.96899,80.7593,
0.101,-0.404772,3.328,0.779793,-0.0771335,0.125406,0.761238,0.099995,0.348318,4.85989,-1.10449,-0.136341,0.0635805,0.732761,0.099995,-1.21709,4.45001,-0.319555,-0.282953,-0.146455,-0.836904,0.099995,1.15555,3.69807,-0.00537742,-0.316196,-0.1248,-0.830209,0.099995,-0.176207,3.17232,-0.974284,-1.85206,0.115125,0.136573,0.099995,0.118454,4.97785,0.662802,-1.85373,0.114808,0.135824,0.099995,2.99814,3.01683,33.6445,2.99814,3.03582,67.8319,2.99814,3.05263,98.0802,2.99814,3.03548,67.204,2.84663,2.97342,83.6839,2.84663,2.96419,77.5954,2.84663,2.96125,75.6521,2.84663,2.89304,30.6345,2.84663,2.96675,79.2809,2.84663,2.96866,80.5427,2.84663,2.95721,72.9871,2.84663,2.96311,76.8794,2.84663,2.96173,75.9701,2.84663,2.95884,74.0609,2.84663,2.96458,77.8526,2.84663,2.97223,82.9011,2.84663,2.97876,87.2078,2.84663,2.97003,81.447,2.84663,2.96083,75.3734,2.84663,2.96246,76.4531,2.84663,2.96582,78.6677,2.84663,2.96872,80.5855,2.84663,2.95964,74.5905,2.84663,2.97247,83.0595,
