tgDataLogger2 started logging at time 04122024_154404, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(springs).RestLen,6_SCA(springs).CurrLen,6_SCA(springs).Tension,7_SCA(springs).RestLen,7_SCA(springs).CurrLen,7_SCA(springs).Tension,8_SCA(springs).RestLen,8_SCA(springs).CurrLen,8_SCA(springs).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(activated_cable).RestLen,26_SCA(activated_cable).CurrLen,26_SCA(activated_cable).Tension,27_SCA(activated_cable).RestLen,27_SCA(activated_cable).CurrLen,27_SCA(activated_cable).Tension,28_SCA(activated_cable).RestLen,28_SCA(activated_cable).CurrLen,28_SCA(activated_cable).Tension,29_SCA(activated_cable).RestLen,29_SCA(activated_cable).CurrLen,29_SCA(activated_cable).Tension,
0.0101,-0.481531,3.62191,0.967331,-0.137473,0.0544568,0.731344,0.099995,0.420448,5.50839,-1.29079,-0.137473,0.0544568,0.731344,0.099995,-1.46638,5.01531,-0.359187,-0.301068,-0.132946,-0.833466,0.099995,1.4053,4.11499,0.0357233,-0.301068,-0.132946,-0.833466,0.099995,-0.218737,3.45786,-1.16196,-1.84601,0.179435,0.136376,0.099995,0.157654,5.67245,0.838497,-1.84601,0.179435,0.136376,0.099995,2.90555,2.98685,87.8018,2.90555,2.98671,87.6569,2.90555,2.98659,87.5206,2.90555,2.98669,87.6335,2.90555,2.98701,87.9761,2.90555,2.98685,87.8018,2.90555,2.98671,87.6569,2.90555,2.98659,87.5206,2.90555,2.98669,87.6335,2.90555,2.98701,87.9761,2.90555,2.98701,87.9761,2.90555,2.98659,87.5206,2.90555,2.98669,87.6335,2.90555,2.98701,87.9761,2.90555,2.98669,87.6335,2.90555,2.98659,87.5206,2.90555,2.98685,87.8018,2.90555,2.98671,87.6569,2.90555,2.98671,87.6569,2.90555,2.98685,87.8018,2.99814,3.02936,56.1982,2.99814,3.02936,56.1982,2.99814,3.02936,56.1982,2.99814,3.02936,56.1982,
0.0202,-0.462742,3.64625,0.920291,-0.138524,0.0553982,0.731644,0.099995,0.401659,5.45413,-1.24375,-0.138524,0.0553982,0.731644,0.099995,-1.40099,4.98155,-0.348772,-0.297955,-0.135747,-0.833883,0.099995,1.33991,4.11883,0.0253087,-0.297955,-0.135747,-0.833883,0.099995,-0.206017,3.49614,-1.1124,-1.84568,0.17939,0.136641,0.099995,0.144935,5.60424,0.788935,-1.84568,0.17939,0.136641,0.099995,2.90555,2.9751,75.1215,2.90555,2.97547,75.5122,2.90555,2.97503,75.0425,2.90555,2.97498,74.9844,2.90555,2.97522,75.25,2.90555,2.9751,75.1215,2.90555,2.97547,75.5122,2.90555,2.97503,75.0425,2.90555,2.97498,74.9844,2.90555,2.97522,75.25,2.90555,2.97522,75.25,2.90555,2.97503,75.0425,2.90555,2.97498,74.9844,2.90555,2.97522,75.25,2.90555,2.97498,74.9844,2.90555,2.97503,75.0425,2.90555,2.9751,75.1215,2.90555,2.97547,75.5122,2.90555,2.97547,75.5122,2.90555,2.9751,75.1215,2.99814,3.02944,56.3358,2.99814,3.02944,56.3358,2.99814,3.02944,56.3358,2.99814,3.02944,56.3358,
0.0303,-0.436082,3.67704,0.853548,-0.139457,0.056235,0.73191,0.099995,0.374999,5.37341,-1.17701,-0.139457,0.056235,0.73191,0.099995,-1.31238,4.93004,-0.335553,-0.30172,-0.132359,-0.833379,0.099995,1.2513,4.1204,0.0120897,-0.30172,-0.132359,-0.833379,0.099995,-0.191622,3.54331,-1.04638,-1.84495,0.179291,0.137223,0.099995,0.130539,5.50714,0.722919,-1.84495,0.179291,0.137223,0.099995,2.90555,2.96549,64.7391,2.90555,2.9659,65.1821,2.90555,2.96539,64.6294,2.90555,2.96533,64.5616,2.90555,2.96563,64.8943,2.90555,2.96549,64.7391,2.90555,2.9659,65.1821,2.90555,2.96539,64.6294,2.90555,2.96533,64.5616,2.90555,2.96563,64.8943,2.90555,2.96563,64.8943,2.90555,2.96539,64.6294,2.90555,2.96533,64.5616,2.90555,2.96563,64.8943,2.90555,2.96533,64.5616,2.90555,2.96539,64.6294,2.90555,2.96549,64.7391,2.90555,2.9659,65.1821,2.90555,2.9659,65.1821,2.90555,2.96549,64.7391,2.99814,3.02914,55.8011,2.99814,3.02914,55.8011,2.99814,3.02914,55.8011,2.99814,3.02914,55.8011,
0.0404,-0.405201,3.70665,0.776235,-0.139858,0.0565943,0.732024,0.099995,0.344118,5.27384,-1.0997,-0.139858,0.0565943,0.732024,0.099995,-1.21388,4.86441,-0.321818,-0.298216,-0.135512,-0.833847,0.099995,1.1528,4.11608,-0.00164511,-0.298216,-0.135512,-0.833847,0.099995,-0.178386,3.58769,-0.974798,-1.84428,0.1792,0.137759,0.099995,0.117303,5.3928,0.651335,-1.84428,0.1792,0.137759,0.099995,2.90555,2.96321,62.2712,2.90555,2.96343,62.5087,2.90555,2.96299,62.0429,2.90555,2.96306,62.1135,2.90555,2.96327,62.3405,2.90555,2.96321,62.2712,2.90555,2.96343,62.5087,2.90555,2.96299,62.0429,2.90555,2.96306,62.1135,2.90555,2.96327,62.3405,2.90555,2.96327,62.3405,2.90555,2.96299,62.0429,2.90555,2.96306,62.1135,2.90555,2.96327,62.3405,2.90555,2.96306,62.1135,2.90555,2.96299,62.0429,2.90555,2.96321,62.2712,2.90555,2.96343,62.5087,2.90555,2.96343,62.5087,2.90555,2.96321,62.2712,2.99814,3.02926,56.0221,2.99814,3.02926,56.0221,2.99814,3.02926,56.0221,2.99814,3.02926,56.0221,
0.0505,-0.374897,3.72505,0.700368,-0.139672,0.0564278,0.731971,0.099995,0.313814,5.16548,-1.02383,-0.139672,0.0564278,0.731971,0.099995,-1.12044,4.78943,-0.30956,-0.301947,-0.132155,-0.83335,0.099995,1.05936,4.1011,-0.0139031,-0.301947,-0.132155,-0.83335,0.099995,-0.168184,3.61633,-0.909222,-1.84386,0.179143,0.138089,0.099995,0.107101,5.2742,0.585759,-1.84386,0.179143,0.138089,0.099995,2.90555,2.9695,69.0666,2.90555,2.96904,68.572,2.90555,2.96877,68.279,2.90555,2.96876,68.274,2.90555,2.9693,68.8558,2.90555,2.9695,69.0666,2.90555,2.96904,68.572,2.90555,2.96877,68.279,2.90555,2.96876,68.274,2.90555,2.9693,68.8558,2.90555,2.9693,68.8558,2.90555,2.96877,68.279,2.90555,2.96876,68.274,2.90555,2.9693,68.8558,2.90555,2.96876,68.274,2.90555,2.96877,68.279,2.90555,2.9695,69.0666,2.90555,2.96904,68.572,2.90555,2.96904,68.572,2.90555,2.9695,69.0666,2.99814,3.03022,57.7361,2.99814,3.03022,57.7361,2.99814,3.03022,57.7361,2.99814,3.03022,57.7361,
0.0606,-0.352768,3.71634,0.644968,-0.139284,0.0560797,0.731861,0.099995,0.291685,5.06421,-0.968432,-0.139284,0.0560797,0.731861,0.099995,-1.05365,4.71246,-0.301238,-0.300602,-0.133366,-0.833528,0.099995,0.992566,4.06809,-0.0222251,-0.300602,-0.133366,-0.833528,0.099995,-0.162007,3.61246,-0.864047,-1.84379,0.179134,0.138143,0.099995,0.100924,5.16809,0.540584,-1.84379,0.179134,0.138143,0.099995,2.90555,2.97907,79.4056,2.90555,2.97769,77.9095,2.90555,2.97752,77.7269,2.90555,2.97703,77.2037,2.90555,2.97855,78.8422,2.90555,2.97907,79.4056,2.90555,2.97769,77.9095,2.90555,2.97752,77.7269,2.90555,2.97703,77.2037,2.90555,2.97855,78.8422,2.90555,2.97855,78.8422,2.90555,2.97752,77.7269,2.90555,2.97703,77.2037,2.90555,2.97855,78.8422,2.90555,2.97703,77.2037,2.90555,2.97752,77.7269,2.90555,2.97907,79.4056,2.90555,2.97769,77.9095,2.90555,2.97769,77.9095,2.90555,2.97907,79.4056,2.99814,3.03169,60.388,2.99814,3.03169,60.388,2.99814,3.03169,60.388,2.99814,3.03169,60.388,
0.0707,-0.345268,3.66703,0.626194,-0.139215,0.0560176,0.731841,0.099995,0.284185,4.98353,-0.949657,-0.139215,0.0560176,0.731841,0.099995,-1.03121,4.64002,-0.298496,-0.300031,-0.13388,-0.833604,0.099995,0.970125,4.01054,-0.0249675,-0.300031,-0.13388,-0.833604,0.099995,-0.160085,3.5643,-0.849215,-1.8437,0.17912,0.138221,0.099995,0.0990025,5.08626,0.525752,-1.8437,0.17912,0.138221,0.099995,2.90555,2.98326,83.9264,2.90555,2.98127,81.7795,2.90555,2.98113,81.6342,2.90555,2.98001,80.4217,2.90555,2.98261,83.2261,2.90555,2.98326,83.9264,2.90555,2.98127,81.7795,2.90555,2.98113,81.6342,2.90555,2.98001,80.4217,2.90555,2.98261,83.2261,2.90555,2.98261,83.2261,2.90555,2.98113,81.6342,2.90555,2.98001,80.4217,2.90555,2.98261,83.2261,2.90555,2.98001,80.4217,2.90555,2.98113,81.6342,2.90555,2.98326,83.9264,2.90555,2.98127,81.7795,2.90555,2.98127,81.7795,2.90555,2.98326,83.9264,2.99814,3.03283,62.4362,2.99814,3.03283,62.4362,2.99814,3.03283,62.4362,2.99814,3.03283,62.4362,
0.0808,-0.35266,3.57656,0.6447,-0.139578,0.0563437,0.731944,0.099995,0.291577,4.92398,-0.968163,-0.139578,0.0563437,0.731944,0.099995,-1.05332,4.57237,-0.301185,-0.301912,-0.132187,-0.833354,0.099995,0.992236,3.92818,-0.0222782,-0.301912,-0.132187,-0.833354,0.099995,-0.161886,3.47289,-0.863636,-1.84346,0.179089,0.138405,0.099995,0.100803,5.02766,0.540173,-1.84346,0.179089,0.138405,0.099995,2.90555,2.97933,79.6834,2.90555,2.97724,77.4284,2.90555,2.97707,77.2487,2.90555,2.97574,75.8129,2.90555,2.97864,78.9446,2.90555,2.97933,79.6834,2.90555,2.97724,77.4284,2.90555,2.97707,77.2487,2.90555,2.97574,75.8129,2.90555,2.97864,78.9446,2.90555,2.97864,78.9446,2.90555,2.97707,77.2487,2.90555,2.97574,75.8129,2.90555,2.97864,78.9446,2.90555,2.97574,75.8129,2.90555,2.97707,77.2487,2.90555,2.97933,79.6834,2.90555,2.97724,77.4284,2.90555,2.97724,77.4284,2.90555,2.97933,79.6834,2.99814,3.03314,63.0038,2.99814,3.03314,63.0038,2.99814,3.03314,63.0038,2.99814,3.03314,63.0038,
0.0909,-0.370692,3.45384,0.689842,-0.140078,0.0567917,0.732086,0.099995,0.309609,4.87668,-1.01331,-0.140078,0.0567917,0.732086,0.099995,-1.10766,4.50522,-0.307968,-0.29965,-0.134222,-0.833654,0.099995,1.04657,3.82531,-0.0154954,-0.29965,-0.134222,-0.833654,0.099995,-0.166768,3.34682,-0.899886,-1.84334,0.179072,0.138502,0.099995,0.105685,4.9837,0.576423,-1.84334,0.179072,0.138502,0.099995,2.90555,2.97142,71.1442,2.90555,2.96946,69.0223,2.90555,2.96938,68.9354,2.90555,2.96829,67.767,2.90555,2.9708,70.4692,2.90555,2.97142,71.1442,2.90555,2.96946,69.0223,2.90555,2.96938,68.9354,2.90555,2.96829,67.767,2.90555,2.9708,70.4692,2.90555,2.9708,70.4692,2.90555,2.96938,68.9354,2.90555,2.96829,67.767,2.90555,2.9708,70.4692,2.90555,2.96829,67.767,2.90555,2.96938,68.9354,2.90555,2.97142,71.1442,2.90555,2.96946,69.0223,2.90555,2.96946,69.0223,2.90555,2.97142,71.1442,2.99814,3.03282,62.4272,2.99814,3.03282,62.4272,2.99814,3.03282,62.4272,2.99814,3.03282,62.4272,
0.101,-0.392517,3.33845,0.748956,-0.0906606,0.110331,0.753542,0.099995,0.334564,4.83269,-1.0733,-0.137563,0.0604799,0.732557,0.099995,-1.17976,4.43543,-0.316511,-0.291722,-0.1396,-0.835005,0.099995,1.11836,3.70777,-0.00906989,-0.307003,-0.130814,-0.831404,0.099995,-0.173274,3.19802,-0.949618,-1.84846,0.143337,0.13719,0.099995,0.113672,4.94665,0.632369,-1.85158,0.127023,0.136489,0.099995,2.90555,2.97306,72.9136,2.90555,2.96459,63.7641,2.90555,2.96421,63.357,2.90555,2.91574,11.0055,2.90555,2.96632,65.6317,2.90555,2.96791,67.3474,2.90555,2.96137,60.2911,2.90555,2.9644,63.5595,2.90555,2.96349,62.5812,2.90555,2.9623,61.2888,2.90555,2.96593,65.2097,2.90555,2.97076,70.4258,2.90555,2.97599,76.0747,2.90555,2.96835,67.8249,2.90555,2.96348,62.5647,2.90555,2.96412,63.2534,2.90555,2.96622,65.5276,2.90555,2.96791,67.3537,2.90555,2.96246,61.4622,2.90555,2.97071,70.3709,2.99814,3.01782,35.4271,2.99814,3.03245,61.7652,2.99814,3.0475,88.8503,2.99814,3.03224,61.3763,
