tgDataLogger2 started logging at time 04122024_153738, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(springs).RestLen,6_SCA(springs).CurrLen,6_SCA(springs).Tension,7_SCA(springs).RestLen,7_SCA(springs).CurrLen,7_SCA(springs).Tension,8_SCA(springs).RestLen,8_SCA(springs).CurrLen,8_SCA(springs).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(activated_cable).RestLen,26_SCA(activated_cable).CurrLen,26_SCA(activated_cable).Tension,27_SCA(activated_cable).RestLen,27_SCA(activated_cable).CurrLen,27_SCA(activated_cable).Tension,28_SCA(activated_cable).RestLen,28_SCA(activated_cable).CurrLen,28_SCA(activated_cable).Tension,29_SCA(activated_cable).RestLen,29_SCA(activated_cable).CurrLen,29_SCA(activated_cable).Tension,
0.0101,-0.481468,3.62204,0.967172,-0.137644,0.0546099,0.731393,0.099995,0.420385,5.50826,-1.29064,-0.137644,0.0546099,0.731393,0.099995,-1.46601,5.01524,-0.359102,-0.301134,-0.132887,-0.833457,0.099995,1.40493,4.11507,0.0356384,-0.301134,-0.132887,-0.833457,0.099995,-0.218508,3.45816,-1.16161,-1.84589,0.179419,0.136474,0.099995,0.157425,5.67214,0.838151,-1.84589,0.179419,0.136474,0.099995,2.84889,2.98698,92.5205,2.84889,2.98646,92.1768,2.84889,2.98622,92.0111,2.84889,2.98599,91.8623,2.84889,2.98703,92.5594,2.84889,2.98698,92.5205,2.84889,2.98646,92.1768,2.84889,2.98622,92.0111,2.84889,2.98599,91.8623,2.84889,2.98703,92.5594,2.84889,2.98703,92.5594,2.84889,2.98622,92.0111,2.84889,2.98599,91.8623,2.84889,2.98703,92.5594,2.84889,2.98599,91.8623,2.84889,2.98622,92.0111,2.84889,2.98698,92.5205,2.84889,2.98646,92.1768,2.84889,2.98646,92.1768,2.84889,2.98698,92.5205,2.99814,3.03016,57.6336,2.99814,3.03016,57.6336,2.99814,3.03016,57.6336,2.99814,3.03016,57.6336,
0.0202,-0.461983,3.64784,0.918392,-0.138739,0.0555907,0.731705,0.099995,0.4009,5.45255,-1.24186,-0.138739,0.0555907,0.731705,0.099995,-1.39804,4.98075,-0.348269,-0.29786,-0.135832,-0.833895,0.099995,1.33696,4.11964,0.0248054,-0.29786,-0.135832,-0.833895,0.099995,-0.205265,3.49858,-1.11006,-1.84555,0.179373,0.136746,0.099995,0.144182,5.6018,0.786594,-1.84555,0.179373,0.136746,0.099995,2.84889,2.97477,84.3412,2.84889,2.97487,84.4062,2.84889,2.97425,83.9939,2.84889,2.97397,83.8048,2.84889,2.97482,84.3785,2.84889,2.97477,84.3412,2.84889,2.97487,84.4062,2.84889,2.97425,83.9939,2.84889,2.97397,83.8048,2.84889,2.97482,84.3785,2.84889,2.97482,84.3785,2.84889,2.97425,83.9939,2.84889,2.97397,83.8048,2.84889,2.97482,84.3785,2.84889,2.97397,83.8048,2.84889,2.97425,83.9939,2.84889,2.97477,84.3412,2.84889,2.97487,84.4062,2.84889,2.97487,84.4062,2.84889,2.97477,84.3412,2.99814,3.03044,58.1409,2.99814,3.03044,58.1409,2.99814,3.03044,58.1409,2.99814,3.03044,58.1409,
0.0303,-0.433689,3.68204,0.847558,-0.139734,0.0564836,0.731989,0.099995,0.372607,5.3684,-1.17102,-0.139734,0.0564836,0.731989,0.099995,-1.30398,4.92759,-0.334245,-0.301806,-0.132282,-0.833368,0.099995,1.2429,4.12286,0.0107815,-0.301806,-0.132282,-0.833368,0.099995,-0.19,3.55021,-1.03997,-1.84477,0.179267,0.137365,0.099995,0.128917,5.50024,0.716508,-1.84477,0.179267,0.137365,0.099995,2.84889,2.96492,77.7394,2.84889,2.96518,77.9164,2.84889,2.9644,77.3921,2.84889,2.96412,77.2086,2.84889,2.96503,77.8158,2.84889,2.96492,77.7394,2.84889,2.96518,77.9164,2.84889,2.9644,77.3921,2.84889,2.96412,77.2086,2.84889,2.96503,77.8158,2.84889,2.96503,77.8158,2.84889,2.9644,77.3921,2.84889,2.96412,77.2086,2.84889,2.96503,77.8158,2.84889,2.96412,77.2086,2.84889,2.9644,77.3921,2.84889,2.96492,77.7394,2.84889,2.96518,77.9164,2.84889,2.96518,77.9164,2.84889,2.96492,77.7394,2.99814,3.03056,58.3578,2.99814,3.03056,58.3578,2.99814,3.03056,58.3578,2.99814,3.03056,58.3578,
0.0404,-0.400765,3.71593,0.76513,-0.140139,0.056847,0.732104,0.099995,0.339682,5.26457,-1.08859,-0.140139,0.056847,0.732104,0.099995,-1.19918,4.85991,-0.319705,-0.298906,-0.134892,-0.833754,0.099995,1.1381,4.12058,-0.00375778,-0.298906,-0.134892,-0.833754,0.099995,-0.176106,3.59964,-0.963908,-1.84406,0.179169,0.137934,0.099995,0.115023,5.38086,0.640445,-1.84406,0.179169,0.137934,0.099995,2.84889,2.9635,76.7885,2.84889,2.96357,76.8405,2.84889,2.96281,76.326,2.84889,2.96269,76.2498,2.84889,2.96351,76.7954,2.84889,2.9635,76.7885,2.84889,2.96357,76.8405,2.84889,2.96281,76.326,2.84889,2.96269,76.2498,2.84889,2.96351,76.7954,2.84889,2.96351,76.7954,2.84889,2.96281,76.326,2.84889,2.96269,76.2498,2.84889,2.96351,76.7954,2.84889,2.96269,76.2498,2.84889,2.96281,76.326,2.84889,2.9635,76.7885,2.84889,2.96357,76.8405,2.84889,2.96357,76.8405,2.84889,2.9635,76.7885,2.99814,3.03129,59.6763,2.99814,3.03129,59.6763,2.99814,3.03129,59.6763,2.99814,3.03129,59.6763,
0.0505,-0.369707,3.7359,0.687376,-0.139925,0.0566552,0.732043,0.099995,0.308624,5.15463,-1.01084,-0.139925,0.0566552,0.732043,0.099995,-1.10379,4.78413,-0.30733,-0.300176,-0.133749,-0.833584,0.099995,1.04271,4.1064,-0.0161336,-0.300176,-0.133749,-0.833584,0.099995,-0.166011,3.62969,-0.897194,-1.84364,0.179112,0.138267,0.099995,0.104928,5.26084,0.573731,-1.84364,0.179112,0.138267,0.099995,2.84889,2.97132,82.0287,2.84889,2.97048,81.4654,2.84889,2.96992,81.0894,2.84889,2.96968,80.9321,2.84889,2.971,81.8194,2.84889,2.97132,82.0287,2.84889,2.97048,81.4654,2.84889,2.96992,81.0894,2.84889,2.96968,80.9321,2.84889,2.971,81.8194,2.84889,2.971,81.8194,2.84889,2.96992,81.0894,2.84889,2.96968,80.9321,2.84889,2.971,81.8194,2.84889,2.96968,80.9321,2.84889,2.96992,81.0894,2.84889,2.97132,82.0287,2.84889,2.97048,81.4654,2.84889,2.97048,81.4654,2.84889,2.97132,82.0287,2.99814,3.03284,62.4574,2.99814,3.03284,62.4574,2.99814,3.03284,62.4574,2.99814,3.03284,62.4574,
0.0606,-0.349621,3.72292,0.637091,-0.139603,0.0563663,0.731951,0.099995,0.288538,5.05763,-0.960554,-0.139603,0.0563663,0.731951,0.099995,-1.04347,4.70919,-0.299902,-0.302275,-0.13186,-0.833306,0.099995,0.982386,4.07136,-0.0235615,-0.302275,-0.13186,-0.833306,0.099995,-0.160708,3.62078,-0.856579,-1.84349,0.179092,0.138383,0.099995,0.0996251,5.15977,0.533116,-1.84349,0.179092,0.138383,0.099995,2.84889,2.98088,88.4339,2.84889,2.97884,87.0674,2.84889,2.9784,86.7749,2.84889,2.97753,86.1908,2.84889,2.98013,87.9363,2.84889,2.98088,88.4339,2.84889,2.97884,87.0674,2.84889,2.9784,86.7749,2.84889,2.97753,86.1908,2.84889,2.98013,87.9363,2.84889,2.98013,87.9363,2.84889,2.9784,86.7749,2.84889,2.97753,86.1908,2.84889,2.98013,87.9363,2.84889,2.97753,86.1908,2.84889,2.9784,86.7749,2.84889,2.98088,88.4339,2.84889,2.97884,87.0674,2.84889,2.97884,87.0674,2.84889,2.98088,88.4339,2.99814,3.03455,65.5454,2.99814,3.03455,65.5454,2.99814,3.03455,65.5454,2.99814,3.03455,65.5454,
0.0707,-0.346143,3.6652,0.628383,-0.139721,0.056472,0.731985,0.099995,0.28506,4.98536,-0.951846,-0.139721,0.056472,0.731985,0.099995,-1.03326,4.6407,-0.298749,-0.299972,-0.133933,-0.833611,0.099995,0.972178,4.00986,-0.0247145,-0.299972,-0.133933,-0.833611,0.099995,-0.159939,3.56349,-0.849834,-1.84329,0.179065,0.138543,0.099995,0.0988562,5.08707,0.526371,-1.84329,0.179065,0.138543,0.099995,2.84889,2.98312,89.9378,2.84889,2.98026,88.021,2.84889,2.97986,87.7527,2.84889,2.97825,86.6725,2.84889,2.98215,89.2888,2.84889,2.98312,89.9378,2.84889,2.98026,88.021,2.84889,2.97986,87.7527,2.84889,2.97825,86.6725,2.84889,2.98215,89.2888,2.84889,2.98215,89.2888,2.84889,2.97986,87.7527,2.84889,2.97825,86.6725,2.84889,2.98215,89.2888,2.84889,2.97825,86.6725,2.84889,2.97986,87.7527,2.84889,2.98312,89.9378,2.84889,2.98026,88.021,2.84889,2.98026,88.021,2.84889,2.98312,89.9378,2.99814,3.03558,67.3877,2.99814,3.03558,67.3877,2.99814,3.03558,67.3877,2.99814,3.03558,67.3877,
0.0808,-0.3578,3.56582,0.657566,-0.14024,0.0569377,0.732132,0.099995,0.296717,4.93473,-0.981029,-0.14024,0.0569377,0.732132,0.099995,-1.06832,4.57728,-0.303072,-0.301424,-0.132626,-0.833419,0.099995,1.00723,3.92327,-0.0203908,-0.301424,-0.132626,-0.833419,0.099995,-0.162988,3.46234,-0.872893,-1.84296,0.179019,0.138807,0.099995,0.101905,5.03821,0.549429,-1.84296,0.179019,0.138807,0.099995,2.84889,2.97731,86.0435,2.84889,2.97412,83.9094,2.84889,2.97379,83.6831,2.84889,2.97191,82.4272,2.84889,2.97628,85.3563,2.84889,2.97731,86.0435,2.84889,2.97412,83.9094,2.84889,2.97379,83.6831,2.84889,2.97191,82.4272,2.84889,2.97628,85.3563,2.84889,2.97628,85.3563,2.84889,2.97379,83.6831,2.84889,2.97191,82.4272,2.84889,2.97628,85.3563,2.84889,2.97191,82.4272,2.84889,2.97379,83.6831,2.84889,2.97731,86.0435,2.84889,2.97412,83.9094,2.84889,2.97412,83.9094,2.84889,2.97731,86.0435,2.99814,3.03576,67.7104,2.99814,3.03576,67.7104,2.99814,3.03576,67.7104,2.99814,3.03576,67.7104,
0.0909,-0.379726,3.43495,0.71246,-0.140773,0.0574154,0.732283,0.099995,0.318643,4.89558,-1.03592,-0.140773,0.0574154,0.732283,0.099995,-1.13467,4.51398,-0.311434,-0.300576,-0.133389,-0.833531,0.099995,1.07358,3.81654,-0.012029,-0.300576,-0.133389,-0.833531,0.099995,-0.169182,3.32674,-0.917629,-1.84288,0.179008,0.138872,0.099995,0.108099,5.00379,0.594165,-1.84288,0.179008,0.138872,0.099995,2.84889,2.96903,80.497,2.84889,2.96583,78.3503,2.84889,2.96557,78.1786,2.84889,2.96395,77.0924,2.84889,2.96798,79.7909,2.84889,2.96903,80.497,2.84889,2.96583,78.3503,2.84889,2.96557,78.1786,2.84889,2.96395,77.0924,2.84889,2.96798,79.7909,2.84889,2.96798,79.7909,2.84889,2.96557,78.1786,2.84889,2.96395,77.0924,2.84889,2.96798,79.7909,2.84889,2.96395,77.0924,2.84889,2.96557,78.1786,2.84889,2.96903,80.497,2.84889,2.96583,78.3503,2.84889,2.96583,78.3503,2.84889,2.96903,80.497,2.99814,3.03554,67.3243,2.99814,3.03554,67.3243,2.99814,3.03554,67.3243,2.99814,3.03554,67.3243,
0.101,-0.403776,3.32747,0.777456,-0.0756913,0.126042,0.761803,0.099995,0.347948,4.85942,-1.10365,-0.13644,0.0632603,0.732997,0.099995,-1.21604,4.44909,-0.320214,-0.282857,-0.146381,-0.836313,0.099995,1.15453,3.69804,-0.00582409,-0.316047,-0.12493,-0.829801,0.099995,-0.176065,3.17319,-0.974053,-1.85222,0.11404,0.136621,0.099995,0.118182,4.9767,0.662174,-1.85352,0.115659,0.135889,0.099995,2.84889,2.97379,83.6837,2.84889,2.96389,77.05,2.84889,2.96206,75.829,2.84889,2.89475,30.7276,2.84889,2.9664,78.7319,2.84889,2.96871,80.2821,2.84889,2.95729,72.6292,2.84889,2.96334,76.6857,2.84889,2.96174,75.6088,2.84889,2.95888,73.6975,2.84889,2.96497,77.7758,2.84889,2.97183,82.3713,2.84889,2.97846,86.8173,2.84889,2.97,81.1443,2.84889,2.96098,75.106,2.84889,2.96251,76.1245,2.84889,2.96582,78.3462,2.84889,2.96875,80.3095,2.84889,2.96016,74.5529,2.84889,2.97227,82.6676,2.99814,3.01526,30.8099,2.99814,3.03574,67.6762,2.99814,3.05201,96.9628,2.99814,3.03541,67.0868,
