tgDataLogger2 started logging at time 04122024_161129, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(activated_cable).RestLen,9_SCA(activated_cable).CurrLen,9_SCA(activated_cable).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,
0.0101,3.57579e-16,4.49505,1.53833,-0.00544578,-1.68633e-16,-8.97941e-16,0.099995,9.58716e-17,4.49505,-1.53833,-0.00544578,-4.98766e-17,-1.48666e-15,0.099995,-1.51687,4.50246,5.2805e-18,-0.00133012,2.94903e-17,-1.5708,0.099995,1.51687,4.48764,1.99099e-16,-0.00133012,-2.3744e-17,-1.5708,0.099995,0.0133489,2.99206,2.05751e-15,-1.56982,-3.09864e-15,8.78476e-17,0.099995,-0.0133489,5.99803,-1.75114e-15,-1.56982,-3.42958e-15,-2.35626e-18,0.099995,2.99814,3.03099,59.137,2.99814,3.03099,59.137,2.99814,3.03099,59.137,2.99814,3.03099,59.137,2.62777,2.98716,97.0344,2.62777,2.98621,96.7801,2.62777,2.98582,96.6734,2.62777,2.98522,96.5122,2.62777,2.98708,97.015,2.62777,2.98716,97.0344,2.62777,2.98621,96.7801,2.62777,2.98582,96.6734,2.62777,2.98522,96.5122,2.62777,2.98708,97.015,2.62777,2.98708,97.015,2.62777,2.98582,96.6734,2.62777,2.98522,96.5122,2.62777,2.98708,97.015,2.62777,2.98522,96.5122,2.62777,2.98582,96.6734,2.62777,2.98716,97.0344,2.62777,2.98621,96.7801,2.62777,2.98621,96.7801,2.62777,2.98716,97.0344,
0.0202,5.05074e-16,4.48008,1.46936,-0.00706054,-2.47252e-16,-3.38534e-15,0.099995,3.68255e-16,4.48008,-1.46936,-0.00706054,2.32997e-17,-3.40735e-15,0.099995,-1.44263,4.48948,1.44661e-16,0.00314569,9.34582e-17,-1.5708,0.099995,1.44263,4.47069,2.2965e-16,0.00314569,-1.09288e-16,-1.5708,0.099995,0.0166079,3.05675,4.90747e-15,-1.56936,-7.09073e-16,6.57281e-17,0.099995,-0.0166079,5.90342,-4.45416e-15,-1.56936,8.18795e-16,7.48201e-17,0.099995,2.99814,3.03149,60.022,2.99814,3.03149,60.022,2.99814,3.03149,60.022,2.99814,3.03149,60.022,2.62777,2.9746,93.6451,2.62777,2.97426,93.5529,2.62777,2.97339,93.3185,2.62777,2.97273,93.1398,2.62777,2.97454,93.6266,2.62777,2.9746,93.6451,2.62777,2.97426,93.5529,2.62777,2.97339,93.3185,2.62777,2.97273,93.1398,2.62777,2.97454,93.6266,2.62777,2.97454,93.6266,2.62777,2.97339,93.3185,2.62777,2.97273,93.1398,2.62777,2.97454,93.6266,2.62777,2.97273,93.1398,2.62777,2.97339,93.3185,2.62777,2.9746,93.6451,2.62777,2.97426,93.5529,2.62777,2.97426,93.5529,2.62777,2.9746,93.6451,
0.0303,4.71054e-16,4.45512,1.36719,-0.00855395,-5.84931e-16,-5.18357e-15,0.099995,4.99295e-16,4.45512,-1.36719,-0.00855395,3.34906e-16,-6.0968e-15,0.099995,-1.33769,4.46571,1.32084e-16,-0.00166559,4.40186e-17,-1.5708,0.099995,1.33769,4.44453,2.36656e-16,-0.00166559,-4.44523e-17,-1.5708,0.099995,0.0179483,3.14269,7.65323e-15,-1.56837,-5.00731e-15,8.27651e-17,0.099995,-0.0179483,5.76754,-7.09549e-15,-1.56837,-7.28747e-15,3.21884e-17,0.099995,2.99814,3.03204,61.023,2.99814,3.03204,61.023,2.99814,3.03204,61.023,2.99814,3.03204,61.023,2.62777,2.96465,90.9589,2.62777,2.96452,90.9227,2.62777,2.96333,90.6008,2.62777,2.96263,90.4121,2.62777,2.96466,90.9598,2.62777,2.96465,90.9589,2.62777,2.96452,90.9227,2.62777,2.96333,90.6008,2.62777,2.96263,90.4121,2.62777,2.96466,90.9598,2.62777,2.96466,90.9598,2.62777,2.96333,90.6008,2.62777,2.96263,90.4121,2.62777,2.96466,90.9598,2.62777,2.96263,90.4121,2.62777,2.96333,90.6008,2.62777,2.96465,90.9589,2.62777,2.96452,90.9227,2.62777,2.96452,90.9227,2.62777,2.96465,90.9589,
0.0404,-5.04805e-16,4.42014,1.24839,-0.00913645,-1.74271e-15,-9.49442e-15,0.099995,-2.26886e-16,4.42014,-1.24839,-0.00913645,2.27739e-15,-9.50323e-15,0.099995,-1.22082,4.4302,2.16385e-16,-0.000366705,2.90837e-17,-1.5708,0.099995,1.22082,4.41008,2.26091e-16,-0.000366705,-1.3108e-16,-1.5708,0.099995,0.0161699,3.22822,1.15153e-14,-1.56746,-1.6422e-14,-4.54577e-17,0.099995,-0.0161699,5.61206,-1.08993e-14,-1.56746,-1.31599e-14,-1.00557e-17,0.099995,2.99814,3.03339,63.453,2.99814,3.03339,63.453,2.99814,3.03339,63.453,2.99814,3.03339,63.453,2.62777,2.96429,90.8593,2.62777,2.96391,90.7584,2.62777,2.96259,90.4002,2.62777,2.96203,90.2501,2.62777,2.96414,90.8209,2.62777,2.96429,90.8593,2.62777,2.96391,90.7584,2.62777,2.96259,90.4002,2.62777,2.96203,90.2501,2.62777,2.96414,90.8209,2.62777,2.96414,90.8209,2.62777,2.96259,90.4002,2.62777,2.96203,90.2501,2.62777,2.96414,90.8209,2.62777,2.96203,90.2501,2.62777,2.96259,90.4002,2.62777,2.96429,90.8593,2.62777,2.96391,90.7584,2.62777,2.96391,90.7584,2.62777,2.96429,90.8593,
0.0505,-1.46624e-16,4.37516,1.14151,-0.00884621,4.00854e-15,-1.24416e-14,0.099995,-7.55559e-17,4.37516,-1.14151,-0.00884621,-3.65303e-15,-1.30168e-14,0.099995,-1.11931,4.38329,2.09492e-16,0.00127103,3.72966e-17,-1.5708,0.099995,1.11931,4.36703,2.36605e-16,0.00127103,-1.86049e-16,-1.5708,0.099995,0.0122842,3.28417,1.42737e-14,-1.56696,-1.71382e-14,1.08965e-16,0.099995,-0.0122842,5.46614,-1.34981e-14,-1.56696,-1.17335e-14,-7.70145e-17,0.099995,2.99814,3.03546,67.1756,2.99814,3.03546,67.1756,2.99814,3.03546,67.1756,2.99814,3.03546,67.1756,2.62777,2.97354,93.3584,2.62777,2.97195,92.9276,2.62777,2.97076,92.6077,2.62777,2.96999,92.4006,2.62777,2.97297,93.2027,2.62777,2.97354,93.3584,2.62777,2.97195,92.9276,2.62777,2.97076,92.6077,2.62777,2.96999,92.4006,2.62777,2.97297,93.2027,2.62777,2.97297,93.2027,2.62777,2.97076,92.6077,2.62777,2.96999,92.4006,2.62777,2.97297,93.2027,2.62777,2.96999,92.4006,2.62777,2.97076,92.6077,2.62777,2.97354,93.3584,2.62777,2.97195,92.9276,2.62777,2.97195,92.9276,2.62777,2.97354,93.3584,
0.0606,-1.67195e-16,4.32017,1.08141,-0.00857317,2.76817e-15,-1.73234e-14,0.099995,5.4542e-16,4.32017,-1.08141,-0.00857317,-3.15304e-15,-1.69754e-14,0.099995,-1.06353,4.32662,1.87859e-16,-0.00178404,-1.7022e-17,-1.5708,0.099995,1.06353,4.31371,2.05996e-16,-0.00178404,-1.83989e-16,-1.5708,0.099995,0.00928253,3.28262,1.78182e-14,-1.56666,-1.7429e-14,3.78235e-17,0.099995,-0.00928253,5.35772,-1.7317e-14,-1.56666,-2.05477e-14,-2.36159e-16,0.099995,2.99814,3.03731,70.4995,2.99814,3.03731,70.4995,2.99814,3.03731,70.4995,2.99814,3.03731,70.4995,2.62777,2.98272,95.8362,2.62777,2.97952,94.9721,2.62777,2.97845,94.6836,2.62777,2.97684,94.2477,2.62777,2.98161,95.5357,2.62777,2.98272,95.8362,2.62777,2.97952,94.9721,2.62777,2.97845,94.6836,2.62777,2.97684,94.2477,2.62777,2.98161,95.5357,2.62777,2.98161,95.5357,2.62777,2.97845,94.6836,2.62777,2.97684,94.2477,2.62777,2.98161,95.5357,2.62777,2.97684,94.2477,2.62777,2.97845,94.6836,2.62777,2.98272,95.8362,2.62777,2.97952,94.9721,2.62777,2.97952,94.9721,2.62777,2.98272,95.8362,
0.0707,1.04267e-16,4.25517,1.08305,-0.009037,-5.92148e-15,-2.04989e-14,0.099995,2.25798e-16,4.25517,-1.08305,-0.009037,3.25833e-15,-2.10662e-14,0.099995,-1.06549,4.26136,1.87343e-16,-0.00213173,-9.41087e-17,-1.5708,0.099995,1.06549,4.24898,3.56118e-16,-0.00213173,-2.21828e-16,-1.5708,0.099995,0.00903392,3.21571,2.19468e-14,-1.56621,-2.19874e-14,3.35682e-18,0.099995,-0.00903392,5.29463,-2.11527e-14,-1.56621,-2.02821e-14,4.69714e-17,0.099995,2.99814,3.03821,72.1193,2.99814,3.03821,72.1193,2.99814,3.03821,72.1193,2.99814,3.03821,72.1193,2.62777,2.98313,95.9478,2.62777,2.9787,94.7518,2.62777,2.97762,94.4589,2.62777,2.97509,93.7773,2.62777,2.98162,95.5389,2.62777,2.98313,95.9478,2.62777,2.9787,94.7518,2.62777,2.97762,94.4589,2.62777,2.97509,93.7773,2.62777,2.98162,95.5389,2.62777,2.98162,95.5389,2.62777,2.97762,94.4589,2.62777,2.97509,93.7773,2.62777,2.98162,95.5389,2.62777,2.97509,93.7773,2.62777,2.97762,94.4589,2.62777,2.98313,95.9478,2.62777,2.9787,94.7518,2.62777,2.9787,94.7518,2.62777,2.98313,95.9478,
0.0808,-2.39361e-16,4.18017,1.13661,-0.0100094,2.18825e-15,-2.25038e-14,0.099995,3.84527e-16,4.18017,-1.13661,-0.0100094,-5.82059e-16,-2.20469e-14,0.099995,-1.11582,4.18742,2.2337e-16,0.000145526,-1.15196e-17,-1.5708,0.099995,1.11582,4.17291,6.69962e-16,0.000145526,-6.66784e-17,-1.5708,0.099995,0.0111359,3.09297,2.4641e-14,-1.56569,-1.70559e-14,-9.97518e-17,0.099995,-0.0111359,5.26737,-2.36194e-14,-1.56569,-2.24912e-14,-6.14027e-17,0.099995,2.99814,3.03836,72.4022,2.99814,3.03836,72.4022,2.99814,3.03836,72.4022,2.99814,3.03836,72.4022,2.62777,2.97607,94.0408,2.62777,2.9708,92.6175,2.62777,2.9698,92.348,2.62777,2.96686,91.5555,2.62777,2.97434,93.5746,2.62777,2.97607,94.0408,2.62777,2.9708,92.6175,2.62777,2.9698,92.348,2.62777,2.96686,91.5555,2.62777,2.97434,93.5746,2.62777,2.97434,93.5746,2.62777,2.9698,92.348,2.62777,2.96686,91.5555,2.62777,2.97434,93.5746,2.62777,2.96686,91.5555,2.62777,2.9698,92.348,2.62777,2.97607,94.0408,2.62777,2.9708,92.6175,2.62777,2.9708,92.6175,2.62777,2.97607,94.0408,
0.0909,3.08668e-16,4.09516,1.22409,-0.0108062,2.94594e-15,-2.58361e-14,0.099995,3.56313e-16,4.09516,-1.22409,-0.0108062,-5.7632e-15,-2.55831e-14,0.099995,-1.19857,4.10398,1.03838e-16,-0.00222525,-1.35742e-16,-1.5708,0.099995,1.19857,4.08633,7.57661e-16,-0.00222525,-1.62847e-16,-1.5708,0.099995,0.0143083,2.92733,3.08453e-14,-1.56556,-3.02859e-14,-1.68414e-17,0.099995,-0.0143083,5.26298,-2.97761e-14,-1.56556,-2.61717e-14,5.25052e-17,0.099995,2.99814,3.03843,72.5297,2.99814,3.03843,72.5297,2.99814,3.03843,72.5297,2.99814,3.03843,72.5297,2.62777,2.96831,91.9459,2.62777,2.96252,90.3827,2.62777,2.96161,90.1367,2.62777,2.9588,89.3783,2.62777,2.9664,91.4301,2.62777,2.96831,91.9459,2.62777,2.96252,90.3827,2.62777,2.96161,90.1367,2.62777,2.9588,89.3783,2.62777,2.9664,91.4301,2.62777,2.9664,91.4301,2.62777,2.96161,90.1367,2.62777,2.9588,89.3783,2.62777,2.9664,91.4301,2.62777,2.9588,89.3783,2.62777,2.96161,90.1367,2.62777,2.96831,91.9459,2.62777,2.96252,90.3827,2.62777,2.96252,90.3827,2.62777,2.96831,91.9459,
0.101,-1.24271e-06,4.00044,1.32606,-0.0108795,0.0100413,0.000389955,0.099995,-1.24271e-06,4.00044,-1.32606,-0.0108795,-0.0100413,-0.000389954,0.099995,-1.29696,4.01,2.31596e-16,0.000384593,8.66509e-13,-1.5708,0.099995,1.29696,3.99028,1.10985e-15,0.0003498,8.93783e-13,-1.5708,0.099995,0.016989,2.73292,3.72269e-14,-1.56611,1.27284e-11,-1.61818e-12,0.099995,-0.016989,5.26735,-3.5756e-14,-1.56611,1.06032e-11,-1.33538e-12,0.099995,2.99814,3.038,71.7459,2.99814,3.038,71.7458,2.99814,3.03971,74.8338,2.99814,3.03971,74.8338,2.62777,2.9656,91.2142,2.62777,2.96011,89.7305,2.62777,2.95852,89.3034,2.62777,2.95557,88.5064,2.62777,2.96406,90.798,2.62777,2.9656,91.2142,2.62777,2.96011,89.7305,2.62777,2.95852,89.3034,2.62777,2.95557,88.5064,2.62777,2.96406,90.798,2.62777,2.96406,90.7995,2.62777,2.96002,89.7065,2.62777,2.95752,89.0335,2.62777,2.96406,90.7995,2.62777,2.95752,89.0335,2.62777,2.96002,89.7065,2.62777,2.9668,91.5374,2.62777,2.96011,89.7316,2.62777,2.96011,89.7316,2.62777,2.9668,91.5374,
