tgDataLogger2 started logging at time 04122024_161058, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(activated_cable).RestLen,9_SCA(activated_cable).CurrLen,9_SCA(activated_cable).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,
0.0101,-4.88348e-16,4.49505,1.53828,-0.00550121,8.95416e-17,-3.51659e-15,0.099995,-3.80057e-16,4.49505,-1.53828,-0.00550121,9.61699e-18,-2.67655e-15,0.099995,-1.5168,4.50246,-1.46116e-16,-0.00134948,-1.18178e-17,-1.5708,0.099995,1.5168,4.48763,-7.13131e-17,-0.00134948,4.56449e-17,-1.5708,0.099995,0.0133837,2.99215,4.30498e-15,-1.56979,-5.07357e-15,1.07844e-16,0.099995,-0.0133837,5.99794,-4.43134e-15,-1.56979,-4.86015e-15,-1.55536e-16,0.099995,2.99814,3.03117,59.4501,2.99814,3.03117,59.4501,2.99814,3.03117,59.4501,2.99814,3.03117,59.4501,2.47182,2.9872,97.9212,2.47182,2.98616,97.7245,2.47182,2.98574,97.643,2.47182,2.98506,97.514,2.47182,2.9871,97.9019,2.47182,2.9872,97.9212,2.47182,2.98616,97.7245,2.47182,2.98574,97.643,2.47182,2.98506,97.514,2.47182,2.9871,97.9019,2.47182,2.9871,97.9019,2.47182,2.98574,97.643,2.47182,2.98506,97.514,2.47182,2.9871,97.9019,2.47182,2.98506,97.514,2.47182,2.98574,97.643,2.47182,2.9872,97.9212,2.47182,2.98616,97.7245,2.47182,2.98616,97.7245,2.47182,2.9872,97.9212,
0.0202,-2.05959e-16,4.48008,1.46879,-0.0071426,2.02135e-15,-6.03686e-15,0.099995,-1.81445e-16,4.48008,-1.46879,-0.0071426,-1.59499e-15,-5.04898e-15,0.099995,-1.44199,4.48949,-8.98691e-17,0.00313062,2.79724e-17,-1.5708,0.099995,1.44199,4.47068,9.1235e-17,0.00313062,5.52943e-17,-1.5708,0.099995,0.0166506,3.05742,7.64556e-15,-1.56931,-2.42646e-15,-5.83048e-17,0.099995,-0.0166506,5.90275,-7.63687e-15,-1.56931,-2.58396e-15,-1.56447e-18,0.099995,2.99814,3.0317,60.4129,2.99814,3.0317,60.4129,2.99814,3.0317,60.4129,2.99814,3.0317,60.4129,2.47182,2.9746,95.5266,2.47182,2.97414,95.4399,2.47182,2.97321,95.2631,2.47182,2.97245,95.1183,2.47182,2.97449,95.5069,2.47182,2.9746,95.5266,2.47182,2.97414,95.4399,2.47182,2.97321,95.2631,2.47182,2.97245,95.1183,2.47182,2.97449,95.5069,2.47182,2.97449,95.5069,2.47182,2.97321,95.2631,2.47182,2.97245,95.1183,2.47182,2.97449,95.5069,2.47182,2.97245,95.1183,2.47182,2.97321,95.2631,2.47182,2.9746,95.5266,2.47182,2.97414,95.4399,2.47182,2.97414,95.4399,2.47182,2.9746,95.5266,
0.0303,-6.64249e-16,4.45512,1.36546,-0.00866602,-1.3629e-15,-9.48645e-15,0.099995,-7.08856e-16,4.45512,-1.36546,-0.00866602,8.44784e-16,-8.20422e-15,0.099995,-1.33589,4.4657,-2.18011e-16,-0.00151911,-7.58942e-19,-1.5708,0.099995,1.33589,4.44454,1.94758e-16,-0.00151911,4.6946e-17,-1.5708,0.099995,0.0179767,3.14455,1.16616e-14,-1.5683,-1.19475e-14,-4.36406e-17,0.099995,-0.0179767,5.76569,-1.16922e-14,-1.5683,-1.30603e-14,-3.75175e-17,0.099995,2.99814,3.03235,61.5772,2.99814,3.03235,61.5772,2.99814,3.03235,61.5772,2.99814,3.03235,61.5772,2.47182,2.96466,93.6379,2.47182,2.9644,93.5884,2.47182,2.9631,93.3416,2.47182,2.96227,93.185,2.47182,2.96462,93.6311,2.47182,2.96466,93.6379,2.47182,2.9644,93.5884,2.47182,2.9631,93.3416,2.47182,2.96227,93.185,2.47182,2.96462,93.6311,2.47182,2.96462,93.6311,2.47182,2.9631,93.3416,2.47182,2.96227,93.185,2.47182,2.96462,93.6311,2.47182,2.96227,93.185,2.47182,2.9631,93.3416,2.47182,2.96466,93.6379,2.47182,2.9644,93.5884,2.47182,2.9644,93.5884,2.47182,2.96466,93.6379,
0.0404,-6.85169e-16,4.42014,1.24541,-0.00925952,-1.23668e-15,-1.27167e-14,0.099995,-7.2672e-16,4.42014,-1.24541,-0.00925952,1.70528e-15,-1.24489e-14,0.099995,-1.21785,4.43014,-2.22546e-16,-0.000802778,2.22261e-18,-1.5708,0.099995,1.21785,4.41014,1.81205e-16,-0.000802778,-2.88398e-17,-1.5708,0.099995,0.0161148,3.23121,1.4786e-14,-1.56736,-1.4848e-14,-6.2543e-17,0.099995,-0.0161148,5.60907,-1.50381e-14,-1.56736,-1.46284e-14,-2.80347e-17,0.099995,2.99814,3.03383,64.2334,2.99814,3.03383,64.2334,2.99814,3.03383,64.2334,2.99814,3.03383,64.2334,2.47182,2.96453,93.6147,2.47182,2.964,93.5138,2.47182,2.96252,93.2325,2.47182,2.96182,93.0993,2.47182,2.96434,93.5776,2.47182,2.96453,93.6147,2.47182,2.964,93.5138,2.47182,2.96252,93.2325,2.47182,2.96182,93.0993,2.47182,2.96434,93.5776,2.47182,2.96434,93.5776,2.47182,2.96252,93.2325,2.47182,2.96182,93.0993,2.47182,2.96434,93.5776,2.47182,2.96182,93.0993,2.47182,2.96252,93.2325,2.47182,2.96453,93.6147,2.47182,2.964,93.5138,2.47182,2.964,93.5138,2.47182,2.96453,93.6147,
0.0505,-4.91404e-16,4.37516,1.13852,-0.00898132,5.90354e-16,-1.71616e-14,0.099995,-1.21193e-16,4.37516,-1.13852,-0.00898132,-9.28523e-16,-1.65907e-14,0.099995,-1.1164,4.38315,-2.45168e-16,0.00117781,2.60209e-17,-1.5708,0.099995,1.1164,4.36717,-2.55703e-16,0.00117781,-5.35596e-17,-1.5708,0.099995,0.01215,3.28697,1.75715e-14,-1.56685,-9.79803e-15,-1.37783e-16,0.099995,-0.01215,5.46335,-1.83007e-14,-1.56685,-9.9177e-15,-1.14743e-16,0.099995,2.99814,3.03599,68.1313,2.99814,3.03599,68.1313,2.99814,3.03599,68.1313,2.99814,3.03599,68.1313,2.47182,2.97408,95.4287,2.47182,2.97224,95.0797,2.47182,2.97087,94.8182,2.47182,2.96992,94.6385,2.47182,2.97342,95.3026,2.47182,2.97408,95.4287,2.47182,2.97224,95.0797,2.47182,2.97087,94.8182,2.47182,2.96992,94.6385,2.47182,2.97342,95.3026,2.47182,2.97342,95.3026,2.47182,2.97087,94.8182,2.47182,2.96992,94.6385,2.47182,2.97342,95.3026,2.47182,2.96992,94.6385,2.47182,2.97087,94.8182,2.47182,2.97408,95.4287,2.47182,2.97224,95.0797,2.47182,2.97224,95.0797,2.47182,2.97408,95.4287,
0.0606,-4.19157e-16,4.32017,1.08026,-0.0087596,1.68394e-15,-2.21405e-14,0.099995,-1.07113e-16,4.32017,-1.08026,-0.0087596,-6.07544e-16,-2.04253e-14,0.099995,-1.0624,4.32646,-3.86534e-16,-0.00139695,-2.23346e-17,-1.5708,0.099995,1.0624,4.31388,-2.49972e-16,-0.00139695,-8.37004e-17,-1.5708,0.099995,0.00915458,3.28363,2.1493e-14,-1.56652,-2.394e-14,-6.95822e-17,0.099995,-0.00915458,5.35671,-2.22955e-14,-1.56652,-2.13309e-14,-1.457e-16,0.099995,2.99814,3.03785,71.4841,2.99814,3.03785,71.4841,2.99814,3.03785,71.4841,2.99814,3.03785,71.4841,2.47182,2.98316,97.1546,2.47182,2.97961,96.4789,2.47182,2.97832,96.2349,2.47182,2.97647,95.8832,2.47182,2.98193,96.9206,2.47182,2.98316,97.1546,2.47182,2.97961,96.4789,2.47182,2.97832,96.2349,2.47182,2.97647,95.8832,2.47182,2.98193,96.9206,2.47182,2.98193,96.9206,2.47182,2.97832,96.2349,2.47182,2.97647,95.8832,2.47182,2.98193,96.9206,2.47182,2.97647,95.8832,2.47182,2.97832,96.2349,2.47182,2.98316,97.1546,2.47182,2.97961,96.4789,2.47182,2.97961,96.4789,2.47182,2.98316,97.1546,
0.0707,-6.31479e-16,4.25517,1.08458,-0.00929808,-3.90331e-15,-2.69174e-14,0.099995,-2.789e-16,4.25517,-1.08458,-0.00929808,8.25095e-16,-2.60572e-14,0.099995,-1.06693,4.26121,-3.01178e-16,-0.00256237,-1.51788e-16,-1.5708,0.099995,1.06693,4.24913,-2.11665e-16,-0.00256237,-9.19403e-17,-1.5708,0.099995,0.00895429,3.21425,2.70958e-14,-1.566,-3.22849e-14,-1.41519e-16,0.099995,-0.00895429,5.29609,-2.78839e-14,-1.566,-3.0149e-14,-1.36064e-16,0.099995,2.99814,3.03873,73.0642,2.99814,3.03873,73.0642,2.99814,3.03873,73.0642,2.99814,3.03873,73.0642,2.47182,2.98325,97.1716,2.47182,2.97833,96.2369,2.47182,2.97701,95.9844,2.47182,2.97419,95.4489,2.47182,2.98157,96.8523,2.47182,2.98325,97.1716,2.47182,2.97833,96.2369,2.47182,2.97701,95.9844,2.47182,2.97419,95.4489,2.47182,2.98157,96.8523,2.47182,2.98157,96.8523,2.47182,2.97701,95.9844,2.47182,2.97419,95.4489,2.47182,2.98157,96.8523,2.47182,2.97419,95.4489,2.47182,2.97701,95.9844,2.47182,2.98325,97.1716,2.47182,2.97833,96.2369,2.47182,2.97833,96.2369,2.47182,2.98325,97.1716,
0.0808,6.63992e-16,4.18017,1.14086,-0.0103355,6.73409e-15,-3.03809e-14,0.099995,7.56638e-16,4.18017,-1.14086,-0.0103355,-7.1352e-15,-3.02489e-14,0.099995,-1.11989,4.18726,-6.50802e-16,0.00018116,-2.81893e-17,-1.5708,0.099995,1.11989,4.17307,-1.97949e-16,0.00018116,-6.11355e-17,-1.5708,0.099995,0.0111017,3.08889,3.2665e-14,-1.56544,-2.42278e-14,-2.02907e-16,0.099995,-0.0111017,5.27144,-3.32577e-14,-1.56544,-2.67703e-14,1.51782e-17,0.099995,2.99814,3.0389,73.3676,2.99814,3.0389,73.3676,2.99814,3.0389,73.3676,2.99814,3.0389,73.3676,2.47182,2.97605,95.8024,2.47182,2.97012,94.6752,2.47182,2.96885,94.4344,2.47182,2.96556,93.8101,2.47182,2.97409,95.4311,2.47182,2.97605,95.8024,2.47182,2.97012,94.6752,2.47182,2.96885,94.4344,2.47182,2.96556,93.8101,2.47182,2.97409,95.4311,2.47182,2.97409,95.4311,2.47182,2.96885,94.4344,2.47182,2.96556,93.8101,2.47182,2.97409,95.4311,2.47182,2.96556,93.8101,2.47182,2.96885,94.4344,2.47182,2.97605,95.8024,2.47182,2.97012,94.6752,2.47182,2.97012,94.6752,2.47182,2.97605,95.8024,
0.0909,-3.39747e-16,4.09516,1.2308,-0.01116,-7.55488e-15,-3.40878e-14,0.099995,-4.76835e-16,4.09516,-1.2308,-0.01116,7.58139e-15,-3.35219e-14,0.099995,-1.20512,4.10378,-6.58028e-16,-0.00211611,-1.5439e-16,-1.5708,0.099995,1.20512,4.08653,1.21245e-16,-0.00211611,-1.20346e-16,-1.5708,0.099995,0.0142603,2.92061,3.93848e-14,-1.56529,-3.66306e-14,-6.38255e-17,0.099995,-0.0142603,5.2697,-4.00566e-14,-1.56529,-3.76405e-14,-2.5038e-16,0.099995,2.99814,3.03905,73.6381,2.99814,3.03905,73.6381,2.99814,3.03905,73.6381,2.99814,3.03905,73.6381,2.47182,2.96855,94.3778,2.47182,2.96191,93.1157,2.47182,2.96071,92.8879,2.47182,2.95749,92.2768,2.47182,2.96635,93.9608,2.47182,2.96855,94.3778,2.47182,2.96191,93.1157,2.47182,2.96071,92.8879,2.47182,2.95749,92.2768,2.47182,2.96635,93.9608,2.47182,2.96635,93.9608,2.47182,2.96071,92.8879,2.47182,2.95749,92.2768,2.47182,2.96635,93.9608,2.47182,2.95749,92.2768,2.47182,2.96071,92.8879,2.47182,2.96855,94.3778,2.47182,2.96191,93.1157,2.47182,2.96191,93.1157,2.47182,2.96855,94.3778,
0.101,-1.35204e-06,4.00045,1.33418,-0.0112213,0.0102012,0.000396034,0.099995,-1.35204e-06,4.00045,-1.33418,-0.0112213,-0.0102012,-0.000396033,0.099995,-1.30515,4.00971,-7.70856e-16,-0.000304766,4.83007e-13,-1.5708,0.099995,1.30515,3.99056,2.18164e-16,-0.000340085,4.97408e-13,-1.5708,0.099995,0.0168266,2.72428,4.49461e-14,-1.56583,6.97929e-12,-9.25101e-13,0.099995,-0.0168266,5.27599,-4.5698e-14,-1.56583,5.84879e-12,-7.6874e-13,0.099995,2.99814,3.03874,73.0792,2.99814,3.03874,73.0792,2.99814,3.04047,76.2018,2.99814,3.04047,76.2018,2.47182,2.96653,93.9943,2.47182,2.96001,92.7562,2.47182,2.95809,92.3905,2.47182,2.95467,91.7409,2.47182,2.96464,93.6356,2.47182,2.96653,93.9943,2.47182,2.96001,92.7562,2.47182,2.95809,92.3905,2.47182,2.95467,91.7409,2.47182,2.96464,93.6356,2.47182,2.96465,93.6367,2.47182,2.95959,92.6753,2.47182,2.95664,92.1149,2.47182,2.96465,93.6367,2.47182,2.95664,92.1149,2.47182,2.95959,92.6753,2.47182,2.96774,94.2237,2.47182,2.96002,92.757,2.47182,2.96002,92.757,2.47182,2.96774,94.2237,
