tgDataLogger2 started logging at time 04122024_161216, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(springs).RestLen,6_SCA(springs).CurrLen,6_SCA(springs).Tension,7_SCA(springs).RestLen,7_SCA(springs).CurrLen,7_SCA(springs).Tension,8_SCA(springs).RestLen,8_SCA(springs).CurrLen,8_SCA(springs).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(activated_cable).RestLen,26_SCA(activated_cable).CurrLen,26_SCA(activated_cable).Tension,27_SCA(activated_cable).RestLen,27_SCA(activated_cable).CurrLen,27_SCA(activated_cable).Tension,28_SCA(activated_cable).RestLen,28_SCA(activated_cable).CurrLen,28_SCA(activated_cable).Tension,29_SCA(activated_cable).RestLen,29_SCA(activated_cable).CurrLen,29_SCA(activated_cable).Tension,
0.0101,1.87236e-16,4.49505,1.53841,-0.00536489,-9.37553e-18,-2.56701e-15,0.099995,1.73372e-16,4.49505,-1.53841,-0.00536489,1.67373e-16,-2.77973e-15,0.099995,-1.51699,4.50245,-1.04607e-16,-0.00130169,-2.9165e-17,-1.5708,0.099995,1.51699,4.48765,-6.11802e-17,-0.00130169,-2.17925e-17,-1.5708,0.099995,0.0132967,2.99192,3.77992e-15,-1.56987,-3.80611e-15,-5.44698e-17,0.099995,-0.0132967,5.99817,-3.73429e-15,-1.56987,-3.56578e-15,8.15329e-18,0.099995,2.74173,2.9871,95.693,2.74173,2.98629,95.3785,2.74173,2.98594,95.2429,2.74173,2.98546,95.0564,2.74173,2.98707,95.6816,2.74173,2.9871,95.693,2.74173,2.98629,95.3785,2.74173,2.98594,95.2429,2.74173,2.98546,95.0564,2.74173,2.98707,95.6816,2.74173,2.98707,95.6816,2.74173,2.98594,95.2429,2.74173,2.98546,95.0564,2.74173,2.98707,95.6816,2.74173,2.98546,95.0564,2.74173,2.98594,95.2429,2.74173,2.9871,95.693,2.74173,2.98629,95.3785,2.74173,2.98629,95.3785,2.74173,2.9871,95.693,2.99814,3.03074,58.6748,2.99814,3.03074,58.6748,2.99814,3.03074,58.6748,2.99814,3.03074,58.6748,
0.0202,-5.27963e-16,4.48008,1.47021,-0.00694425,-8.39139e-18,-5.79897e-15,0.099995,-4.6466e-16,4.48008,-1.47021,-0.00694425,-5.35847e-16,-5.48203e-15,0.099995,-1.44357,4.48946,5.29909e-17,0.0031586,-4.55365e-17,-1.5708,0.099995,1.44357,4.4707,-9.61078e-17,0.0031586,1.79978e-17,-1.5708,0.099995,0.0165386,3.05574,8.02694e-15,-1.56944,-5.48545e-15,1.20937e-17,0.099995,-0.0165386,5.90443,-7.90512e-15,-1.56944,-6.60572e-15,-4.1547e-17,0.099995,2.74173,2.97463,90.8319,2.74173,2.97444,90.7589,2.74173,2.97366,90.4537,2.74173,2.97313,90.2477,2.74173,2.97461,90.823,2.74173,2.97463,90.8319,2.74173,2.97444,90.7589,2.74173,2.97366,90.4537,2.74173,2.97313,90.2477,2.74173,2.97461,90.823,2.74173,2.97461,90.823,2.74173,2.97366,90.4537,2.74173,2.97313,90.2477,2.74173,2.97461,90.823,2.74173,2.97313,90.2477,2.74173,2.97366,90.4537,2.74173,2.97463,90.8319,2.74173,2.97444,90.7589,2.74173,2.97444,90.7589,2.74173,2.97463,90.8319,2.99814,3.03116,59.4444,2.99814,3.03116,59.4444,2.99814,3.03116,59.4444,2.99814,3.03116,59.4444,
0.0303,-4.23642e-16,4.45512,1.36975,-0.0083979,1.69218e-15,-8.23882e-15,0.099995,1.59454e-16,4.45512,-1.36975,-0.0083979,-1.40607e-15,-8.30203e-15,0.099995,-1.34037,4.4657,2.07931e-16,-0.00185686,-4.92228e-17,-1.5708,0.099995,1.34037,4.44453,-1.21675e-16,-0.00185686,-5.91974e-17,-1.5708,0.099995,0.0178912,3.13989,1.06607e-14,-1.56847,-8.5179e-15,-6.69677e-17,0.099995,-0.0178912,5.77034,-1.05765e-14,-1.56847,-8.72663e-15,-1.48063e-16,0.099995,2.74173,2.96469,86.9548,2.74173,2.96471,86.9635,2.74173,2.96366,86.5541,2.74173,2.96312,86.3437,2.74173,2.96474,86.974,2.74173,2.96469,86.9548,2.74173,2.96471,86.9635,2.74173,2.96366,86.5541,2.74173,2.96312,86.3437,2.74173,2.96474,86.974,2.74173,2.96474,86.974,2.74173,2.96366,86.5541,2.74173,2.96312,86.3437,2.74173,2.96474,86.974,2.74173,2.96312,86.3437,2.74173,2.96366,86.5541,2.74173,2.96469,86.9548,2.74173,2.96471,86.9635,2.74173,2.96471,86.9635,2.74173,2.96469,86.9548,2.99814,3.03159,60.2048,2.99814,3.03159,60.2048,2.99814,3.03159,60.2048,2.99814,3.03159,60.2048,
0.0404,5.4636e-16,4.42014,1.25285,-0.00896944,1.54085e-15,-1.17627e-14,0.099995,6.04672e-16,4.42014,-1.25285,-0.00896944,-1.38377e-15,-1.17382e-14,0.099995,-1.2253,4.43027,2.39587e-16,0.000304378,2.29309e-17,-1.5708,0.099995,1.2253,4.41001,2.01781e-16,0.000304378,-7.18284e-17,-1.5708,0.099995,0.0162258,3.22368,1.41541e-14,-1.56759,-1.15163e-14,-1.29821e-16,0.099995,-0.0162258,5.6166,-1.36889e-14,-1.56759,-1.2418e-14,-5.94163e-17,0.099995,2.74173,2.96398,86.6768,2.74173,2.96379,86.6038,2.74173,2.96266,86.1645,2.74173,2.96228,86.0162,2.74173,2.9639,86.6459,2.74173,2.96398,86.6768,2.74173,2.96379,86.6038,2.74173,2.96266,86.1645,2.74173,2.96228,86.0162,2.74173,2.9639,86.6459,2.74173,2.9639,86.6459,2.74173,2.96266,86.1645,2.74173,2.96228,86.0162,2.74173,2.9639,86.6459,2.74173,2.96228,86.0162,2.74173,2.96266,86.1645,2.74173,2.96398,86.6768,2.74173,2.96379,86.6038,2.74173,2.96379,86.6038,2.74173,2.96398,86.6768,2.99814,3.03275,62.2977,2.99814,3.03275,62.2977,2.99814,3.03275,62.2977,2.99814,3.03275,62.2977,
0.0505,-1.56092e-16,4.37516,1.14608,-0.00866975,-4.76537e-15,-1.48266e-14,0.099995,3.35906e-16,4.37516,-1.14608,-0.00866975,3.61917e-15,-1.52276e-14,0.099995,-1.12379,4.38345,4.90459e-16,0.00118704,7.64363e-17,-1.5708,0.099995,1.12379,4.36686,2.7003e-16,0.00118704,-1.94072e-17,-1.5708,0.099995,0.0124499,3.27978,1.67685e-14,-1.5671,-1.34229e-14,-1.09801e-16,0.099995,-0.0124499,5.47054,-1.57799e-14,-1.5671,-1.058e-14,-1.3237e-16,0.099995,2.74173,2.9728,90.1189,2.74173,2.9715,89.6107,2.74173,2.97055,89.2416,2.74173,2.97,89.0255,2.74173,2.97233,89.9348,2.74173,2.9728,90.1189,2.74173,2.9715,89.6107,2.74173,2.97055,89.2416,2.74173,2.97,89.0255,2.74173,2.97233,89.9348,2.74173,2.97233,89.9348,2.74173,2.97055,89.2416,2.74173,2.97,89.0255,2.74173,2.97233,89.9348,2.74173,2.97,89.0255,2.74173,2.97055,89.2416,2.74173,2.9728,90.1189,2.74173,2.9715,89.6107,2.74173,2.9715,89.6107,2.74173,2.9728,90.1189,2.99814,3.03467,65.7492,2.99814,3.03467,65.7492,2.99814,3.03467,65.7492,2.99814,3.03467,65.7492,
0.0606,4.28548e-16,4.32017,1.08332,-0.00833234,6.65953e-15,-1.9495e-14,0.099995,7.92266e-16,4.32017,-1.08332,-0.00833234,-7.98464e-15,-2.01538e-14,0.099995,-1.06544,4.32681,5.67429e-16,-0.00231523,5.91974e-17,-1.5708,0.099995,1.06544,4.31352,2.20063e-16,-0.00231523,-1.75207e-16,-1.5708,0.099995,0.00943029,3.28081,2.10179e-14,-1.56684,-2.91855e-14,-1.18567e-16,0.099995,-0.00943029,5.35953,-1.99776e-14,-1.56684,-2.75982e-14,-1.96637e-16,0.099995,2.74173,2.98212,93.7515,2.74173,2.97936,92.6742,2.74173,2.97854,92.3572,2.74173,2.97722,91.8392,2.74173,2.98115,93.3732,2.74173,2.98212,93.7515,2.74173,2.97936,92.6742,2.74173,2.97854,92.3572,2.74173,2.97722,91.8392,2.74173,2.98115,93.3732,2.74173,2.98115,93.3732,2.74173,2.97854,92.3572,2.74173,2.97722,91.8392,2.74173,2.98115,93.3732,2.74173,2.97722,91.8392,2.74173,2.97854,92.3572,2.74173,2.98212,93.7515,2.74173,2.97936,92.6742,2.74173,2.97936,92.6742,2.74173,2.98212,93.7515,2.99814,3.03648,69.0194,2.99814,3.03648,69.0194,2.99814,3.03648,69.0194,2.99814,3.03648,69.0194,
0.0707,1.46171e-16,4.25517,1.0809,-0.00869635,-2.38665e-15,-2.29197e-14,0.099995,5.41826e-16,4.25517,-1.0809,-0.00869635,5.4008e-15,-2.24448e-14,0.099995,-1.06355,4.26151,3.20391e-16,-0.00138291,6.657e-17,-1.5708,0.099995,1.06355,4.24883,2.18194e-16,-0.00138291,-5.88722e-17,-1.5708,0.099995,0.00908718,3.21758,2.40192e-14,-1.56647,-1.33942e-14,-1.96912e-16,0.099995,-0.00908718,5.29277,-2.30109e-14,-1.56647,-2.13705e-14,-1.30419e-16,0.099995,2.74173,2.98305,94.1166,2.74173,2.97922,92.622,2.74173,2.97842,92.3087,2.74173,2.97625,91.4617,2.74173,2.98174,93.6055,2.74173,2.98305,94.1166,2.74173,2.97922,92.622,2.74173,2.97842,92.3087,2.74173,2.97625,91.4617,2.74173,2.98174,93.6055,2.74173,2.98174,93.6055,2.74173,2.97842,92.3087,2.74173,2.97625,91.4617,2.74173,2.98174,93.6055,2.74173,2.97625,91.4617,2.74173,2.97842,92.3087,2.74173,2.98305,94.1166,2.74173,2.97922,92.622,2.74173,2.97922,92.622,2.74173,2.98305,94.1166,2.99814,3.03742,70.7031,2.99814,3.03742,70.7031,2.99814,3.03742,70.7031,2.99814,3.03742,70.7031,
0.0808,-6.34721e-17,4.18017,1.13036,-0.0095836,-8.44327e-15,-2.68927e-14,0.099995,-1.45779e-16,4.18017,-1.13036,-0.0095836,5.34368e-15,-2.58343e-14,0.099995,-1.10993,4.18756,2.27977e-16,-0.000175243,1.02945e-16,-1.5708,0.099995,1.10993,4.17277,6.44802e-16,-0.000175243,4.42219e-17,-1.5708,0.099995,0.0110921,3.0987,2.91808e-14,-1.566,-3.23925e-14,-7.53119e-17,0.099995,-0.0110921,5.26163,-2.81661e-14,-1.566,-2.33469e-14,-3.1352e-16,0.099995,2.74173,2.97629,91.4767,2.74173,2.97181,89.733,2.74173,2.97111,89.4582,2.74173,2.96859,88.4753,2.74173,2.97483,90.9098,2.74173,2.97629,91.4767,2.74173,2.97181,89.733,2.74173,2.97111,89.4582,2.74173,2.96859,88.4753,2.74173,2.97483,90.9098,2.74173,2.97483,90.9098,2.74173,2.97111,89.4582,2.74173,2.96859,88.4753,2.74173,2.97483,90.9098,2.74173,2.96859,88.4753,2.74173,2.97111,89.4582,2.74173,2.97629,91.4767,2.74173,2.97181,89.733,2.74173,2.97181,89.733,2.74173,2.97629,91.4767,2.99814,3.03757,70.9741,2.99814,3.03757,70.9741,2.99814,3.03757,70.9741,2.99814,3.03757,70.9741,
0.0909,1.86653e-16,4.09516,1.2141,-0.0103534,8.87344e-15,-2.96867e-14,0.099995,1.65755e-16,4.09516,-1.2141,-0.0103534,-9.75472e-15,-2.94864e-14,0.099995,-1.18894,4.10413,6.14434e-16,-0.00206995,-5.74627e-17,-1.5708,0.099995,1.18894,4.08618,6.41415e-16,-0.00206995,-1.53957e-17,-1.5708,0.099995,0.0142472,2.93698,3.46872e-14,-1.56589,-2.86742e-14,-2.4761e-16,0.099995,-0.0142472,5.25333,-3.35206e-14,-1.56589,-3.1684e-14,-7.79198e-17,0.099995,2.74173,2.96825,88.343,2.74173,2.96348,86.4807,2.74173,2.96286,86.2425,2.74173,2.96053,85.3324,2.74173,2.96668,87.7288,2.74173,2.96825,88.343,2.74173,2.96348,86.4807,2.74173,2.96286,86.2425,2.74173,2.96053,85.3324,2.74173,2.96668,87.7288,2.74173,2.96668,87.7288,2.74173,2.96286,86.2425,2.74173,2.96053,85.3324,2.74173,2.96668,87.7288,2.74173,2.96053,85.3324,2.74173,2.96286,86.2425,2.74173,2.96825,88.343,2.74173,2.96348,86.4807,2.74173,2.96348,86.4807,2.74173,2.96825,88.343,2.99814,3.03754,70.9126,2.99814,3.03754,70.9126,2.99814,3.03754,70.9126,2.99814,3.03754,70.9126,
0.101,-1.00993e-06,4.00043,1.31366,-0.0104608,0.00980924,0.000381118,0.099995,-1.00993e-06,4.00043,-1.31366,-0.0104608,-0.00980922,-0.000381117,0.099995,-1.28468,4.01025,1.16366e-16,0.00109555,8.15541e-13,-1.5708,0.099995,1.28468,3.99002,6.4158e-16,0.00106147,8.38335e-13,-1.5708,0.099995,0.0170441,2.74562,4.20368e-14,-1.56642,1.23214e-11,-1.48151e-12,0.099995,-0.0170441,5.25465,-4.14112e-14,-1.56643,1.01662e-11,-1.21016e-12,0.099995,2.74173,2.96462,86.9282,2.74173,2.96031,85.2481,2.74173,2.95909,84.7699,2.74173,2.95667,83.8278,2.74173,2.96348,86.4845,2.74173,2.96462,86.9282,2.74173,2.96031,85.2481,2.74173,2.95909,84.7699,2.74173,2.95667,83.8278,2.74173,2.96348,86.4845,2.74173,2.96349,86.4866,2.74173,2.96058,85.35,2.74173,2.9586,84.5803,2.74173,2.96349,86.4866,2.74173,2.9586,84.5803,2.74173,2.96058,85.35,2.74173,2.96581,87.3902,2.74173,2.96032,85.2497,2.74173,2.96032,85.2497,2.74173,2.96581,87.3902,2.99814,3.03692,69.8035,2.99814,3.03692,69.8035,2.99814,3.03861,72.8445,2.99814,3.03861,72.8445,
