tgDataLogger2 started logging at time 04122024_161153, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(activated_cable).RestLen,9_SCA(activated_cable).CurrLen,9_SCA(activated_cable).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,
0.0101,-3.22439e-16,4.49505,1.53837,-0.00540501,-8.82231e-17,-2.51309e-15,0.099995,-3.89418e-16,4.49505,-1.53837,-0.00540501,-1.3493e-16,-1.5345e-15,0.099995,-1.51693,4.50245,1.01325e-17,-0.00131581,-2.38524e-18,-1.5708,0.099995,1.51693,4.48764,1.85952e-16,-0.00131581,-1.48536e-17,-1.5708,0.099995,0.0133228,2.99199,2.95019e-15,-1.56984,-3.36101e-15,-5.90473e-17,0.099995,-0.0133228,5.9981,-2.97157e-15,-1.56984,-3.43513e-15,-4.34067e-18,0.099995,2.99814,3.03087,58.9048,2.99814,3.03087,58.9048,2.99814,3.03087,58.9048,2.99814,3.03087,58.9048,2.69511,2.98713,96.3653,2.69511,2.98625,96.0771,2.69511,2.98588,95.9546,2.69511,2.98534,95.7774,2.69511,2.98708,96.3487,2.69511,2.98713,96.3653,2.69511,2.98625,96.0771,2.69511,2.98588,95.9546,2.69511,2.98534,95.7774,2.69511,2.98708,96.3487,2.69511,2.98708,96.3487,2.69511,2.98588,95.9546,2.69511,2.98534,95.7774,2.69511,2.98708,96.3487,2.69511,2.98534,95.7774,2.69511,2.98588,95.9546,2.69511,2.98713,96.3653,2.69511,2.98625,96.0771,2.69511,2.98625,96.0771,2.69511,2.98713,96.3653,
0.0202,-5.22579e-17,4.48008,1.46979,-0.00700141,-2.40607e-16,-4.7796e-15,0.099995,-1.59899e-16,4.48008,-1.46979,-0.00700141,4.7175e-16,-3.67836e-15,0.099995,-1.4431,4.48947,-1.95238e-16,0.00315359,3.29597e-17,-1.5708,0.099995,1.4431,4.4707,2.40103e-17,0.00315359,-3.03577e-18,-1.5708,0.099995,0.0165741,3.05625,5.73291e-15,-1.5694,-1.49386e-15,-4.0086e-17,0.099995,-0.0165741,5.90392,-5.80635e-15,-1.5694,-2.41489e-15,-4.58019e-18,0.099995,2.99814,3.03132,59.7319,2.99814,3.03132,59.7319,2.99814,3.03132,59.7319,2.99814,3.03132,59.7319,2.69511,2.97462,92.2368,2.69511,2.97435,92.1505,2.69511,2.97353,91.8785,2.69511,2.97294,91.6829,2.69511,2.97457,92.2221,2.69511,2.97462,92.2368,2.69511,2.97435,92.1505,2.69511,2.97353,91.8785,2.69511,2.97294,91.6829,2.69511,2.97457,92.2221,2.69511,2.97457,92.2221,2.69511,2.97353,91.8785,2.69511,2.97294,91.6829,2.69511,2.97457,92.2221,2.69511,2.97294,91.6829,2.69511,2.97353,91.8785,2.69511,2.97462,92.2368,2.69511,2.97435,92.1505,2.69511,2.97435,92.1505,2.69511,2.97462,92.2368,
0.0303,-1.02834e-18,4.45512,1.36847,-0.00847423,-7.28566e-16,-8.22077e-15,0.099995,-2.49821e-16,4.45512,-1.36847,-0.00847423,2.40099e-16,-7.05977e-15,0.099995,-1.33903,4.46571,-1.35451e-16,-0.00176584,-1.76725e-17,-1.5708,0.099995,1.33903,4.44453,2.24464e-16,-0.00176584,5.35596e-17,-1.5708,0.099995,0.0179218,3.14129,1.0219e-14,-1.56842,-9.07301e-15,4.74099e-17,0.099995,-0.0179218,5.76894,-9.95907e-15,-1.56842,-7.78488e-15,-6.48429e-17,0.099995,2.99814,3.03181,60.612,2.99814,3.03181,60.612,2.99814,3.03181,60.612,2.99814,3.03181,60.612,2.69511,2.96467,88.954,2.69511,2.96462,88.9371,2.69511,2.9635,88.568,2.69511,2.96288,88.365,2.69511,2.9647,88.9632,2.69511,2.96467,88.954,2.69511,2.96462,88.9371,2.69511,2.9635,88.568,2.69511,2.96288,88.365,2.69511,2.9647,88.9632,2.69511,2.9647,88.9632,2.69511,2.9635,88.568,2.69511,2.96288,88.365,2.69511,2.9647,88.9632,2.69511,2.96288,88.365,2.69511,2.9635,88.568,2.69511,2.96467,88.954,2.69511,2.96462,88.9371,2.69511,2.96462,88.9371,2.69511,2.96467,88.954,
0.0404,-3.14043e-16,4.42014,1.25062,-0.00905054,2.02425e-15,-1.03429e-14,0.099995,-3.25847e-16,4.42014,-1.25062,-0.00905054,-1.60811e-15,-1.01863e-14,0.099995,-1.22306,4.43024,-2.15016e-17,-3.19198e-05,9.11306e-17,-1.5708,0.099995,1.22306,4.41004,1.95697e-16,-3.19198e-05,-5.95735e-17,-1.5708,0.099995,0.0162015,3.22596,1.23116e-14,-1.56753,-1.02214e-14,-1.07214e-16,0.099995,-0.0162015,5.61432,-1.20349e-14,-1.56753,-1.03489e-14,-9.13762e-17,0.099995,2.99814,3.03307,62.873,2.99814,3.03307,62.873,2.99814,3.03307,62.873,2.99814,3.03307,62.873,2.69511,2.96412,88.7743,2.69511,2.96385,88.684,2.69511,2.96263,88.2806,2.69511,2.96216,88.1281,2.69511,2.96401,88.7386,2.69511,2.96412,88.7743,2.69511,2.96385,88.684,2.69511,2.96263,88.2806,2.69511,2.96216,88.1281,2.69511,2.96401,88.7386,2.69511,2.96401,88.7386,2.69511,2.96263,88.2806,2.69511,2.96216,88.1281,2.69511,2.96401,88.7386,2.69511,2.96216,88.1281,2.69511,2.96263,88.2806,2.69511,2.96412,88.7743,2.69511,2.96385,88.684,2.69511,2.96385,88.684,2.69511,2.96412,88.7743,
0.0505,5.63181e-16,4.37516,1.14378,-0.00875445,2.79974e-15,-1.52662e-14,0.099995,5.87608e-16,4.37516,-1.14378,-0.00875445,-2.79351e-15,-1.40164e-14,0.099995,-1.12153,4.38337,-1.14848e-16,0.00126278,5.87638e-17,-1.5708,0.099995,1.12153,4.36694,9.71157e-17,0.00126278,1.05168e-17,-1.5708,0.099995,0.0123718,3.282,1.60171e-14,-1.56703,-1.70523e-14,-6.39683e-17,0.099995,-0.0123718,5.46831,-1.60674e-14,-1.56703,-1.87398e-14,-1.96245e-16,0.099995,2.99814,3.03506,66.4613,2.99814,3.03506,66.4613,2.99814,3.03506,66.4613,2.99814,3.03506,66.4613,2.69511,2.97316,91.7576,2.69511,2.97172,91.2824,2.69511,2.97066,90.9329,2.69511,2.97001,90.7174,2.69511,2.97264,91.5858,2.69511,2.97316,91.7576,2.69511,2.97172,91.2824,2.69511,2.97066,90.9329,2.69511,2.97001,90.7174,2.69511,2.97264,91.5858,2.69511,2.97264,91.5858,2.69511,2.97066,90.9329,2.69511,2.97001,90.7174,2.69511,2.97264,91.5858,2.69511,2.97001,90.7174,2.69511,2.97066,90.9329,2.69511,2.97316,91.7576,2.69511,2.97172,91.2824,2.69511,2.97172,91.2824,2.69511,2.97316,91.7576,
0.0606,-4.74804e-16,4.32017,1.08234,-0.00844755,-4.24788e-15,-1.79044e-14,0.099995,-4.6301e-16,4.32017,-1.08234,-0.00844755,4.83794e-15,-1.80509e-14,0.099995,-1.06445,4.32672,-1.43036e-16,-0.00206271,5.85469e-17,-1.5708,0.099995,1.06445,4.31361,2.05127e-16,-0.00206271,1.10589e-17,-1.5708,0.099995,0.00936208,3.28175,1.86152e-14,-1.56676,-1.77867e-14,-1.49384e-16,0.099995,-0.00936208,5.35858,-1.85109e-14,-1.56676,-1.97226e-14,-1.88134e-16,0.099995,2.99814,3.0369,69.76,2.99814,3.0369,69.76,2.99814,3.0369,69.76,2.99814,3.0369,69.76,2.69511,2.98241,94.809,2.69511,2.97944,93.8294,2.69511,2.97851,93.522,2.69511,2.97705,93.0395,2.69511,2.98137,94.4669,2.69511,2.98241,94.809,2.69511,2.97944,93.8294,2.69511,2.97851,93.522,2.69511,2.97705,93.0395,2.69511,2.98137,94.4669,2.69511,2.98137,94.4669,2.69511,2.97851,93.522,2.69511,2.97705,93.0395,2.69511,2.98137,94.4669,2.69511,2.97705,93.0395,2.69511,2.97851,93.522,2.69511,2.98241,94.809,2.69511,2.97944,93.8294,2.69511,2.97944,93.8294,2.69511,2.98241,94.809,
0.0707,3.56269e-16,4.25517,1.08195,-0.00885995,3.81669e-15,-2.0827e-14,0.099995,5.08169e-16,4.25517,-1.08195,-0.00885995,-3.41234e-15,-2.09973e-14,0.099995,-1.06449,4.26145,-2.38146e-16,-0.00176888,6.46184e-17,-1.5708,0.099995,1.06449,4.24889,-2.04462e-16,-0.00176888,-3.14419e-18,-1.5708,0.099995,0.00906908,3.21669,2.13735e-14,-1.56634,-2.27514e-14,-1.18048e-16,0.099995,-0.00906908,5.29365,-2.16335e-14,-1.56634,-2.05145e-14,-1.854e-16,0.099995,2.99814,3.03781,71.4112,2.99814,3.03781,71.4112,2.99814,3.03781,71.4112,2.99814,3.03781,71.4112,2.69511,2.98308,95.0302,2.69511,2.97897,93.673,2.69511,2.97803,93.365,2.69511,2.9757,92.594,2.69511,2.98167,94.5661,2.69511,2.98308,95.0302,2.69511,2.97897,93.673,2.69511,2.97803,93.365,2.69511,2.9757,92.594,2.69511,2.98167,94.5661,2.69511,2.98167,94.5661,2.69511,2.97803,93.365,2.69511,2.9757,92.594,2.69511,2.98167,94.5661,2.69511,2.9757,92.594,2.69511,2.97803,93.365,2.69511,2.98308,95.0302,2.69511,2.97897,93.673,2.69511,2.97897,93.673,2.69511,2.98308,95.0302,
0.0808,3.20501e-17,4.18017,1.13346,-0.0097883,-3.11571e-15,-2.49587e-14,0.099995,-6.52628e-16,4.18017,-1.13346,-0.0097883,4.67373e-15,-2.5056e-14,0.099995,-1.11285,4.1875,-3.59179e-16,2.17675e-05,3.55381e-17,-1.5708,0.099995,1.11285,4.17283,-7.40043e-17,2.17675e-05,2.94175e-17,-1.5708,0.099995,0.0111262,3.09589,2.70988e-14,-1.56585,-2.95735e-14,-1.46762e-16,0.099995,-0.0111262,5.26445,-2.75471e-14,-1.56585,-2.46317e-14,-1.36866e-16,0.099995,2.99814,3.03797,71.6855,2.99814,3.03797,71.6855,2.99814,3.03797,71.6855,2.99814,3.03797,71.6855,2.69511,2.97615,92.7445,2.69511,2.97131,91.1452,2.69511,2.97047,90.869,2.69511,2.96776,89.9735,2.69511,2.97457,92.2227,2.69511,2.97615,92.7445,2.69511,2.97131,91.1452,2.69511,2.97047,90.869,2.69511,2.96776,89.9735,2.69511,2.97457,92.2227,2.69511,2.97457,92.2227,2.69511,2.97047,90.869,2.69511,2.96776,89.9735,2.69511,2.97457,92.2227,2.69511,2.96776,89.9735,2.69511,2.97047,90.869,2.69511,2.97615,92.7445,2.69511,2.97131,91.1452,2.69511,2.97131,91.1452,2.69511,2.97615,92.7445,
0.0909,-5.89537e-16,4.09516,1.21908,-0.0105699,-4.75652e-15,-2.91949e-14,0.099995,-3.92558e-16,4.09516,-1.21908,-0.0105699,1.39234e-15,-2.908e-14,0.099995,-1.19372,4.10407,-2.96084e-16,-0.00219734,-2.42861e-17,-1.5708,0.099995,1.19372,4.08624,-2.08579e-16,-0.00219734,-3.23092e-17,-1.5708,0.099995,0.0142948,2.93221,3.34163e-14,-1.56574,-2.71818e-14,-2.13885e-16,0.099995,-0.0142948,5.2581,-3.38907e-14,-1.56574,-3.02373e-14,-2.49055e-16,0.099995,2.99814,3.03798,71.7147,2.99814,3.03798,71.7147,2.99814,3.03798,71.7147,2.99814,3.03798,71.7147,2.69511,2.96824,90.1333,2.69511,2.96299,88.4014,2.69511,2.96225,88.1558,2.69511,2.95969,87.313,2.69511,2.96651,89.5621,2.69511,2.96824,90.1333,2.69511,2.96299,88.4014,2.69511,2.96225,88.1558,2.69511,2.95969,87.313,2.69511,2.96651,89.5621,2.69511,2.96651,89.5621,2.69511,2.96225,88.1558,2.69511,2.95969,87.313,2.69511,2.96651,89.5621,2.69511,2.95969,87.313,2.69511,2.96225,88.1558,2.69511,2.96824,90.1333,2.69511,2.96299,88.4014,2.69511,2.96299,88.4014,2.69511,2.96824,90.1333,
0.101,-1.13367e-06,4.00043,1.31988,-0.0106584,0.00992461,0.000385514,0.099995,-1.13367e-06,4.00043,-1.31988,-0.0106584,-0.00992459,-0.000385514,0.099995,-1.29081,4.01015,-6.60815e-16,0.000805508,8.42861e-13,-1.5708,0.099995,1.29081,3.99013,-2.14357e-16,0.000771076,8.67865e-13,-1.5708,0.099995,0.017041,2.73931,4.083e-14,-1.56628,1.25136e-11,-1.548e-12,0.099995,-0.017041,5.26096,-4.15521e-14,-1.56628,1.03772e-11,-1.27107e-12,0.099995,2.99814,3.03745,70.7661,2.99814,3.03745,70.766,2.99814,3.03916,73.8299,2.99814,3.03916,73.8299,2.69511,2.96506,89.0822,2.69511,2.9602,87.4793,2.69511,2.95881,87.0224,2.69511,2.95615,86.1436,2.69511,2.96373,88.645,2.69511,2.96506,89.0822,2.69511,2.9602,87.4793,2.69511,2.95881,87.0224,2.69511,2.95615,86.1436,2.69511,2.96373,88.645,2.69511,2.96374,88.6468,2.69511,2.9603,87.514,2.69511,2.95809,86.7841,2.69511,2.96374,88.6468,2.69511,2.95809,86.7841,2.69511,2.9603,87.5141,2.69511,2.96625,89.475,2.69511,2.9602,87.4806,2.69511,2.9602,87.4806,2.69511,2.96625,89.475,
