tgDataLogger2 started logging at time 04092024_090420, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(springs).RestLen,6_SCA(springs).CurrLen,6_SCA(springs).Tension,7_SCA(springs).RestLen,7_SCA(springs).CurrLen,7_SCA(springs).Tension,8_SCA(springs).RestLen,8_SCA(springs).CurrLen,8_SCA(springs).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(activated_cable).RestLen,30_SCA(activated_cable).CurrLen,30_SCA(activated_cable).Tension,31_SCA(activated_cable).RestLen,31_SCA(activated_cable).CurrLen,31_SCA(activated_cable).Tension,32_SCA(activated_cable).RestLen,32_SCA(activated_cable).CurrLen,32_SCA(activated_cable).Tension,
0.2001,-0.151466,3.12805,0.698241,-0.189842,0.0419012,1.00963,0.0326286,0.761421,4.97406,-0.614026,-0.191512,0.0428808,1.00187,0.0326286,-0.818915,4.5226,-0.0717335,-0.400851,-0.0906063,-0.56469,0.0326286,1.42597,3.57072,0.151051,-0.400809,-0.0919384,-0.564636,0.0326286,0.135423,3.41,-0.990217,-1.928,0.448717,0.101012,0.0326286,0.471974,4.68518,1.07346,-1.92802,0.447484,0.100986,0.0326286,2.74814,2.96205,85.5625,2.74814,2.97781,91.8677,2.74814,2.97677,91.4518,2.74814,2.97696,91.5285,2.74814,2.9612,85.2256,2.74814,2.97715,91.6033,2.74814,2.9753,90.8646,2.74814,2.9758,91.0653,2.74814,2.971,89.1441,2.74814,2.97567,91.0128,2.74814,2.97541,90.9093,2.74814,2.97094,89.1187,2.74814,2.97311,89.987,2.74814,2.97621,91.2267,2.74814,2.98261,93.7865,2.74814,2.97841,92.1065,2.74814,2.97356,90.1693,2.74814,2.9747,90.6236,2.74814,2.97331,90.0697,2.74814,2.97508,90.7746,2.74814,2.97831,92.066,2.74814,2.97267,89.8128,2.74814,2.9763,91.2628,2.74814,2.98303,93.9547,5.81557,5.49185,0,5.81557,5.5159,0,5.81557,5.51646,0,
0.4002,0.120083,3.00863,0.637968,-0.432913,-0.241678,1.03493,0.0326286,1.81732,4.5472,-0.432084,-0.43483,-0.242667,1.0357,0.0326286,0.0290222,4.49792,-0.340228,-0.655593,-0.361243,-0.469607,0.0326286,1.90787,3.0629,0.54391,-0.662717,-0.358419,-0.467797,0.0326286,0.932932,3.08259,-0.952381,-2.01719,0.504986,0.413815,0.0326286,1.00244,4.47169,1.15879,-2.01819,0.504078,0.412835,0.0326286,2.74814,2.97512,90.7923,2.74814,2.96713,87.5977,2.74814,2.97572,91.0304,2.74814,2.97404,90.3592,2.74814,2.97124,89.2401,2.74814,2.97513,90.797,2.74814,2.97298,89.9362,2.74814,2.97875,92.2439,2.74814,2.97521,90.8267,2.74814,2.97309,89.9802,2.74814,2.97649,91.3415,2.74814,2.97387,90.2907,2.74814,2.97358,90.1778,2.74814,2.9636,86.1859,2.74814,2.97626,91.2487,2.74814,2.97588,91.0971,2.74814,2.97192,89.5134,2.74814,2.97945,92.5225,2.74814,2.97629,91.2602,2.74814,2.97308,89.9776,2.74814,2.9742,90.4227,2.74814,2.97394,90.3209,2.74814,2.97496,90.7286,2.74814,2.97102,89.1534,5.81557,5.5483,0,5.81557,5.54903,0,5.81557,5.53317,0,
0.6003,0.245655,3.03609,0.472764,-0.466382,-0.30277,0.999016,0.0326286,2.0465,4.42695,-0.627892,-0.462809,-0.30126,0.993357,0.0326286,0.255341,4.45964,-0.605752,-0.688755,-0.429013,-0.497119,0.0326286,2.03506,3.00058,0.445487,-0.689555,-0.426458,-0.495819,0.0326286,1.11746,2.98212,-1.08984,-2.02434,0.460565,0.486723,0.0326286,1.1732,4.4859,0.935432,-2.02713,0.467338,0.483231,0.0326286,2.74814,2.97825,92.0451,2.74814,2.97562,90.9918,2.74814,2.96738,87.6944,2.74814,2.97182,89.4727,2.74814,2.96367,86.2136,2.74814,2.98047,92.9301,2.74814,2.97384,90.2792,2.74814,2.9773,91.664,2.74814,2.95897,84.331,2.74814,2.97208,89.5755,2.74814,2.97758,91.7755,2.74814,2.97571,91.0266,2.74814,2.97298,89.9373,2.74814,2.97277,89.8517,2.74814,2.97957,92.5736,2.74814,2.97755,91.7639,2.74814,2.97341,90.1076,2.74814,2.97031,88.8667,2.74814,2.97318,90.0171,2.74814,2.97611,91.1865,2.74814,2.97557,90.9722,2.74814,2.9712,89.2233,2.74814,2.97888,92.2948,2.74814,2.97878,92.2579,5.81557,5.53683,0,5.81557,5.53194,0,5.81557,5.54684,0,
0.8004,0.214131,2.98211,0.532669,-0.45421,-0.291678,1.02524,0.0326286,2.0015,4.43845,-0.522106,-0.45124,-0.290177,1.02122,0.0326286,0.202004,4.43924,-0.504392,-0.683213,-0.412014,-0.469985,0.0326286,2.0092,2.98289,0.511122,-0.687575,-0.413233,-0.468468,0.0326286,1.09544,2.98351,-1.03094,-2.01017,0.493865,0.476192,0.0326286,1.11677,4.4377,1.04381,-2.01533,0.494191,0.472393,0.0326286,2.74814,2.97779,91.8581,2.74814,2.97151,89.349,2.74814,2.97522,90.8335,2.74814,2.973,89.9444,2.74814,2.9631,85.9859,2.74814,2.97905,92.3625,2.74814,2.97311,89.9871,2.74814,2.97961,92.5863,2.74814,2.9632,86.0254,2.74814,2.97222,89.6329,2.74814,2.97842,92.1135,2.74814,2.97457,90.5714,2.74814,2.97344,90.1198,2.74814,2.96332,86.0707,2.74814,2.97911,92.3889,2.74814,2.97817,92.0115,2.74814,2.97243,89.7174,2.74814,2.97485,90.6842,2.74814,2.97518,90.817,2.74814,2.97491,90.7096,2.74814,2.97508,90.7749,2.74814,2.97255,89.7654,2.74814,2.97819,92.0188,2.74814,2.97427,90.4523,5.81557,5.54248,0,5.81557,5.54178,0,5.81557,5.53858,0,
1.0005,0.213533,2.9826,0.529886,-0.454378,-0.292685,1.02547,0.0326286,2.00232,4.43888,-0.523793,-0.451,-0.291023,1.02122,0.0326286,0.202567,4.43967,-0.507895,-0.6834,-0.413009,-0.469602,0.0326286,2.00922,2.98277,0.511249,-0.686668,-0.415214,-0.468758,0.0326286,1.09656,2.98336,-1.03318,-2.00966,0.494098,0.477375,0.0326286,1.11619,4.4387,1.04188,-2.01458,0.494299,0.473759,0.0326286,2.74814,2.97781,91.8661,2.74814,2.97373,90.2347,2.74814,2.97534,90.8789,2.74814,2.97292,89.9135,2.74814,2.9629,85.9055,2.74814,2.97904,92.3604,2.74814,2.97308,89.9741,2.74814,2.97927,92.4523,2.74814,2.96297,85.9328,2.74814,2.97218,89.6144,2.74814,2.9783,92.0655,2.74814,2.97454,90.5608,2.74814,2.97319,90.0195,2.74814,2.96323,86.0373,2.74814,2.97896,92.3274,2.74814,2.97808,91.9778,2.74814,2.97239,89.7006,2.74814,2.97456,90.5668,2.74814,2.97502,90.7505,2.74814,2.97492,90.7139,2.74814,2.97495,90.7242,2.74814,2.97235,89.6854,2.74814,2.97817,92.0111,2.74814,2.97432,90.4737,5.81557,5.54275,0,5.81557,5.54176,0,5.81557,5.5403,0,
1.2006,0.212989,2.98272,0.528433,-0.454203,-0.293284,1.02571,0.0326286,2.00249,4.43924,-0.524323,-0.451056,-0.291709,1.02148,0.0326286,0.2026,4.43983,-0.509634,-0.683451,-0.413598,-0.469195,0.0326286,2.00888,2.98285,0.511382,-0.686363,-0.416247,-0.46861,0.0326286,1.09714,2.98329,-1.03436,-2.00917,0.494596,0.47811,0.0326286,1.11525,4.4391,1.04109,-2.01407,0.494476,0.474575,0.0326286,2.74814,2.97748,91.7341,2.74814,2.97444,90.519,2.74814,2.9756,90.9859,2.74814,2.97291,89.9088,2.74814,2.96291,85.9078,2.74814,2.97902,92.3511,2.74814,2.97303,89.957,2.74814,2.97918,92.4171,2.74814,2.96297,85.9336,2.74814,2.97217,89.6125,2.74814,2.97825,92.0421,2.74814,2.97451,90.5472,2.74814,2.97311,89.9873,2.74814,2.96315,86.0038,2.74814,2.97895,92.322,2.74814,2.97808,91.9778,2.74814,2.97233,89.6778,2.74814,2.97451,90.5497,2.74814,2.97497,90.7331,2.74814,2.9749,90.7054,2.74814,2.97492,90.7122,2.74814,2.9723,89.6643,2.74814,2.97815,92.0039,2.74814,2.97434,90.4801,5.81557,5.54274,0,5.81557,5.54198,0,5.81557,5.54091,0,
1.4007,0.212614,2.98278,0.527406,-0.453955,-0.293697,1.02588,0.0326286,2.0025,4.43944,-0.524639,-0.451053,-0.2922,1.02169,0.0326286,0.202589,4.43984,-0.510841,-0.683464,-0.414021,-0.468885,0.0326286,2.0085,2.98291,0.511475,-0.686182,-0.416969,-0.468459,0.0326286,1.09753,2.98321,-1.03515,-2.00879,0.494974,0.478643,0.0326286,1.11444,4.43929,1.04052,-2.0137,0.494603,0.475171,0.0326286,2.74814,2.97712,91.5909,2.74814,2.97486,90.6886,2.74814,2.97587,91.0924,2.74814,2.97292,89.9123,2.74814,2.96292,85.913,2.74814,2.979,92.3435,2.74814,2.973,89.9454,2.74814,2.97913,92.3958,2.74814,2.96296,85.9283,2.74814,2.97218,89.6153,2.74814,2.97821,92.0288,2.74814,2.97448,90.5348,2.74814,2.97307,89.9711,2.74814,2.9631,85.9822,2.74814,2.97896,92.326,2.74814,2.97809,91.9818,2.74814,2.9723,89.6626,2.74814,2.97449,90.5404,2.74814,2.97495,90.7228,2.74814,2.97489,90.7018,2.74814,2.97491,90.7081,2.74814,2.97228,89.6559,2.74814,2.97814,91.9985,2.74814,2.97436,90.4869,5.81557,5.54261,0,5.81557,5.54214,0,5.81557,5.54126,0,
1.6008,0.212354,2.98282,0.526607,-0.453719,-0.294024,1.02603,0.0326286,2.00249,4.43955,-0.524831,-0.45105,-0.292602,1.02185,0.0326286,0.202613,4.4398,-0.511771,-0.683472,-0.414367,-0.468631,0.0326286,2.00817,2.98295,0.51157,-0.686063,-0.417532,-0.468319,0.0326286,1.09785,2.98314,-1.03571,-2.00849,0.495254,0.479081,0.0326286,1.11379,4.43939,1.04009,-2.01339,0.49471,0.475658,0.0326286,2.74814,2.97679,91.4601,2.74814,2.97517,90.8119,2.74814,2.97606,91.1695,2.74814,2.97294,89.9184,2.74814,2.96294,85.9185,2.74814,2.97899,92.3392,2.74814,2.97299,89.9382,2.74814,2.97909,92.3809,2.74814,2.96295,85.9241,2.74814,2.97219,89.62,2.74814,2.97819,92.02,2.74814,2.97445,90.5255,2.74814,2.97304,89.961,2.74814,2.96306,85.9662,2.74814,2.97897,92.3323,2.74814,2.97811,91.9869,2.74814,2.97227,89.6524,2.74814,2.97448,90.5343,2.74814,2.97493,90.7162,2.74814,2.97489,90.7007,2.74814,2.97491,90.707,2.74814,2.97227,89.6517,2.74814,2.97813,91.9954,2.74814,2.97437,90.4938,5.81557,5.54245,0,5.81557,5.54222,0,5.81557,5.54151,0,
1.8009,0.212164,2.98286,0.525957,-0.45353,-0.294318,1.02616,0.0326286,2.00253,4.43961,-0.524917,-0.451056,-0.292959,1.022,0.0326286,0.202689,4.43975,-0.512523,-0.683491,-0.414675,-0.468403,0.0326286,2.00791,2.98298,0.511696,-0.685989,-0.418002,-0.468177,0.0326286,1.09815,2.98308,-1.0361,-2.00825,0.495455,0.479472,0.0326286,1.11325,4.43946,1.03975,-2.01313,0.494811,0.476086,0.0326286,2.74814,2.97652,91.3517,2.74814,2.97541,90.907,2.74814,2.97618,91.2157,2.74814,2.97295,89.9244,2.74814,2.96295,85.9238,2.74814,2.97898,92.3377,2.74814,2.97298,89.9342,2.74814,2.97907,92.3703,2.74814,2.96295,85.9224,2.74814,2.9722,89.625,2.74814,2.97817,92.0137,2.74814,2.97444,90.5193,2.74814,2.97303,89.954,2.74814,2.96303,85.9547,2.74814,2.97899,92.3385,2.74814,2.97812,91.9916,2.74814,2.97225,89.6456,2.74814,2.97446,90.5299,2.74814,2.97492,90.7121,2.74814,2.97489,90.7011,2.74814,2.97491,90.707,2.74814,2.97226,89.6492,2.74814,2.97813,91.9941,2.74814,2.97439,90.5002,5.81557,5.54231,0,5.81557,5.54226,0,5.81557,5.54169,0,
2.001,0.212015,2.98289,0.52541,-0.453401,-0.294605,1.02629,0.0326286,2.00262,4.43964,-0.524904,-0.451074,-0.293294,1.02213,0.0326286,0.202819,4.4397,-0.513148,-0.68353,-0.414963,-0.468184,0.0326286,2.0077,2.983,0.511864,-0.685955,-0.41841,-0.468024,0.0326286,1.09847,2.98304,-1.03638,-2.00805,0.495605,0.479842,0.0326286,1.1128,4.43951,1.0395,-2.01291,0.494915,0.476484,0.0326286,2.74814,2.97631,91.2695,2.74814,2.97559,90.9805,2.74814,2.97623,91.2365,2.74814,2.97296,89.9295,2.74814,2.96296,85.9283,2.74814,2.97899,92.338,2.74814,2.97297,89.9324,2.74814,2.97905,92.3627,2.74814,2.96295,85.9226,2.74814,2.97221,89.6295,2.74814,2.97816,92.0091,2.74814,2.97443,90.5156,2.74814,2.97301,89.949,2.74814,2.96301,85.9468,2.74814,2.979,92.3435,2.74814,2.97813,91.9954,2.74814,2.97224,89.6415,2.74814,2.97446,90.5266,2.74814,2.97491,90.7095,2.74814,2.9749,90.702,2.74814,2.97491,90.7073,2.74814,2.97226,89.6473,2.74814,2.97812,91.9939,2.74814,2.9744,90.5057,5.81457,5.5422,0,5.81457,5.54226,0,5.81457,5.54182,0,
