tgDataLogger2 started logging at time 04092024_091207, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(springs).RestLen,30_SCA(springs).CurrLen,30_SCA(springs).Tension,31_SCA(springs).RestLen,31_SCA(springs).CurrLen,31_SCA(springs).Tension,32_SCA(springs).RestLen,32_SCA(springs).CurrLen,32_SCA(springs).Tension,
0.2001,-0.237562,3.13487,0.881683,0.0221312,0.352465,0.920553,0.0326286,0.630002,4.57765,-0.618336,-0.283841,0.108789,0.844619,0.0326286,-0.813417,4.37623,0.053308,-0.47791,-0.071623,-0.728774,0.0326286,1.18615,3.33377,0.209248,-0.487165,-0.0705552,-0.727734,0.0326286,-0.108684,3.15748,-0.698786,-2.06233,-0.145592,0.0718237,0.0326286,0.485892,4.54825,0.980325,-2.02979,0.355651,0.0722491,0.0326286,5.81557,5.43411,0,5.81557,5.44262,0,5.81557,5.43353,0,2.98481,2.98488,0.550952,2.98481,2.98335,0,2.98481,2.98281,0,2.98481,2.98495,1.10305,2.98481,2.98488,0.565894,2.98481,2.98303,0,2.98481,2.98479,0,2.98481,2.98422,0,2.98481,2.98487,0.478774,2.98481,2.98253,0,2.98481,2.98149,0,2.98481,2.98353,0,2.98481,2.98231,0,2.98481,2.98311,0,2.98481,2.98491,0.779458,2.98481,2.98185,0,2.98481,2.9822,0,2.98481,2.98078,0,2.98481,2.98215,0,2.98481,2.98422,0,2.98481,2.98357,0,2.98481,2.98485,0.356908,2.98481,2.98491,0.740802,2.98481,2.98493,0.931244,
0.4002,0.358131,3.14371,1.24054,-0.724217,0.20592,0.874356,0.0326286,1.52989,4.39941,-0.284685,-0.691744,0.242996,0.862438,0.0326286,0.169202,4.63128,0.591817,-0.886389,0.153459,-0.732371,0.0326286,1.68369,2.90178,0.352999,-1.18227,0.431367,-0.818415,0.0326286,0.31822,3.37225,-0.356145,-2.4322,0.329749,-0.100967,0.0326286,1.5717,4.20702,1.34765,-2.46735,0.415626,-0.114644,0.0326286,5.81557,5.44084,0,5.81557,5.40276,0,5.81557,5.46747,0,2.98481,2.98487,0.466851,2.98481,2.98332,0,2.98481,2.98608,9.55589,2.98481,2.98489,0.589623,2.98481,2.98503,1.7043,2.98481,2.98531,3.79774,2.98481,2.98486,0.37972,2.98481,2.98604,9.26514,2.98481,2.89677,0,2.98481,2.98479,0,2.98481,2.98512,2.35542,2.98481,2.98521,3.03007,2.98481,2.9858,7.47553,2.98481,2.98291,0,2.98481,2.98478,0,2.98481,2.98518,2.78396,2.98481,2.98512,2.33694,2.98481,2.98605,9.35738,2.98481,2.98492,0.881251,2.98481,2.98506,1.89799,2.98481,2.98479,0,2.98481,2.98504,1.74009,2.98481,2.985,1.44844,2.98481,2.98492,0.853167,
0.6003,0.570403,3.03882,1.49435,-0.653821,0.399757,1.07357,0.0326286,2.06987,4.41871,0.158503,-0.765915,0.339492,1.01662,0.0326286,0.624284,4.73157,1.08209,-0.994724,0.24862,-0.605627,0.0326286,1.98642,2.87837,0.604835,-1.01636,0.214382,-0.63041,0.0326286,0.627288,3.54565,-0.107523,-2.60106,0.36817,-0.200506,0.0326286,2.00067,3.96295,1.80168,-2.62424,0.334234,-0.240037,0.0326286,5.81557,5.52445,0,5.81557,5.45534,0,5.81557,5.38831,0,2.98481,2.98555,5.56169,2.98481,2.97948,0,2.98481,2.98576,7.15887,2.98481,2.98567,6.49204,2.98481,2.98528,3.52349,2.98481,2.98576,7.1672,2.98481,2.98567,6.46372,2.98481,2.98598,8.81385,2.98481,2.98575,7.04452,2.98481,2.9856,5.93845,2.98481,2.98585,7.85132,2.98481,2.98563,6.19844,2.98481,2.98571,6.74398,2.98481,2.7822,0,2.98481,2.98556,5.65531,2.98481,2.98574,6.98655,2.98481,2.98562,6.06613,2.98481,2.98601,9.02776,2.98481,2.98585,7.81031,2.98481,2.98558,5.83195,2.98481,2.98556,5.66385,2.98481,2.98569,6.61941,2.98481,2.98568,6.55536,2.98481,2.9853,3.67205,
0.8004,1.01409,3.13869,1.73676,-0.906233,0.461312,1.0965,0.0326286,2.64203,4.27496,0.578827,-0.913031,0.451347,1.11227,0.0326286,1.39361,4.72021,1.54214,-1.17361,0.346269,-0.566367,0.0326286,2.24962,2.74612,0.7911,-1.12799,0.240933,-0.543889,0.0326286,1.13464,3.75123,0.23558,-2.8737,0.411976,-0.35056,0.0326286,2.48295,3.69536,2.06058,-2.91203,0.444137,-0.382143,0.0326286,5.81557,5.45697,0,5.81557,5.47988,0,5.81557,5.41906,0,2.98481,2.98589,8.09713,2.98481,2.90718,0,2.98481,2.98616,10.1313,2.98481,2.98614,10.0031,2.98481,2.98559,5.90469,2.98481,2.98576,7.14084,2.98481,2.98582,7.60872,2.98481,2.98546,4.87391,2.98481,2.98608,9.52169,2.98481,2.98605,9.28971,2.98481,2.98579,7.34265,2.98481,2.98565,6.3454,2.98481,2.98324,0,2.98481,2.98615,10.1063,2.98481,2.98572,6.8128,2.98481,2.92954,0,2.98481,2.98543,4.66497,2.98481,2.98605,9.29678,2.98481,2.98596,8.65333,2.98481,2.9855,5.16926,2.98481,2.98629,11.1001,2.98481,2.98619,10.3629,2.98481,2.9856,5.95987,2.98481,2.98601,9.02211,
1.0005,1.03212,3.08745,1.95957,-0.85126,0.570852,1.1431,0.0326286,2.69732,4.3521,0.766459,-0.968368,0.517143,1.10394,0.0326286,1.43742,4.75834,1.86841,-1.15651,0.387844,-0.564093,0.0326286,2.26003,2.79081,0.875217,-1.21183,0.409056,-0.567637,0.0326286,1.10321,3.85549,0.438546,-2.92383,0.407097,-0.443366,0.0326286,2.57567,3.63471,2.27281,-2.95945,0.395226,-0.476655,0.0326286,5.81557,5.49534,0,5.81557,5.52547,0,5.81557,5.41595,0,2.98481,2.98562,6.08204,2.98481,2.82796,0,2.98481,2.98571,6.77235,2.98481,2.98583,7.6852,2.98481,2.98535,4.10079,2.98481,2.98561,5.99305,2.98481,2.98566,6.39828,2.98481,2.98553,5.43618,2.98481,2.98579,7.40533,2.98481,2.98578,7.28678,2.98481,2.98574,6.99849,2.98481,2.98553,5.41437,2.98481,2.98594,8.47665,2.98481,2.98497,1.22686,2.98481,2.98557,5.74383,2.98481,2.93531,0,2.98481,2.98558,5.77151,2.98481,2.98589,8.10682,2.98481,2.98594,8.47647,2.98481,2.98554,5.47648,2.98481,2.98596,8.63305,2.98481,2.98604,9.24824,2.98481,2.98563,6.18137,2.98481,2.98548,5.05053,
1.2006,0.965847,3.04278,1.87231,-0.935387,0.484369,1.00613,0.0326286,2.53088,4.28362,0.484013,-0.907918,0.499595,1.03623,0.0326286,1.28203,4.73268,1.60958,-1.15957,0.353448,-0.649144,0.0326286,2.1641,2.74522,0.73658,-1.23351,0.384807,-0.65151,0.0326286,0.94944,3.68964,0.269942,-2.84672,0.363384,-0.363659,0.0326286,2.50055,3.68443,2.07894,-2.89081,0.355488,-0.392095,0.0326286,5.81557,5.49282,0,5.81557,5.52187,0,5.81557,5.38457,0,2.98481,2.98578,7.29407,2.98481,2.7725,0,2.98481,2.98583,7.67972,2.98481,2.98594,8.53403,2.98481,2.9854,4.42007,2.98481,2.98584,7.77934,2.98481,2.98584,7.73014,2.98481,2.98634,11.4897,2.98481,2.98588,8.03403,2.98481,2.98582,7.60824,2.98481,2.98612,9.86909,2.98481,2.98569,6.63076,2.98481,2.98624,10.7126,2.98481,2.98499,1.38835,2.98481,2.98581,7.49117,2.98481,2.98619,10.3664,2.98481,2.98593,8.40571,2.98481,2.98626,10.9133,2.98481,2.98616,10.1799,2.98481,2.98578,7.2804,2.98481,2.986,8.96608,2.98481,2.98616,10.1443,2.98481,2.98583,7.66869,2.98481,2.98551,5.26413,
1.4007,0.821387,3.05828,1.66143,-0.840375,0.484789,1.09786,0.0326286,2.44544,4.26676,0.394348,-0.917184,0.447975,1.0507,0.0326286,1.14365,4.71502,1.40518,-1.1526,0.337312,-0.600326,0.0326286,2.1179,2.74544,0.690799,-1.16058,0.292134,-0.618686,0.0326286,0.895952,3.68825,0.133072,-2.8107,0.348795,-0.316775,0.0326286,2.36492,3.68104,1.96077,-2.85156,0.373962,-0.358316,0.0326286,5.81557,5.5004,0,5.81557,5.44631,0,5.81557,5.38297,0,2.98481,2.98577,7.26005,2.98481,2.96738,0,2.98481,2.98575,7.05967,2.98481,2.98577,7.19868,2.98481,2.98551,5.25588,2.98481,2.98602,9.07627,2.98481,2.9856,5.97685,2.98481,2.98602,9.13312,2.98481,2.98518,2.81348,2.98481,2.98561,6.01544,2.98481,2.98597,8.70694,2.98481,2.98594,8.46751,2.98481,2.98576,7.15611,2.98481,2.81836,0,2.98481,2.98579,7.37323,2.98481,2.98588,8.02459,2.98481,2.98562,6.12798,2.98481,2.98579,7.38259,2.98481,2.98581,7.4971,2.98481,2.98576,7.16432,2.98481,2.98563,6.1771,2.98481,2.98573,6.91518,2.98481,2.98587,7.98355,2.98481,2.98546,4.90813,
1.6008,0.827016,3.05659,1.66764,-0.882463,0.467289,1.07639,0.0326286,2.44961,4.26653,0.396327,-0.909279,0.45406,1.0534,0.0326286,1.14967,4.71455,1.41163,-1.13987,0.320229,-0.597977,0.0326286,2.11993,2.7452,0.690052,-1.15574,0.285431,-0.617298,0.0326286,0.899169,3.68745,0.135868,-2.83387,0.409425,-0.32705,0.0326286,2.36997,3.68016,1.9635,-2.87312,0.420616,-0.367837,0.0326286,5.81557,5.50138,0,5.81557,5.45055,0,5.81557,5.38214,0,2.98481,2.98574,7.03454,2.98481,2.95725,0,2.98481,2.98619,10.3776,2.98481,2.98584,7.71778,2.98481,2.98546,4.93049,2.98481,2.98593,8.45036,2.98481,2.98571,6.74613,2.98481,2.98591,8.29668,2.98481,2.98552,5.34776,2.98481,2.98574,6.99129,2.98481,2.98596,8.68193,2.98481,2.98583,7.67378,2.98481,2.98608,9.5431,2.98481,2.82525,0,2.98481,2.98574,7.02562,2.98481,2.98545,4.85696,2.98481,2.98571,6.79621,2.98481,2.98594,8.50639,2.98481,2.98599,8.90523,2.98481,2.98573,6.89694,2.98481,2.98584,7.77531,2.98481,2.98594,8.49378,2.98481,2.98584,7.75498,2.98481,2.98546,4.92205,
1.8009,0.852435,3.06279,1.68964,-0.815052,0.505081,1.09924,0.0326286,2.45616,4.2656,0.404283,-0.903121,0.46324,1.05354,0.0326286,1.17409,4.7137,1.43071,-1.14065,0.31833,-0.606005,0.0326286,2.12,2.74529,0.689865,-1.14331,0.268599,-0.613813,0.0326286,0.910063,3.68738,0.150454,-2.83896,0.404615,-0.333058,0.0326286,2.38376,3.68416,1.96778,-2.86802,0.390426,-0.365639,0.0326286,5.81557,5.49224,0,5.81557,5.46089,0,5.81557,5.38379,0,2.98481,2.98542,4.60118,2.98481,2.9255,0,2.98481,2.98596,8.64019,2.98481,2.98556,5.68335,2.98481,2.9853,3.67909,2.98481,2.9857,6.72108,2.98481,2.98545,4.85676,2.98481,2.98576,7.16354,2.98481,2.98537,4.25574,2.98481,2.98548,5.03985,2.98481,2.98577,7.21503,2.98481,2.98561,6.03507,2.98481,2.9858,7.42741,2.98481,2.8676,0,2.98481,2.98542,4.61363,2.98481,2.98534,4.01076,2.98481,2.98546,4.91775,2.98481,2.98577,7.24665,2.98481,2.98578,7.31706,2.98481,2.98547,5.00011,2.98481,2.98562,6.11674,2.98481,2.98571,6.7892,2.98481,2.98557,5.68748,2.98481,2.9853,3.67809,
2.001,0.878024,3.0646,1.71939,-0.84673,0.4984,1.07379,0.0326286,2.46442,4.2653,0.413639,-0.910456,0.466539,1.04716,0.0326286,1.19848,4.71381,1.45718,-1.14678,0.325651,-0.617169,0.0326286,2.12028,2.74524,0.689855,-1.13512,0.257305,-0.611603,0.0326286,0.919,3.68561,0.167392,-2.8428,0.397857,-0.339869,0.0326286,2.39965,3.68723,1.97719,-2.87046,0.375378,-0.367918,0.0326286,5.81457,5.4851,0,5.81457,5.4751,0,5.81457,5.38449,0,2.98481,2.9854,4.42703,2.98481,2.88258,0,2.98481,2.98587,7.99868,2.98481,2.9855,5.17713,2.98481,2.98528,3.56,2.98481,2.98563,6.1922,2.98481,2.98537,4.2035,2.98481,2.9857,6.71113,2.98481,2.98533,3.89744,2.98481,2.9854,4.48394,2.98481,2.9857,6.67981,2.98481,2.98556,5.61128,2.98481,2.98566,6.41261,2.98481,2.91198,0,2.98481,2.9854,4.43416,2.98481,2.9853,3.66989,2.98481,2.98537,4.19269,2.98481,2.98571,6.78151,2.98481,2.9857,6.69909,2.98481,2.9854,4.43437,2.98481,2.98557,5.7249,2.98481,2.98565,6.31313,2.98481,2.98549,5.1363,2.98481,2.98529,3.58677,
