tgDataLogger2 started logging at time 04092024_091304, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(springs).RestLen,30_SCA(springs).CurrLen,30_SCA(springs).Tension,31_SCA(springs).RestLen,31_SCA(springs).CurrLen,31_SCA(springs).Tension,32_SCA(springs).RestLen,32_SCA(springs).CurrLen,32_SCA(springs).Tension,
0.2001,-0.20789,3.12465,0.847024,-0.289983,0.0692155,0.863804,0.0326286,0.624051,4.57309,-0.583215,-0.265333,0.0915771,0.861364,0.0326286,-0.781299,4.32846,0.0493018,-0.385934,-0.152953,-0.717383,0.0326286,1.19313,3.35754,0.215238,-0.463997,-0.0709972,-0.708914,0.0326286,-0.0562589,3.17026,-0.69078,-2.03689,-0.108804,0.0746609,0.0326286,0.465202,4.5144,0.973156,-1.98574,0.520642,0.0859781,0.0326286,5.81557,5.41216,0,5.81557,5.42048,0,5.81557,5.41863,0,2.98638,2.98533,0,2.98638,2.98558,0,2.98638,2.98606,0,2.98638,2.98536,0,2.98638,2.98516,0,2.98638,2.98596,0,2.98638,2.98614,0,2.98638,2.98592,0,2.98638,2.98648,0.914694,2.98638,2.98559,0,2.98638,2.98539,0,2.98638,2.98626,0,2.98638,2.98541,0,2.98638,2.98539,0,2.98638,2.98465,0,2.98638,2.98535,0,2.98638,2.98521,0,2.98638,2.9851,0,2.98638,2.98533,0,2.98638,2.98571,0,2.98638,2.98544,0,2.98638,2.9863,0,2.98638,2.98643,0.426921,2.98638,2.98621,0,
0.4002,0.341604,3.16572,1.153,-0.609208,0.227567,0.958038,0.0326286,1.6617,4.3619,-0.287953,-0.757545,0.138928,0.895779,0.0326286,0.23414,4.64699,0.462339,-0.866703,0.0399898,-0.671029,0.0326286,1.71991,2.85082,0.379188,-0.977479,0.15382,-0.684235,0.0326286,0.444159,3.40185,-0.434567,-2.41995,0.269623,-0.0260635,0.0326286,1.56771,4.19167,1.35945,-2.45869,0.28076,-0.0398064,0.0326286,5.81557,5.42036,0,5.81557,5.36533,0,5.81557,5.48003,0,2.98638,2.9878,12.1202,2.98638,2.98759,10.3451,2.98638,2.98671,2.84685,2.98638,2.98761,10.4519,2.98638,2.9878,12.1463,2.98638,2.98793,13.2245,2.98638,2.98744,9.07275,2.98638,2.98765,10.8238,2.98638,2.81309,0,2.98638,2.9875,9.56363,2.98638,2.98768,11.126,2.98638,2.98799,13.7383,2.98638,2.9876,10.4227,2.98638,2.9873,7.81955,2.98638,2.98787,12.7041,2.98638,2.98776,11.7953,2.98638,2.98748,9.40793,2.98638,2.9872,6.97211,2.98638,2.98743,8.94583,2.98638,2.98783,12.3908,2.98638,2.98753,9.78476,2.98638,2.98751,9.65884,2.98638,2.98785,12.5689,2.98638,2.98772,11.4106,
0.6003,0.585034,3.08648,1.43308,-0.712092,0.332219,1.09722,0.0326286,2.11143,4.36565,0.240083,-0.770162,0.306271,1.0616,0.0326286,0.69685,4.69518,1.04277,-0.999748,0.207106,-0.554629,0.0326286,1.97182,2.86217,0.649935,-1.02207,0.190259,-0.574605,0.0326286,0.738921,3.5719,-0.095136,-2.62721,0.473957,-0.181187,0.0326286,1.94915,3.92633,1.80771,-2.65488,0.454599,-0.21497,0.0326286,5.81557,5.46879,0,5.81557,5.4118,0,5.81557,5.38463,0,2.98638,2.98706,5.81349,2.98638,2.98651,1.12373,2.98638,2.98731,7.91582,2.98638,2.98708,6.01318,2.98638,2.98695,4.84708,2.98638,2.98738,8.55771,2.98638,2.98704,5.658,2.98638,2.98736,8.34286,2.98638,2.96048,0,2.98638,2.98699,5.1851,2.98638,2.98733,8.10427,2.98638,2.98731,7.98584,2.98638,2.98719,6.92395,2.98638,2.84245,0,2.98638,2.98709,6.0523,2.98638,2.98727,7.64323,2.98638,2.98712,6.29445,2.98638,2.98707,5.90207,2.98638,2.9872,6.98607,2.98638,2.98717,6.73432,2.98638,2.98703,5.53718,2.98638,2.98709,6.0623,2.98638,2.98723,7.26859,2.98638,2.98685,4.05556,
0.8004,0.908988,3.13125,1.7382,-0.875688,0.362814,1.19658,0.0326286,2.72951,4.25268,0.799089,-0.931555,0.329535,1.20929,0.0326286,1.33817,4.73891,1.58783,-1.12022,0.228172,-0.430555,0.0326286,2.28085,2.69604,0.98316,-1.14881,0.226918,-0.425092,0.0326286,1.24389,3.72395,0.237377,-2.87118,0.582339,-0.295879,0.0326286,2.33793,3.70903,2.25348,-2.93468,0.644584,-0.359276,0.0326286,5.81557,5.48425,0,5.81557,5.51796,0,5.81557,5.44245,0,2.98638,2.98776,11.7644,2.98638,2.90035,0,2.98638,2.98812,14.8543,2.98638,2.98816,15.168,2.98638,2.9873,7.86994,2.98638,2.98756,10.1017,2.98638,2.98767,10.9841,2.98638,2.98695,4.91328,2.98638,2.98791,13.0251,2.98638,2.98806,14.3116,2.98638,2.98747,9.32873,2.98638,2.98743,8.97365,2.98638,2.98674,3.0961,2.98638,2.98963,27.7052,2.98638,2.98751,9.66485,2.98638,2.86092,0,2.98638,2.98736,8.36164,2.98638,2.98807,14.3825,2.98638,2.98783,12.3521,2.98638,2.98736,8.39301,2.98638,2.98812,14.8708,2.98638,2.98803,14.0984,2.98638,2.98739,8.6015,2.98638,2.98789,12.8669,
1.0005,0.912687,3.03611,1.88313,-0.835189,0.405525,1.15104,0.0326286,2.64681,4.26596,0.759104,-0.865718,0.391838,1.15901,0.0326286,1.25489,4.70997,1.67209,-1.12183,0.30689,-0.507985,0.0326286,2.25525,2.74609,0.957959,-1.12678,0.235577,-0.486047,0.0326286,1.1327,3.67124,0.31348,-2.79716,0.44442,-0.298423,0.0326286,2.37505,3.68153,2.31182,-2.87599,0.518145,-0.351268,0.0326286,5.81557,5.48275,0,5.81557,5.51408,0,5.81557,5.37361,0,2.98638,2.98713,6.43149,2.98638,2.7723,0,2.98638,2.98736,8.40347,2.98638,2.98723,7.24888,2.98638,2.98689,4.38819,2.98638,2.98726,7.48801,2.98638,2.9872,7.02313,2.98638,2.98721,7.06932,2.98638,2.98742,8.91555,2.98638,2.98716,6.69813,2.98638,2.98734,8.16964,2.98638,2.98717,6.78209,2.98638,2.98727,7.58157,2.98638,2.98647,0.829245,2.98638,2.98708,5.96197,2.98638,2.97889,0,2.98638,2.98708,5.97307,2.98638,2.98753,9.82435,2.98638,2.98743,8.93548,2.98638,2.987,5.34991,2.98638,2.98725,7.40001,2.98638,2.98734,8.21406,2.98638,2.98711,6.24128,2.98638,2.98694,4.75983,
1.2006,0.807003,3.03182,1.70554,-0.727077,0.412915,1.23778,0.0326286,2.58182,4.26048,0.686688,-0.875413,0.360487,1.16399,0.0326286,1.14439,4.69616,1.50694,-1.07205,0.222718,-0.457799,0.0326286,2.23296,2.75485,0.938559,-1.10487,0.204394,-0.489434,0.0326286,1.08566,3.67766,0.220048,-2.80124,0.543606,-0.276491,0.0326286,2.29067,3.66607,2.22209,-2.85512,0.575252,-0.336122,0.0326286,5.81557,5.50583,0,5.81557,5.43419,0,5.81557,5.36432,0,2.98638,2.98732,8.03583,2.98638,2.9861,0,2.98638,2.98828,16.2103,2.98638,2.98763,10.6342,2.98638,2.98708,5.97337,2.98638,2.98781,12.162,2.98638,2.98762,10.588,2.98638,2.98785,12.5647,2.98638,2.98731,7.96117,2.98638,2.98759,10.3048,2.98638,2.98792,13.1183,2.98638,2.98761,10.4623,2.98638,2.98766,10.9377,2.98638,2.77405,0,2.98638,2.98734,8.15824,2.98638,2.98751,9.68069,2.98638,2.98768,11.0534,2.98638,2.9878,12.0755,2.98638,2.98793,13.1917,2.98638,2.98764,10.724,2.98638,2.98759,10.355,2.98638,2.98774,11.6249,2.98638,2.9877,11.2699,2.98638,2.98703,5.56753,
1.4007,0.812602,3.02763,1.75461,-0.815092,0.390539,1.19258,0.0326286,2.60012,4.26823,0.69552,-0.842458,0.380337,1.17275,0.0326286,1.15815,4.71309,1.54774,-1.10133,0.273319,-0.474675,0.0326286,2.23673,2.747,0.93923,-1.12338,0.23044,-0.492878,0.0326286,1.08339,3.67779,0.230849,-2.81275,0.556318,-0.28623,0.0326286,2.31272,3.6714,2.25281,-2.83901,0.50738,-0.327877,0.0326286,5.81557,5.51248,0,5.81557,5.46114,0,5.81557,5.37026,0,2.98638,2.9869,4.49703,2.98638,2.93092,0,2.98638,2.98751,9.60161,2.98638,2.98698,5.11132,2.98638,2.98678,3.47204,2.98638,2.98711,6.28299,2.98638,2.98688,4.32121,2.98638,2.98724,7.31686,2.98638,2.98695,4.87889,2.98638,2.9869,4.46988,2.98638,2.98719,6.94841,2.98638,2.98704,5.60858,2.98638,2.98733,8.07498,2.98638,2.81516,0,2.98638,2.9869,4.47207,2.98638,2.98683,3.85731,2.98638,2.98688,4.32514,2.98638,2.98728,7.66731,2.98638,2.98722,7.20705,2.98638,2.98688,4.29994,2.98638,2.98705,5.76635,2.98638,2.98713,6.45405,2.98638,2.98697,5.0473,2.98638,2.98679,3.50259,
1.6008,0.85625,3.02831,1.82235,-0.761638,0.425536,1.19277,0.0326286,2.61257,4.26782,0.716048,-0.855304,0.389371,1.16153,0.0326286,1.19726,4.71266,1.60958,-1.10487,0.279319,-0.494762,0.0326286,2.23594,2.74731,0.938133,-1.11082,0.207854,-0.490219,0.0326286,1.09369,3.67296,0.267984,-2.81198,0.515928,-0.297612,0.0326286,2.34115,3.67657,2.27694,-2.84201,0.467231,-0.333627,0.0326286,5.81557,5.49772,0,5.81557,5.49125,0,5.81557,5.37039,0,2.98638,2.98687,4.20642,2.98638,2.84214,0,2.98638,2.98748,9.40099,2.98638,2.98698,5.15097,2.98638,2.98678,3.45345,2.98638,2.98714,6.53914,2.98638,2.9869,4.46043,2.98638,2.98724,7.32965,2.98638,2.98683,3.84216,2.98638,2.9869,4.46701,2.98638,2.98722,7.14439,2.98638,2.98706,5.84827,2.98638,2.98725,7.47456,2.98638,2.90715,0,2.98638,2.98687,4.18517,2.98638,2.9869,4.42953,2.98638,2.98689,4.35872,2.98638,2.98721,7.13472,2.98638,2.98719,6.92197,2.98638,2.98691,4.56656,2.98638,2.98703,5.59319,2.98638,2.98712,6.2884,2.98638,2.98699,5.19593,2.98638,2.98678,3.438,
1.8009,0.893264,3.0311,1.87432,-0.83259,0.410328,1.14729,0.0326286,2.62259,4.2668,0.73281,-0.862172,0.397788,1.15335,0.0326286,1.23165,4.7111,1.65615,-1.10378,0.276562,-0.509615,0.0326286,2.23556,2.74774,0.937791,-1.11005,0.2069,-0.490392,0.0326286,1.10464,3.66962,0.298304,-2.82361,0.517628,-0.312374,0.0326286,2.36468,3.681,2.29433,-2.85272,0.45836,-0.341301,0.0326286,5.81557,5.48519,0,5.81557,5.51323,0,5.81557,5.3712,0,2.98638,2.98691,4.52554,2.98638,2.77298,0,2.98638,2.98751,9.63812,2.98638,2.98698,5.17482,2.98638,2.9868,3.57941,2.98638,2.9871,6.15806,2.98638,2.98687,4.17532,2.98638,2.98719,6.88526,2.98638,2.98682,3.79666,2.98638,2.9869,4.43487,2.98638,2.98717,6.79108,2.98638,2.98703,5.59904,2.98638,2.98724,7.31272,2.98638,2.97841,0,2.98638,2.98691,4.53173,2.98638,2.98683,3.84912,2.98638,2.98686,4.13525,2.98638,2.98718,6.80293,2.98638,2.98716,6.65319,2.98638,2.9869,4.43365,2.98638,2.98705,5.7675,2.98638,2.98713,6.40509,2.98638,2.98697,5.06836,2.98638,2.9868,3.63283,
2.001,0.889964,3.03058,1.86785,-0.778082,0.431043,1.17123,0.0326286,2.62039,4.26665,0.730634,-0.858955,0.398241,1.1545,0.0326286,1.22743,4.7104,1.65056,-1.10299,0.275757,-0.508146,0.0326286,2.2353,2.7481,0.937667,-1.12199,0.229078,-0.493748,0.0326286,1.1029,3.66983,0.296022,-2.82403,0.522307,-0.311712,0.0326286,2.36231,3.68015,2.29161,-2.85662,0.472604,-0.343001,0.0326286,5.81457,5.48656,0,5.81457,5.50939,0,5.81457,5.3705,0,2.98638,2.98691,4.55733,2.98638,2.78317,0,2.98638,2.98747,9.27644,2.98638,2.98702,5.43682,2.98638,2.9868,3.6325,2.98638,2.98711,6.22435,2.98638,2.98689,4.37038,2.98638,2.98719,6.91594,2.98638,2.98687,4.20036,2.98638,2.98693,4.69379,2.98638,2.98718,6.87715,2.98638,2.98704,5.64105,2.98638,2.98729,7.73692,2.98638,2.96931,0,2.98638,2.98691,4.58258,2.98638,2.9868,3.61374,2.98638,2.98689,4.4103,2.98638,2.9872,7.02001,2.98638,2.98719,6.90334,2.98638,2.98692,4.59965,2.98638,2.98708,6.02855,2.98638,2.98716,6.68871,2.98638,2.987,5.2778,2.98638,2.98681,3.69668,
