tgDataLogger2 started logging at time 04092024_091021, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(springs).RestLen,6_SCA(springs).CurrLen,6_SCA(springs).Tension,7_SCA(springs).RestLen,7_SCA(springs).CurrLen,7_SCA(springs).Tension,8_SCA(springs).RestLen,8_SCA(springs).CurrLen,8_SCA(springs).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(activated_cable).RestLen,30_SCA(activated_cable).CurrLen,30_SCA(activated_cable).Tension,31_SCA(activated_cable).RestLen,31_SCA(activated_cable).CurrLen,31_SCA(activated_cable).Tension,32_SCA(activated_cable).RestLen,32_SCA(activated_cable).CurrLen,32_SCA(activated_cable).Tension,
0.2001,-0.29193,3.12059,0.959877,-0.346281,0.069486,0.811636,0.0326286,0.633626,4.58414,-0.694118,-0.681888,-0.243793,0.83646,0.0326286,-0.888096,4.42117,0.0413344,-0.433507,-0.135706,-0.769628,0.0326286,1.21988,3.28762,0.217094,-0.482508,-0.0747801,-0.763606,0.0326286,-0.167339,3.09469,-0.738292,-2.043,0.298035,0.0739114,0.0326286,0.508787,4.61998,0.991433,-2.05481,0.164487,0.0697344,0.0326286,2.9806,2.97083,0,2.9806,2.98165,5.98843,2.9806,2.97714,0,2.9806,2.97851,0,2.9806,2.96972,0,2.9806,2.97341,0,2.9806,2.98017,0,2.9806,2.98101,2.38033,2.9806,2.98069,0.540949,2.9806,2.9776,0,2.9806,2.97716,0,2.9806,2.97423,0,2.9806,2.97575,0,2.9806,2.979,0,2.9806,2.98248,10.7487,2.9806,2.97251,0,2.9806,2.97811,0,2.9806,2.97475,0,2.9806,2.97958,0,2.9806,2.98086,1.51537,2.9806,2.9783,0,2.9806,2.98063,0.167961,2.9806,2.97953,0,2.9806,2.98177,6.66886,5.81557,5.48891,0,5.81557,5.5042,0,5.81557,5.50299,0,
0.4002,0.238058,3.02801,1.31905,-0.429963,0.36601,0.900662,0.0326286,1.36062,4.44207,-0.382481,-0.631531,0.210367,0.822428,0.0326286,-0.123293,4.59268,0.572939,-0.704167,0.034832,-0.754206,0.0326286,1.67078,2.92503,0.363086,-0.956188,0.257689,-0.800423,0.0326286,0.153268,3.21889,-0.397789,-2.32856,0.264819,-0.0762417,0.0326286,1.4405,4.3047,1.37584,-2.35076,0.179532,-0.0955903,0.0326286,2.9806,2.98258,11.3199,2.9806,2.98051,0,2.9806,2.982,8.02291,2.9806,2.98288,13.0019,2.9806,2.98198,7.8647,2.9806,2.98285,12.8286,2.9806,2.98233,9.89131,2.9806,2.98232,9.80173,2.9806,2.90615,0,2.9806,2.98264,11.6693,2.9806,2.98264,11.6539,2.9806,2.98277,12.3835,2.9806,2.98253,11.0403,2.9806,2.89542,0,2.9806,2.98256,11.1965,2.9806,2.98274,12.2274,2.9806,2.98242,10.3858,2.9806,2.9817,6.27285,2.9806,2.98242,10.378,2.9806,2.98294,13.3648,2.9806,2.98255,11.1079,2.9806,2.98269,11.9515,2.9806,2.98302,13.7881,2.9806,2.98196,7.76461,5.81557,5.5223,0,5.81557,5.4666,0,5.81557,5.49139,0,
0.6003,0.313479,3.06621,1.33472,-0.585101,0.271481,0.85398,0.0326286,1.37046,4.4129,-0.273427,-0.577251,0.283764,0.843458,0.0326286,-0.0110662,4.55557,0.65296,-0.767079,0.107355,-0.75862,0.0326286,1.66898,2.95218,0.406878,-0.824124,0.14798,-0.772352,0.0326286,0.213933,3.25026,-0.299578,-2.35972,0.308075,-0.104006,0.0326286,1.46869,4.25994,1.38213,-2.36546,0.206395,-0.113208,0.0326286,2.9806,2.98186,7.21071,2.9806,2.98116,3.20622,2.9806,2.98206,8.3146,2.9806,2.98178,6.72642,2.9806,2.98173,6.43563,2.9806,2.98229,9.66503,2.9806,2.98175,6.56593,2.9806,2.98209,8.51147,2.9806,2.93912,0,2.9806,2.98167,6.12992,2.9806,2.98214,8.78048,2.9806,2.98222,9.22683,2.9806,2.9819,7.45928,2.9806,2.92695,0,2.9806,2.98199,7.91601,2.9806,2.9821,8.55671,2.9806,2.9818,6.84164,2.9806,2.98159,5.66806,2.9806,2.98187,7.27374,2.9806,2.98201,8.07526,2.9806,2.98175,6.5702,2.9806,2.98182,6.9641,2.9806,2.98214,8.77336,2.9806,2.98151,5.22368,5.81557,5.47093,0,5.81557,5.43877,0,5.81557,5.45033,0,
0.8004,-0.015945,3.01524,1.21911,-0.396133,0.224935,0.79073,0.0326286,0.815297,4.33999,-0.558969,-0.388908,0.218637,0.759634,0.0326286,-0.631657,4.2873,0.391593,-0.562098,0.0418883,-0.836487,0.0326286,1.3917,3.00135,0.292692,-0.635836,0.0661132,-0.831346,0.0326286,-0.113412,2.87563,-0.460319,-2.13382,0.120105,-0.0287396,0.0326286,0.885298,4.37541,1.17891,-2.15044,0.226975,-0.0355261,0.0326286,2.9806,2.98149,5.1117,2.9806,2.98348,16.4298,2.9806,2.98277,12.3912,2.9806,2.98294,13.3571,2.9806,2.8199,0,2.9806,2.98297,13.5271,2.9806,2.98297,13.54,2.9806,2.98349,16.4984,2.9806,2.98217,8.94671,2.9806,2.98306,14.0544,2.9806,2.98331,15.4842,2.9806,2.982,8.02342,2.9806,2.98328,15.2941,2.9806,2.98347,16.3606,2.9806,2.98394,19.0526,2.9806,2.9838,18.2593,2.9806,2.98296,13.4786,2.9806,2.98311,14.3056,2.9806,2.98303,13.8523,2.9806,2.98281,12.592,2.9806,2.98372,17.7983,2.9806,2.98306,14.0162,2.9806,2.9833,15.4142,2.9806,2.98401,19.4581,5.81557,5.41493,0,5.81557,5.52173,0,5.81557,5.46671,0,
1.0005,0.0221568,2.98867,1.14281,-0.315928,0.360291,0.812357,0.0326286,0.830926,4.29183,-0.507985,-0.428231,0.255592,0.777272,0.0326286,-0.493677,4.29304,0.383768,-0.638341,0.0763163,-0.824749,0.0326286,1.33898,2.98925,0.251838,-0.687806,0.118553,-0.829465,0.0326286,-0.0921496,2.99213,-0.443595,-2.19142,0.0526144,-0.0567474,0.0326286,0.940226,4.28786,1.08443,-2.19933,0.161166,-0.0588131,0.0326286,2.9806,2.98173,6.48941,2.9806,2.98101,2.33745,2.9806,2.98155,5.42167,2.9806,2.98189,7.36424,2.9806,2.98154,5.40189,2.9806,2.98202,8.08968,2.9806,2.98185,7.14187,2.9806,2.98185,7.15955,2.9806,2.98166,6.0347,2.9806,2.98174,6.49276,2.9806,2.98194,7.67787,2.9806,2.982,8.01109,2.9806,2.98184,7.09159,2.9806,2.98049,0,2.9806,2.98178,6.73695,2.9806,2.98175,6.59875,2.9806,2.98177,6.6882,2.9806,2.98169,6.25825,2.9806,2.98178,6.7252,2.9806,2.9819,7.43872,2.9806,2.98163,5.86979,2.9806,2.98175,6.57999,2.9806,2.98204,8.24925,2.9806,2.98148,5.01346,5.81557,5.43431,0,5.81557,5.43445,0,5.81557,5.43251,0,
1.2006,0.00341694,2.99201,1.14491,-0.436873,0.235704,0.77502,0.0326286,0.812929,4.29159,-0.517521,-0.441577,0.229168,0.76895,0.0326286,-0.521873,4.28458,0.375918,-0.594572,0.0406734,-0.825104,0.0326286,1.33182,2.98958,0.253847,-0.629975,0.0670393,-0.825886,0.0326286,-0.103977,2.97453,-0.451086,-2.19057,0.208113,-0.0532128,0.0326286,0.915832,4.29531,1.08695,-2.19224,0.200951,-0.0541271,0.0326286,2.9806,2.98119,3.37478,2.9806,2.98183,7.0596,2.9806,2.98154,5.40412,2.9806,2.98159,5.67036,2.9806,2.95896,0,2.9806,2.98181,6.90621,2.9806,2.98157,5.57144,2.9806,2.98191,7.50983,2.9806,2.98086,1.50672,2.9806,2.98162,5.81243,2.9806,2.9819,7.41797,2.9806,2.9814,4.57903,2.9806,2.98161,5.76778,2.9806,2.98191,7.48961,2.9806,2.98209,8.48899,2.9806,2.98203,8.1876,2.9806,2.98157,5.56533,2.9806,2.98153,5.29491,2.9806,2.98162,5.85949,2.9806,2.98166,6.07123,2.9806,2.98188,7.29186,2.9806,2.98155,5.45805,2.9806,2.98187,7.28328,2.9806,2.98204,8.24175,5.81557,5.42941,0,5.81557,5.44337,0,5.81557,5.43686,0,
1.4007,0.0189368,2.97539,1.14781,-0.433397,0.246643,0.782352,0.0326286,0.852112,4.29261,-0.519369,-0.450873,0.231733,0.772924,0.0326286,-0.497367,4.29804,0.373258,-0.626177,0.058057,-0.820185,0.0326286,1.35542,2.97958,0.253324,-0.655906,0.0788155,-0.824711,0.0326286,-0.0862193,2.9906,-0.457463,-2.1976,0.199934,-0.0509211,0.0326286,0.95401,4.28969,1.09338,-2.20216,0.16105,-0.0550915,0.0326286,2.9806,2.98149,5.11777,2.9806,2.98141,4.64608,2.9806,2.98156,5.50026,2.9806,2.98163,5.91163,2.9806,2.98071,0.636115,2.9806,2.98196,7.78142,2.9806,2.98162,5.83722,2.9806,2.98198,7.90554,2.9806,2.96592,0,2.9806,2.98155,5.41688,2.9806,2.98199,7.96924,2.9806,2.98159,5.66315,2.9806,2.98166,6.03515,2.9806,2.96035,0,2.9806,2.98198,7.85977,2.9806,2.98201,8.07007,2.9806,2.98155,5.45609,2.9806,2.98157,5.54727,2.9806,2.98169,6.24379,2.9806,2.9817,6.27553,2.9806,2.9817,6.27422,2.9806,2.98158,5.62166,2.9806,2.982,7.99765,2.9806,2.98156,5.51607,5.81557,5.44526,0,5.81557,5.43397,0,5.81557,5.43758,0,
1.6008,0.00807924,2.99022,1.13971,-0.441116,0.230276,0.775584,0.0326286,0.832327,4.29162,-0.529281,-0.462121,0.209474,0.76507,0.0326286,-0.513086,4.29197,0.361501,-0.596138,0.0338797,-0.823787,0.0326286,1.34501,2.98092,0.249985,-0.630432,0.0591056,-0.824962,0.0326286,-0.0937629,2.97954,-0.462814,-2.19149,0.200379,-0.0482702,0.0326286,0.930263,4.29762,1.08358,-2.19604,0.202289,-0.0497828,0.0326286,2.9806,2.98137,4.41131,2.9806,2.98135,4.29643,2.9806,2.98143,4.73895,2.9806,2.98146,4.95114,2.9806,2.96515,0,2.9806,2.98172,6.39671,2.9806,2.98146,4.9168,2.9806,2.98173,6.46902,2.9806,2.96838,0,2.9806,2.98144,4.78584,2.9806,2.98179,6.81264,2.9806,2.98138,4.44716,2.9806,2.98147,4.9765,2.9806,2.98051,0,2.9806,2.98175,6.55499,2.9806,2.9818,6.87984,2.9806,2.98143,4.77234,2.9806,2.98139,4.49573,2.9806,2.98156,5.46681,2.9806,2.98156,5.49522,2.9806,2.98157,5.56454,2.9806,2.98145,4.84259,2.9806,2.9818,6.84883,2.9806,2.98141,4.61112,5.81557,5.43468,0,5.81557,5.4405,0,5.81557,5.4432,0,
1.8009,0.0141099,2.98867,1.13599,-0.445616,0.229041,0.774109,0.0326286,0.832374,4.28813,-0.511858,-0.445957,0.228707,0.77294,0.0326286,-0.496023,4.28801,0.369815,-0.622344,0.0571019,-0.821927,0.0326286,1.34037,2.98865,0.254483,-0.623088,0.0563557,-0.822063,0.0326286,-0.0860644,2.98812,-0.453472,-2.19652,0.199691,-0.051639,0.0326286,0.931611,4.28825,1.07932,-2.19687,0.188084,-0.0521218,0.0326286,2.9806,2.98144,4.83079,2.9806,2.98144,4.80047,2.9806,2.98148,5.02378,2.9806,2.98152,5.28294,2.9806,2.9786,0,2.9806,2.98179,6.8256,2.9806,2.98151,5.22918,2.9806,2.98178,6.76729,2.9806,2.97974,0,2.9806,2.98148,5.00952,2.9806,2.98185,7.11935,2.9806,2.98144,4.80717,2.9806,2.98151,5.23203,2.9806,2.97948,0,2.9806,2.9818,6.85138,2.9806,2.98185,7.13505,2.9806,2.98146,4.94664,2.9806,2.98143,4.74426,2.9806,2.98159,5.64282,2.9806,2.9816,5.71023,2.9806,2.98159,5.68212,2.9806,2.98147,4.9738,2.9806,2.98186,7.17882,2.9806,2.98144,4.82197,5.81557,5.43412,0,5.81557,5.43451,0,5.81557,5.43437,0,
2.001,0.0152313,2.97348,1.14803,-0.44732,0.229576,0.781588,0.0326286,0.851285,4.29615,-0.508389,-0.450811,0.226809,0.777309,0.0326286,-0.498099,4.29599,0.37884,-0.61959,0.0532739,-0.815398,0.0326286,1.35301,2.98737,0.260366,-0.629591,0.0561165,-0.818622,0.0326286,-0.0842265,2.98974,-0.454813,-2.19712,0.200304,-0.0506202,0.0326286,0.946595,4.28763,1.10004,-2.20215,0.201958,-0.0553054,0.0326286,2.9806,2.98141,4.64308,2.9806,2.98141,4.62633,2.9806,2.98144,4.8257,2.9806,2.98149,5.08335,2.9806,2.9803,0,2.9806,2.9818,6.852,2.9806,2.98149,5.1053,2.9806,2.9818,6.83484,2.9806,2.97629,0,2.9806,2.98145,4.8377,2.9806,2.98184,7.09916,2.9806,2.98144,4.80129,2.9806,2.98149,5.09321,2.9806,2.95736,0,2.9806,2.98179,6.78368,2.9806,2.98184,7.06967,2.9806,2.98144,4.83394,2.9806,2.98144,4.80289,2.9806,2.98158,5.6027,2.9806,2.98157,5.57019,2.9806,2.98157,5.54737,2.9806,2.98144,4.83064,2.9806,2.98184,7.06752,2.9806,2.98143,4.72421,5.81457,5.44613,0,5.81457,5.43724,0,5.81457,5.43329,0,
