tgDataLogger2 started logging at time 04092024_091338, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(springs).RestLen,30_SCA(springs).CurrLen,30_SCA(springs).Tension,31_SCA(springs).RestLen,31_SCA(springs).CurrLen,31_SCA(springs).Tension,32_SCA(springs).RestLen,32_SCA(springs).CurrLen,32_SCA(springs).Tension,
0.2001,-0.187685,3.12784,0.834192,-0.312364,0.0330892,0.863715,0.0326286,0.625423,4.57261,-0.572185,-0.237948,0.097258,0.865682,0.0326286,-0.762793,4.3106,0.0446819,-0.343027,-0.191633,-0.719248,0.0326286,1.20015,3.3767,0.220389,-0.447278,-0.0810943,-0.705489,0.0326286,-0.0273704,3.17573,-0.684064,-2.01988,-0.0458469,0.0789157,0.0326286,0.45915,4.50827,0.965893,-1.96238,0.581737,0.0959214,0.0326286,5.81557,5.40452,0,5.81557,5.41096,0,5.81557,5.40941,0,2.98715,2.98669,0,2.98715,2.98722,0.66187,2.98715,2.98734,1.68842,2.98715,2.98715,0.0183718,2.98715,2.98675,0,2.98715,2.9873,1.31206,2.98715,2.98745,2.68813,2.98715,2.98732,1.49767,2.98715,2.98736,1.91571,2.98715,2.98724,0.83628,2.98715,2.98736,1.92948,2.98715,2.98731,1.47877,2.98715,2.98725,0.858155,2.98715,2.98718,0.270768,2.98715,2.98648,0,2.98715,2.98719,0.380458,2.98715,2.98733,1.63153,2.98715,2.98721,0.573716,2.98715,2.98734,1.6778,2.98715,2.98728,1.14195,2.98715,2.98724,0.815142,2.98715,2.98737,1.99276,2.98715,2.9873,1.36109,2.98715,2.98705,0,
0.4002,0.350637,3.14295,1.12301,-0.617032,0.184677,0.967645,0.0326286,1.67952,4.35882,-0.253191,-0.761118,0.096915,0.918901,0.0326286,0.243903,4.60893,0.447907,-0.946937,0.154341,-0.65421,0.0326286,1.74659,2.87106,0.401042,-0.932835,0.114748,-0.652936,0.0326286,0.497129,3.37578,-0.448281,-2.40178,0.471563,-0.0108072,0.0326286,1.53654,4.18092,1.36401,-2.43556,0.431589,-0.023179,0.0326286,5.81557,5.41926,0,5.81557,5.36893,0,5.81557,5.46262,0,2.98715,2.98792,7.03536,2.98715,2.98243,0,2.98715,2.98823,9.83002,2.98715,2.98781,6.03866,2.98715,2.98773,5.31269,2.98715,2.98822,9.76642,2.98715,2.98774,5.33218,2.98715,2.98794,7.19562,2.98715,2.84238,0,2.98715,2.98769,4.89255,2.98715,2.98807,8.39088,2.98715,2.98821,9.66648,2.98715,2.98771,5.05462,2.98715,2.98688,0,2.98715,2.98783,6.19459,2.98715,2.98787,6.50622,2.98715,2.9878,5.87253,2.98715,2.98766,4.64965,2.98715,2.9879,6.84211,2.98715,2.98791,6.87056,2.98715,2.98753,3.44633,2.98715,2.98759,4.004,2.98715,2.98793,7.11425,2.98715,2.98758,3.88876,
0.6003,0.538526,3.0505,1.35272,-0.700268,0.279375,1.12184,0.0326286,2.17417,4.38707,0.165654,-0.789234,0.242192,1.07201,0.0326286,0.64692,4.72957,0.921947,-0.975896,0.159875,-0.519973,0.0326286,2.02125,2.83705,0.618223,-0.992302,0.109686,-0.544402,0.0326286,0.77384,3.5522,-0.222828,-2.57938,0.492119,-0.125854,0.0326286,1.92777,3.94917,1.80533,-2.65185,0.610459,-0.188366,0.0326286,5.81557,5.50759,0,5.81557,5.42054,0,5.81557,5.40592,0,2.98715,2.9878,5.91841,2.98715,2.98743,2.56229,2.98715,2.98802,7.95154,2.98715,2.98782,6.12808,2.98715,2.98777,5.64582,2.98715,2.98831,10.5694,2.98715,2.98785,6.36711,2.98715,2.98813,8.89613,2.98715,2.91954,0,2.98715,2.9878,5.90052,2.98715,2.98819,9.46579,2.98715,2.98822,9.68859,2.98715,2.98789,6.70588,2.98715,2.79596,0,2.98715,2.98784,6.29209,2.98715,2.98802,7.87355,2.98715,2.98793,7.12348,2.98715,2.98782,6.04706,2.98715,2.98802,7.89246,2.98715,2.98804,8.12306,2.98715,2.98776,5.55513,2.98715,2.9878,5.94519,2.98715,2.98808,8.45003,2.98715,2.98758,3.86519,
0.8004,0.832224,3.07289,1.64963,-0.764692,0.379083,1.25731,0.0326286,2.68332,4.26901,0.732043,-0.833493,0.350048,1.24305,0.0326286,1.22798,4.73039,1.50228,-1.07259,0.178088,-0.40554,0.0326286,2.26767,2.72771,0.917211,-1.08661,0.124933,-0.411293,0.0326286,1.19682,3.71416,0.152908,-2.8497,0.636605,-0.29286,0.0326286,2.28105,3.68337,2.22084,-2.86366,0.559062,-0.331095,0.0326286,5.81557,5.50335,0,5.81557,5.49424,0,5.81557,5.4033,0,2.98715,2.98788,6.61061,2.98715,2.91221,0,2.98715,2.98784,6.27526,2.98715,2.98791,6.88928,2.98715,2.98766,4.60404,2.98715,2.98773,5.29234,2.98715,2.98767,4.72031,2.98715,2.9877,4.94966,2.98715,2.98792,6.95933,2.98715,2.98782,6.11708,2.98715,2.98775,5.41533,2.98715,2.98767,4.69365,2.98715,2.98784,6.237,2.98715,2.89605,0,2.98715,2.98786,6.47558,2.98715,2.92014,0,2.98715,2.98758,3.92556,2.98715,2.98802,7.90025,2.98715,2.98795,7.2504,2.98715,2.98761,4.17664,2.98715,2.98805,8.20683,2.98715,2.98807,8.36631,2.98715,2.9878,5.87283,2.98715,2.98773,5.27995,
1.0005,0.918483,3.07457,1.81611,-0.843081,0.393941,1.17493,0.0326286,2.72444,4.26668,0.76085,-0.918677,0.356374,1.17494,0.0326286,1.31306,4.7434,1.63252,-1.10122,0.229917,-0.467436,0.0326286,2.29275,2.71025,0.957283,-1.10387,0.151138,-0.45131,0.0326286,1.19425,3.69988,0.255981,-2.82564,0.478493,-0.29237,0.0326286,2.38714,3.69602,2.28627,-2.92196,0.598616,-0.366172,0.0326286,5.81557,5.49999,0,5.81557,5.53482,0,5.81557,5.41663,0,2.98715,2.98754,3.57012,2.98715,2.82244,0,2.98715,2.9873,1.35603,2.98715,2.98759,3.96228,2.98715,2.98754,3.50859,2.98715,2.98766,4.67504,2.98715,2.98742,2.40408,2.98715,2.98746,2.79401,2.98715,2.9861,0,2.98715,2.98755,3.59331,2.98715,2.98762,4.23565,2.98715,2.98764,4.4388,2.98715,2.98725,0.940075,2.98715,2.98591,0,2.98715,2.98756,3.69872,2.98715,2.90969,0,2.98715,2.98742,2.44991,2.98715,2.98746,2.80521,2.98715,2.98762,4.22627,2.98715,2.98753,3.48961,2.98715,2.98771,5.06856,2.98715,2.98772,5.14428,2.98715,2.98758,3.94453,2.98715,2.98753,3.46775,
1.2006,0.821539,3.04127,1.68902,-0.880307,0.354515,1.1858,0.0326286,2.59994,4.25877,0.690376,-0.788213,0.387357,1.20723,0.0326286,1.16809,4.69453,1.49747,-1.08739,0.246452,-0.452471,0.0326286,2.24099,2.7525,0.925932,-1.14975,0.284059,-0.485243,0.0326286,1.11474,3.68107,0.205672,-2.7899,0.502965,-0.269318,0.0326286,2.29158,3.66939,2.21011,-2.82416,0.494067,-0.317761,0.0326286,5.81557,5.49792,0,5.81557,5.44106,0,5.81557,5.36721,0,2.98715,2.98777,5.60672,2.98715,2.96398,0,2.98715,2.98801,7.83275,2.98715,2.98784,6.3023,2.98715,2.98759,3.94854,2.98715,2.98792,7.00614,2.98715,2.98795,7.28318,2.98715,2.98787,6.52525,2.98715,2.98801,7.82074,2.98715,2.98783,6.14761,2.98715,2.98797,7.47785,2.98715,2.98785,6.37224,2.98715,2.98839,11.2929,2.98715,2.80455,0,2.98715,2.9877,4.97719,2.98715,2.97599,0,2.98715,2.98799,7.67242,2.98715,2.98813,8.93806,2.98715,2.9881,8.59634,2.98715,2.98774,5.36086,2.98715,2.98786,6.43028,2.98715,2.98796,7.39084,2.98715,2.98779,5.85857,2.98715,2.98759,3.95385,
1.4007,0.81117,3.02684,1.69983,-0.803325,0.372084,1.2169,0.0326286,2.61139,4.26181,0.702876,-0.846693,0.356597,1.19073,0.0326286,1.15619,4.70034,1.50652,-1.10897,0.294246,-0.452142,0.0326286,2.24905,2.75311,0.935922,-1.11196,0.21364,-0.46686,0.0326286,1.12138,3.67546,0.200019,-2.80338,0.579311,-0.274495,0.0326286,2.28486,3.66819,2.23758,-2.81995,0.502531,-0.312961,0.0326286,5.81557,5.50481,0,5.81557,5.44981,0,5.81557,5.36384,0,2.98715,2.98755,3.6012,2.98715,2.94102,0,2.98715,2.98786,6.46766,2.98715,2.98758,3.90487,2.98715,2.98751,3.30975,2.98715,2.98775,5.43749,2.98715,2.98744,2.59076,2.98715,2.98772,5.13539,2.98715,2.98737,2.01344,2.98715,2.9875,3.21001,2.98715,2.98772,5.18532,2.98715,2.98771,5.0662,2.98715,2.98776,5.54101,2.98715,2.80842,0,2.98715,2.98754,3.55404,2.98715,2.98745,2.68624,2.98715,2.98743,2.53088,2.98715,2.98769,4.92483,2.98715,2.9877,4.97394,2.98715,2.98752,3.39302,2.98715,2.98763,4.32599,2.98715,2.98766,4.63561,2.98715,2.9876,4.10133,2.98715,2.9875,3.17111,
1.6008,0.846452,3.01954,1.7711,-0.777577,0.39581,1.20587,0.0326286,2.62372,4.26296,0.724594,-0.848279,0.36968,1.1834,0.0326286,1.18519,4.70051,1.57291,-1.09165,0.264345,-0.466084,0.0326286,2.24918,2.75339,0.935372,-1.10935,0.208864,-0.466413,0.0326286,1.12589,3.66813,0.236664,-2.80403,0.549386,-0.287634,0.0326286,2.31074,3.67058,2.26905,-2.84143,0.512117,-0.330099,0.0326286,5.81557,5.49566,0,5.81557,5.48228,0,5.81557,5.36106,0,2.98715,2.98774,5.38412,2.98715,2.8489,0,2.98715,2.9883,10.4138,2.98715,2.98781,6.00393,2.98715,2.9876,4.10898,2.98715,2.98794,7.22135,2.98715,2.9877,5.02572,2.98715,2.98797,7.48279,2.98715,2.98754,3.57907,2.98715,2.98772,5.20158,2.98715,2.98798,7.51184,2.98715,2.98788,6.59457,2.98715,2.98807,8.37409,2.98715,2.89227,0,2.98715,2.98774,5.38113,2.98715,2.98766,4.64867,2.98715,2.98771,5.06192,2.98715,2.98793,7.08424,2.98715,2.98795,7.23383,2.98715,2.98775,5.4271,2.98715,2.98783,6.17484,2.98715,2.9879,6.82273,2.98715,2.98782,6.12118,2.98715,2.98759,4.02896,
1.8009,0.883456,3.02306,1.82568,-0.793346,0.402536,1.1827,0.0326286,2.6344,4.2625,0.742783,-0.84186,0.383477,1.18025,0.0326286,1.2197,4.69954,1.62229,-1.08818,0.25666,-0.480595,0.0326286,2.24928,2.75342,0.935318,-1.10865,0.20754,-0.466337,0.0326286,1.13672,3.66501,0.268329,-2.81478,0.54621,-0.302371,0.0326286,2.33468,3.67544,2.28871,-2.85647,0.512019,-0.339919,0.0326286,5.81557,5.48307,0,5.81557,5.50539,0,5.81557,5.36229,0,2.98715,2.98766,4.58674,2.98715,2.77848,0,2.98715,2.98812,8.8207,2.98715,2.98775,5.44321,2.98715,2.98755,3.59636,2.98715,2.98782,6.08319,2.98715,2.98763,4.39311,2.98715,2.98791,6.91615,2.98715,2.98764,4.46681,2.98715,2.98767,4.69861,2.98715,2.9879,6.83931,2.98715,2.98776,5.49565,2.98715,2.98791,6.9244,2.98715,2.96718,0,2.98715,2.98766,4.61292,2.98715,2.98753,3.41656,2.98715,2.98763,4.37233,2.98715,2.98794,7.20398,2.98715,2.98792,6.97162,2.98715,2.98764,4.48357,2.98715,2.98783,6.15384,2.98715,2.9879,6.81219,2.98715,2.98772,5.21022,2.98715,2.98756,3.72905,
2.001,0.889699,3.02302,1.83497,-0.772463,0.412664,1.18787,0.0326286,2.63604,4.26259,0.744986,-0.851671,0.381829,1.17523,0.0326286,1.22494,4.6997,1.63072,-1.09795,0.274901,-0.486146,0.0326286,2.2492,2.75338,0.935082,-1.11762,0.224899,-0.468863,0.0326286,1.13734,3.66434,0.273681,-2.81207,0.534029,-0.302507,0.0326286,2.33918,3.67606,2.29205,-2.85929,0.512957,-0.341822,0.0326286,5.81457,5.48135,0,5.81457,5.50868,0,5.81457,5.36253,0,2.98715,2.98765,4.57808,2.98715,2.76751,0,2.98715,2.98806,8.2793,2.98715,2.98775,5.40968,2.98715,2.98755,3.65536,2.98715,2.98784,6.29155,2.98715,2.98763,4.34511,2.98715,2.98791,6.87564,2.98715,2.98758,3.9097,2.98715,2.98766,4.65978,2.98715,2.98791,6.86665,2.98715,2.98778,5.73262,2.98715,2.9879,6.8485,2.98715,2.97873,0,2.98715,2.98766,4.6041,2.98715,2.98755,3.64754,2.98715,2.98764,4.45613,2.98715,2.9879,6.82496,2.98715,2.9879,6.80423,2.98715,2.98766,4.66525,2.98715,2.9878,5.92389,2.98715,2.98787,6.5775,2.98715,2.98773,5.29922,2.98715,2.98755,3.6578,
