tgDataLogger2 started logging at time 04092024_091103, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(springs).RestLen,30_SCA(springs).CurrLen,30_SCA(springs).Tension,31_SCA(springs).RestLen,31_SCA(springs).CurrLen,31_SCA(springs).Tension,32_SCA(springs).RestLen,32_SCA(springs).CurrLen,32_SCA(springs).Tension,
0.2001,-0.264781,3.12733,0.920992,-0.0296245,0.333906,0.891495,0.0326286,0.637501,4.59033,-0.659844,-0.535902,-0.110984,0.82895,0.0326286,-0.854959,4.40843,0.0466796,-0.399521,-0.163324,-0.755135,0.0326286,1.20335,3.31499,0.211478,-0.514026,-0.0457423,-0.742997,0.0326286,-0.140906,3.12998,-0.721181,-2.05609,0.0515038,0.0710293,0.0326286,0.498549,4.58998,0.991523,-2.04714,0.236482,0.0687243,0.0326286,5.81557,5.46886,0,5.81557,5.47632,0,5.81557,5.46938,0,2.98252,2.97913,0,2.98252,2.97946,0,2.98252,2.97795,0,2.98252,2.97921,0,2.98252,2.97885,0,2.98252,2.97724,0,2.98252,2.9825,0,2.98252,2.98265,0.857959,2.98252,2.98266,0.909824,2.98252,2.98051,0,2.98252,2.97901,0,2.98252,2.97753,0,2.98252,2.97767,0,2.98252,2.97715,0,2.98252,2.97818,0,2.98252,2.97666,0,2.98252,2.97998,0,2.98252,2.97659,0,2.98252,2.98135,0,2.98252,2.98269,1.12069,2.98252,2.98016,0,2.98252,2.98257,0.352314,2.98252,2.98261,0.601249,2.98252,2.98255,0.218589,
0.4002,0.253555,3.04922,1.24644,-0.607327,0.238732,0.893769,0.0326286,1.46067,4.40949,-0.368995,-0.65474,0.213593,0.854367,0.0326286,-0.0168994,4.60948,0.526969,-0.821672,0.107909,-0.727179,0.0326286,1.67672,2.89215,0.346723,-0.940696,0.19731,-0.755407,0.0326286,0.228524,3.28427,-0.430276,-2.36231,0.282463,-0.0633821,0.0326286,1.48507,4.24226,1.36138,-2.39642,0.226358,-0.0868771,0.0326286,5.81557,5.4945,0,5.81557,5.42274,0,5.81557,5.47612,0,2.98252,2.98519,17.0924,2.98252,2.98411,10.1784,2.98252,2.98397,9.28228,2.98252,2.98508,16.4402,2.98252,2.98491,15.3438,2.98252,2.98589,21.5732,2.98252,2.98467,13.7978,2.98252,2.98503,16.0768,2.98252,2.86679,0,2.98252,2.98483,14.8418,2.98252,2.98526,17.5452,2.98252,2.98585,21.312,2.98252,2.98511,16.5965,2.98252,2.89019,0,2.98252,2.98531,17.9091,2.98252,2.98523,17.402,2.98252,2.98481,14.7093,2.98252,2.98394,9.0953,2.98252,2.98472,14.1393,2.98252,2.98559,19.6547,2.98252,2.98464,13.5853,2.98252,2.98479,14.5594,2.98252,2.98578,20.8833,2.98252,2.98448,12.5684,
0.6003,0.363378,3.06584,1.34488,-0.541466,0.345227,0.993493,0.0326286,1.68087,4.44889,-0.113823,-0.611928,0.30488,0.955944,0.0326286,0.223299,4.67101,0.760329,-0.883362,0.156826,-0.662986,0.0326286,1.78632,2.92696,0.480937,-0.848394,0.0742602,-0.673103,0.0326286,0.384107,3.39736,-0.29453,-2.45633,0.358176,-0.114119,0.0326286,1.65163,4.15897,1.55762,-2.47719,0.325083,-0.139105,0.0326286,5.81557,5.50041,0,5.81557,5.44865,0,5.81557,5.4297,0,2.98252,2.98324,4.63799,2.98252,2.98292,2.62147,2.98252,2.98319,4.30117,2.98252,2.98319,4.31657,2.98252,2.98328,4.9226,2.98252,2.9837,7.60124,2.98252,2.98308,3.60125,2.98252,2.9836,6.92352,2.98252,2.9516,0,2.98252,2.98306,3.46075,2.98252,2.98351,6.34005,2.98252,2.98364,7.19499,2.98252,2.9832,4.40311,2.98252,2.85976,0,2.98252,2.98338,5.52231,2.98252,2.98346,6.03752,2.98252,2.98313,3.95781,2.98252,2.98325,4.67611,2.98252,2.98326,4.75528,2.98252,2.98334,5.29402,2.98252,2.98316,4.12493,2.98252,2.98316,4.14107,2.98252,2.98352,6.43394,2.98252,2.98308,3.5861,
0.8004,0.313818,3.02549,1.33852,-0.633727,0.25828,0.958266,0.0326286,1.61347,4.45458,-0.113996,-0.630445,0.260079,0.94564,0.0326286,0.131894,4.63489,0.749608,-0.836954,0.131091,-0.654932,0.0326286,1.75698,2.95718,0.489571,-0.845112,0.0966967,-0.672891,0.0326286,0.338336,3.35154,-0.304725,-2.42113,0.335019,-0.103409,0.0326286,1.57412,4.16832,1.55812,-2.4525,0.38734,-0.137559,0.0326286,5.81557,5.51435,0,5.81557,5.45819,0,5.81557,5.41088,0,2.98252,2.98337,5.45291,2.98252,2.98301,3.18474,2.98252,2.98311,3.80372,2.98252,2.98325,4.67666,2.98252,2.98337,5.44484,2.98252,2.98382,8.37258,2.98252,2.98322,4.49747,2.98252,2.98373,7.76149,2.98252,2.98261,0.59473,2.98252,2.98318,4.27519,2.98252,2.98368,7.45303,2.98252,2.98374,7.8337,2.98252,2.98335,5.34492,2.98252,2.82305,0,2.98252,2.9835,6.30662,2.98252,2.98361,7.0177,2.98252,2.98329,4.98499,2.98252,2.98336,5.43775,2.98252,2.98346,6.03775,2.98252,2.98347,6.11885,2.98252,2.98327,4.83364,2.98252,2.98329,4.95108,2.98252,2.9836,6.94722,2.98252,2.98313,3.91471,
1.0005,0.105742,2.94937,1.18219,-0.43624,0.261405,0.876074,0.0326286,1.14065,4.36392,-0.394106,-0.492054,0.215872,0.851616,0.0326286,-0.311187,4.40298,0.450359,-0.696644,0.0714928,-0.738,0.0326286,1.51058,2.99309,0.338019,-0.769458,0.118181,-0.756571,0.0326286,0.0812141,3.09285,-0.453295,-2.25345,0.376099,-0.0391735,0.0326286,1.14806,4.25489,1.25972,-2.27128,0.310157,-0.0622439,0.0326286,5.81557,5.48786,0,5.81557,5.44332,0,5.81557,5.40805,0,2.98252,2.98346,6.02395,2.98252,2.98274,1.44881,2.98252,2.98401,9.54539,2.98252,2.9835,6.28799,2.98252,2.98326,4.78478,2.98252,2.98382,8.37117,2.98252,2.98345,6.0122,2.98252,2.98371,7.6264,2.98252,2.98266,0.926331,2.98252,2.98341,5.75218,2.98252,2.98374,7.8553,2.98252,2.98374,7.81852,2.98252,2.98348,6.17919,2.98252,2.86197,0,2.98252,2.98345,5.99213,2.98252,2.98364,7.17838,2.98252,2.98349,6.25089,2.98252,2.9834,5.68761,2.98252,2.9836,6.96067,2.98252,2.98361,7.01791,2.98252,2.98338,5.51817,2.98252,2.98345,5.97289,2.98252,2.9837,7.56019,2.98252,2.98311,3.79889,
1.2006,-0.229443,2.99376,1.02483,-0.4589,0.0905447,0.825096,0.0326286,0.778405,4.38854,-0.741307,-0.394428,0.134689,0.795596,0.0326286,-0.807716,4.32221,0.128446,-0.528175,-0.0507259,-0.788499,0.0326286,1.30929,2.98957,0.179499,-0.469362,-0.15831,-0.789748,0.0326286,-0.18944,2.86308,-0.729682,-2.11162,0.365474,0.036707,0.0326286,0.707039,4.41042,1.07151,-2.13416,0.268165,0.0265809,0.0326286,5.81557,5.44852,0,5.81557,5.56505,0,5.81557,5.50405,0,2.98252,2.9834,5.63932,2.98252,2.98335,5.34086,2.98252,2.98334,5.25633,2.98252,2.98306,3.49243,2.98252,2.79829,0,2.98252,2.98381,8.30392,2.98252,2.98306,3.46007,2.98252,2.98391,8.91937,2.98252,2.97105,0,2.98252,2.98313,3.96441,2.98252,2.98378,8.09424,2.98252,2.98325,4.71787,2.98252,2.98295,2.81476,2.98252,2.97765,0,2.98252,2.98405,9.84377,2.98252,2.98392,8.96154,2.98252,2.98307,3.54278,2.98252,2.98342,5.78897,2.98252,2.98337,5.48046,2.98252,2.98337,5.4758,2.98252,2.98349,6.21908,2.98252,2.98308,3.60887,2.98252,2.98389,8.80771,2.98252,2.98352,6.43053,
1.4007,-0.0878837,2.93546,1.00899,-0.413127,0.215273,0.829541,0.0326286,0.891832,4.30328,-0.661172,-0.486483,0.153894,0.794784,0.0326286,-0.580588,4.31917,0.180271,-0.614961,-0.00251291,-0.779165,0.0326286,1.33394,2.95137,0.163538,-0.71837,0.0692365,-0.791145,0.0326286,-0.106579,2.98497,-0.645706,-2.18292,0.226632,0.00379434,0.0326286,0.893906,4.28933,1.02929,-2.20952,0.261856,-0.0146524,0.0326286,5.81557,5.47281,0,5.81557,5.43545,0,5.81557,5.44591,0,2.98252,2.98348,6.15702,2.98252,2.98311,3.83321,2.98252,2.98366,7.29535,2.98252,2.98387,8.66247,2.98252,2.96898,0,2.98252,2.98406,9.87347,2.98252,2.98387,8.64517,2.98252,2.98398,9.36597,2.98252,2.92318,0,2.98252,2.98384,8.49029,2.98252,2.98416,10.5093,2.98252,2.98361,6.98838,2.98252,2.98384,8.47352,2.98252,2.90259,0,2.98252,2.98401,9.57199,2.98252,2.98413,10.3662,2.98252,2.98382,8.32408,2.98252,2.98354,6.52898,2.98252,2.98392,9.0065,2.98252,2.98395,9.16019,2.98252,2.9839,8.845,2.98252,2.98382,8.33646,2.98252,2.98418,10.6299,2.98252,2.98354,6.5458,
1.6008,-0.090984,2.98256,0.971878,-0.393909,0.223243,0.81112,0.0326286,0.810168,4.2777,-0.628672,-0.430416,0.188757,0.797348,0.0326286,-0.567481,4.27435,0.181945,-0.626059,0.0228177,-0.790865,0.0326286,1.27361,2.98439,0.16253,-0.647012,0.0338569,-0.791776,0.0326286,-0.110141,2.97776,-0.61491,-2.18113,0.185255,-0.00518969,0.0326286,0.821478,4.27698,0.969524,-2.18677,0.21699,-0.00885355,0.0326286,5.81557,5.42517,0,5.81557,5.42996,0,5.81557,5.42615,0,2.98252,2.98282,1.9577,2.98252,2.98294,2.71425,2.98252,2.98292,2.59502,2.98252,2.98303,3.29681,2.98252,2.96499,0,2.98252,2.98342,5.77886,2.98252,2.98305,3.43457,2.98252,2.98339,5.61407,2.98252,2.97442,0,2.98252,2.983,3.12012,2.98252,2.98339,5.59789,2.98252,2.98315,4.0625,2.98252,2.98303,3.32065,2.98252,2.97193,0,2.98252,2.98336,5.41632,2.98252,2.98336,5.40005,2.98252,2.98302,3.22889,2.98252,2.98313,3.92782,2.98252,2.98315,4.0766,2.98252,2.98314,3.99965,2.98252,2.98311,3.83668,2.98252,2.98298,2.99987,2.98252,2.98337,5.44199,2.98252,2.9831,3.74816,
1.8009,-0.106416,2.99224,0.967666,-0.43312,0.175529,0.802188,0.0326286,0.803102,4.27853,-0.662846,-0.443561,0.164648,0.785964,0.0326286,-0.598125,4.27377,0.156074,-0.590613,-0.0102233,-0.79724,0.0326286,1.27588,2.97167,0.153076,-0.615473,-0.00374868,-0.795495,0.0326286,-0.121697,2.95806,-0.635616,-2.16978,0.198261,0.00342034,0.0326286,0.806239,4.29224,0.966072,-2.1798,0.230148,-0.000146381,0.0326286,5.81557,5.41789,0,5.81557,5.43979,0,5.81557,5.44096,0,2.98252,2.98324,4.62423,2.98252,2.98329,4.97441,2.98252,2.98313,3.90837,2.98252,2.98333,5.20943,2.98252,2.93543,0,2.98252,2.98354,6.54177,2.98252,2.9833,5.05403,2.98252,2.98354,6.58316,2.98252,2.95573,0,2.98252,2.9833,5.0171,2.98252,2.98359,6.91056,2.98252,2.98323,4.54582,2.98252,2.98332,5.15051,2.98252,2.98255,0.195719,2.98252,2.98359,6.9055,2.98252,2.98362,7.09997,2.98252,2.98328,4.89384,2.98252,2.98323,4.55182,2.98252,2.98338,5.52725,2.98252,2.98341,5.70038,2.98252,2.98343,5.82858,2.98252,2.9833,5.00728,2.98252,2.98362,7.09118,2.98252,2.98329,4.98642,
2.001,-0.0865552,2.95671,0.986049,-0.433149,0.191741,0.81574,0.0326286,0.852019,4.2853,-0.627689,-0.436229,0.19246,0.804603,0.0326286,-0.56012,4.29064,0.185795,-0.626299,0.0127819,-0.780551,0.0326286,1.2991,2.97349,0.170258,-0.62371,-0.00667574,-0.786339,0.0326286,-0.0998967,2.98839,-0.621963,-2.18572,0.213027,-0.00115835,0.0326286,0.855374,4.27308,0.997417,-2.19951,0.243654,-0.0116435,0.0326286,5.81457,5.44748,0,5.81457,5.42651,0,5.81457,5.42755,0,2.98252,2.98313,3.91752,2.98252,2.98333,5.21508,2.98252,2.98316,4.15574,2.98252,2.98327,4.83927,2.98252,2.9782,0,2.98252,2.98358,6.7874,2.98252,2.9833,5.02817,2.98252,2.98362,7.07691,2.98252,2.95533,0,2.98252,2.98322,4.52814,2.98252,2.98362,7.08866,2.98252,2.98326,4.75323,2.98252,2.98331,5.05696,2.98252,2.93438,0,2.98252,2.98355,6.59372,2.98252,2.98361,7.03888,2.98252,2.98327,4.80057,2.98252,2.98331,5.05503,2.98252,2.9834,5.64071,2.98252,2.98334,5.28526,2.98252,2.98336,5.40652,2.98252,2.98325,4.72345,2.98252,2.98358,6.82277,2.98252,2.98323,4.55473,
2.2011,-0.0853558,2.96223,0.980673,-0.436166,0.18856,0.812169,0.0326286,0.830137,4.28077,-0.601855,-0.432594,0.191938,0.80859,0.0326286,-0.552817,4.27603,0.201813,-0.614013,0.00811612,-0.778949,0.0326286,1.27997,2.99159,0.176649,-0.615684,-0.000976792,-0.783362,0.0326286,-0.0992421,2.98855,-0.60427,-2.18722,0.218997,-0.00740299,0.0326286,0.835902,4.2631,0.990568,-2.19445,0.259078,-0.0152956,0.0326286,5.61447,5.43797,0,5.61447,5.4263,0,5.61447,5.41372,0,2.98252,2.9833,5.0535,2.98252,2.98341,5.70072,2.98252,2.9834,5.64282,2.98252,2.98342,5.7765,2.98252,2.98105,0,2.98252,2.98363,7.12992,2.98252,2.98347,6.08468,2.98252,2.98373,7.75915,2.98252,2.98263,0.73194,2.98252,2.98337,5.45208,2.98252,2.98374,7.86874,2.98252,2.98329,4.97227,2.98252,2.98344,5.89229,2.98252,2.94329,0,2.98252,2.9836,6.92312,2.98252,2.98372,7.6847,2.98252,2.98341,5.75132,2.98252,2.98345,5.98439,2.98252,2.98355,6.64354,2.98252,2.98344,5.93592,2.98252,2.98348,6.1802,2.98252,2.98339,5.59974,2.98252,2.98368,7.48613,2.98252,2.98326,4.77462,
2.4012,-0.0989209,2.98156,0.97131,-0.42008,0.194065,0.808141,0.0326286,0.811597,4.27176,-0.63957,-0.37677,0.235779,0.806293,0.0326286,-0.576621,4.26744,0.171592,-0.661973,0.0529591,-0.793244,0.0326286,1.2751,2.9742,0.161035,-0.668543,0.0462075,-0.793141,0.0326286,-0.113336,2.97081,-0.621849,-2.17655,0.224403,0.000937507,0.0326286,0.818814,4.27494,0.970392,-2.18472,0.188531,-0.00285034,0.0326286,5.41437,5.42074,127.265,5.41437,5.42362,184.916,5.41437,5.42349,182.383,2.98252,2.98382,8.33735,2.98252,2.98352,6.45254,2.98252,2.98303,3.30001,2.98252,2.98418,10.6636,2.98252,2.95373,0,2.98252,2.9854,18.4361,2.98252,2.98374,7.85054,2.98252,2.9856,19.7713,2.98252,2.96067,0,2.98252,2.97945,0,2.98252,2.98527,17.6002,2.98252,2.98434,11.6933,2.98252,2.98464,13.6116,2.98252,2.96904,0,2.98252,2.98546,18.8212,2.98252,2.98568,20.268,2.98252,2.98348,6.20165,2.98252,2.98441,12.1121,2.98252,2.98405,9.81262,2.98252,2.98322,4.49604,2.98252,2.98326,4.76568,2.98252,2.98305,3.41236,2.98252,2.98544,18.7112,2.98252,2.9842,10.7635,
