tgDataLogger2 started logging at time 04092024_090732, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(springs).RestLen,6_SCA(springs).CurrLen,6_SCA(springs).Tension,7_SCA(springs).RestLen,7_SCA(springs).CurrLen,7_SCA(springs).Tension,8_SCA(springs).RestLen,8_SCA(springs).CurrLen,8_SCA(springs).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(activated_cable).RestLen,30_SCA(activated_cable).CurrLen,30_SCA(activated_cable).Tension,31_SCA(activated_cable).RestLen,31_SCA(activated_cable).CurrLen,31_SCA(activated_cable).Tension,32_SCA(activated_cable).RestLen,32_SCA(activated_cable).CurrLen,32_SCA(activated_cable).Tension,
0.2001,-0.230406,3.21875,0.964044,-0.367859,-0.0110715,0.825551,0.0326286,0.772995,4.86993,-0.78978,-0.272736,0.0766884,0.828379,0.0326286,-0.892222,4.61955,-0.0369851,-0.460581,-0.0930588,-0.740583,0.0326286,1.43626,3.46778,0.211436,-0.454319,-0.100341,-0.741249,0.0326286,-0.037171,3.2138,-0.870368,-2.01273,0.182832,0.0965251,0.0326286,0.580118,4.87387,1.0459,-2.00448,0.261613,0.0985079,0.0326286,2.96243,2.97399,32.3838,2.96243,2.97442,33.5707,2.96243,2.97408,32.6415,2.96243,2.97415,32.8328,2.96243,2.97512,35.5384,2.96243,2.97425,33.1084,2.96243,2.97419,32.9484,2.96243,2.97413,32.781,2.96243,2.97402,32.4693,2.96243,2.97434,33.3585,2.96243,2.97418,32.9228,2.96243,2.97408,32.6262,2.96243,2.9742,32.9813,2.96243,2.97436,33.4026,2.96243,2.97461,34.1189,2.96243,2.97437,33.4312,2.96243,2.97425,33.102,2.96243,2.97401,32.4482,2.96243,2.97412,32.7357,2.96243,2.97439,33.4907,2.96243,2.97436,33.4158,2.96243,2.97409,32.6478,2.96243,2.97443,33.6042,2.96243,2.9747,34.3538,5.81557,5.58464,0,5.81557,5.58516,0,5.81557,5.58677,0,
0.4002,0.508918,3.22215,0.948524,-0.652687,0.0446769,1.03734,0.0326286,2.14545,4.55195,-0.286824,-0.646924,0.0481159,1.03746,0.0326286,0.520065,4.80057,0.244518,-0.839254,-0.0837369,-0.531789,0.0326286,2.13439,2.97373,0.416423,-0.86012,-0.0476352,-0.530414,0.0326286,0.912357,3.42173,-0.719916,-2.38659,0.418154,0.0769458,0.0326286,1.74255,4.35297,1.38158,-2.38388,0.450733,0.0780397,0.0326286,2.96243,2.97522,35.8219,2.96243,2.97486,34.8099,2.96243,2.97484,34.7699,2.96243,2.97487,34.8517,2.96243,2.97524,35.8828,2.96243,2.97492,34.9746,2.96243,2.97448,33.7467,2.96243,2.97471,34.3977,2.96243,2.97491,34.9536,2.96243,2.9748,34.6411,2.96243,2.97455,33.9459,2.96243,2.97498,35.1592,2.96243,2.97475,34.5068,2.96243,2.97484,34.7707,2.96243,2.97502,35.2498,2.96243,2.97481,34.6638,2.96243,2.97462,34.1542,2.96243,2.97467,34.2938,2.96243,2.97461,34.1252,2.96243,2.97488,34.8744,2.96243,2.97484,34.7576,2.96243,2.9748,34.6586,2.96243,2.97492,34.9941,2.96243,2.97499,35.1748,5.81557,5.51291,0,5.81557,5.51346,0,5.81557,5.51402,0,
0.6003,0.863406,3.22982,1.15302,-0.787051,0.176298,1.18148,0.0326286,2.76288,4.46851,0.144619,-0.803462,0.16983,1.17879,0.0326286,1.16984,4.90776,0.741532,-1.02633,0.0761673,-0.419444,0.0326286,2.4533,2.79439,0.557145,-1.02507,0.0681596,-0.419379,0.0326286,1.33631,3.66015,-0.480859,-2.64666,0.601632,-0.089467,0.0326286,2.28736,4.03859,1.77962,-2.64804,0.597044,-0.0906137,0.0326286,2.96243,2.97438,33.4695,2.96243,2.97129,24.8232,2.96243,2.97623,38.6428,2.96243,2.97459,34.0667,2.96243,2.97346,30.8838,2.96243,2.9752,35.7679,2.96243,2.97433,33.3374,2.96243,2.97518,35.7152,2.96243,2.97231,27.6697,2.96243,2.97427,33.1513,2.96243,2.97526,35.9345,2.96243,2.97487,34.857,2.96243,2.97473,34.4517,2.96243,2.97083,23.5232,2.96243,2.97438,33.4618,2.96243,2.97493,35.001,2.96243,2.97456,33.9645,2.96243,2.97423,33.0398,2.96243,2.97486,34.8198,2.96243,2.9748,34.6337,2.96243,2.97422,33.0104,2.96243,2.97463,34.172,2.96243,2.97497,35.1331,2.96243,2.97315,30.0275,5.81557,5.5292,0,5.81557,5.5283,0,5.81557,5.52549,0,
0.8004,1.18093,3.22896,1.53852,-0.896852,0.276683,1.28979,0.0326286,3.26843,4.35888,0.719233,-0.908508,0.273284,1.28682,0.0326286,1.71487,4.91504,1.37802,-1.13615,0.176898,-0.337904,0.0326286,2.73314,2.67529,0.880274,-1.14476,0.198646,-0.3395,0.0326286,1.74693,3.83387,-0.0315147,-2.88032,0.684236,-0.258035,0.0326286,2.70074,3.75572,2.28903,-2.87762,0.671475,-0.257301,0.0326286,2.96243,2.97427,33.1756,2.96243,2.97197,26.7105,2.96243,2.97436,33.4117,2.96243,2.97479,34.6171,2.96243,2.97353,31.0911,2.96243,2.97405,32.5585,2.96243,2.97428,33.1841,2.96243,2.97335,30.5793,2.96243,2.97458,34.019,2.96243,2.97471,34.382,2.96243,2.97425,33.1131,2.96243,2.97393,32.2027,2.96243,2.97299,29.5662,2.96243,2.97309,29.8548,2.96243,2.97397,32.3231,2.96243,2.97141,25.1455,2.96243,2.97382,31.912,2.96243,2.97463,34.1825,2.96243,2.9749,34.929,2.96243,2.97382,31.9175,2.96243,2.97512,35.5514,2.96243,2.97528,36.0013,2.96243,2.97394,32.2489,2.96243,2.97422,33.0351,5.81557,5.54288,0,5.81557,5.54564,0,5.81557,5.54059,0,
1.0005,1.16988,3.22352,1.44317,-0.904998,0.246711,1.2608,0.0326286,3.25366,4.32705,0.570126,-0.907706,0.246007,1.26011,0.0326286,1.6985,4.90539,1.21252,-1.14465,0.163709,-0.359386,0.0326286,2.72353,2.64763,0.801666,-1.13952,0.147496,-0.358657,0.0326286,1.72837,3.77003,-0.153084,-2.83057,0.6093,-0.199701,0.0326286,2.69341,3.78184,2.16775,-2.84171,0.645953,-0.206876,0.0326286,2.96243,2.97403,32.4871,2.96243,2.97295,29.4801,2.96243,2.97344,30.84,2.96243,2.97393,32.2075,2.96243,2.97419,32.9315,2.96243,2.97538,36.2607,2.96243,2.9738,31.8572,2.96243,2.97463,34.1583,2.96243,2.97144,25.2447,2.96243,2.97377,31.7676,2.96243,2.97489,34.897,2.96243,2.9752,35.7718,2.96243,2.97417,32.8936,2.96243,2.97173,26.0394,2.96243,2.97436,33.4061,2.96243,2.97451,33.8253,2.96243,2.97411,32.7116,2.96243,2.97337,30.6427,2.96243,2.97415,32.8211,2.96243,2.97467,34.2849,2.96243,2.97382,31.9111,2.96243,2.97394,32.2329,2.96243,2.97484,34.7534,2.96243,2.97348,30.9455,5.81557,5.54299,0,5.81557,5.54009,0,5.81557,5.54174,0,
1.2006,1.17638,3.22243,1.45427,-0.902018,0.252654,1.26418,0.0326286,3.26645,4.32209,0.583272,-0.910059,0.250191,1.26224,0.0326286,1.71282,4.90441,1.23047,-1.14969,0.17043,-0.358679,0.0326286,2.72872,2.64208,0.807731,-1.1493,0.166064,-0.358622,0.0326286,1.73674,3.77253,-0.142719,-2.8473,0.642778,-0.210908,0.0326286,2.70466,3.77275,2.18075,-2.84935,0.646879,-0.212531,0.0326286,2.96243,2.97395,32.2627,2.96243,2.97214,27.2013,2.96243,2.97475,34.5015,2.96243,2.97414,32.7872,2.96243,2.9736,31.2836,2.96243,2.97453,33.8993,2.96243,2.97373,31.6616,2.96243,2.97433,33.3386,2.96243,2.9732,30.1607,2.96243,2.97393,32.2025,2.96243,2.97455,33.9511,2.96243,2.97434,33.3477,2.96243,2.97452,33.8723,2.96243,2.97205,26.9425,2.96243,2.97398,32.3535,2.96243,2.97345,30.8771,2.96243,2.97377,31.7645,2.96243,2.97422,33.0254,2.96243,2.97449,33.7738,2.96243,2.974,32.4202,2.96243,2.97423,33.0424,2.96243,2.97442,33.583,2.96243,2.97421,32.9945,2.96243,2.97354,31.1261,5.81557,5.54486,0,5.81557,5.54471,0,5.81557,5.54225,0,
1.4007,1.17657,3.22243,1.45474,-0.901873,0.252782,1.26428,0.0326286,3.26679,4.32214,0.583824,-0.90997,0.250292,1.26227,0.0326286,1.71312,4.90446,1.23109,-1.14915,0.168997,-0.358556,0.0326286,2.72889,2.64204,0.808051,-1.15016,0.168284,-0.358726,0.0326286,1.73697,3.77256,-0.142251,-2.8476,0.643251,-0.211135,0.0326286,2.70503,3.77272,2.18136,-2.84906,0.645522,-0.21242,0.0326286,2.96243,2.97395,32.2623,2.96243,2.97209,27.0475,2.96243,2.97476,34.5455,2.96243,2.97416,32.8473,2.96243,2.97356,31.1702,2.96243,2.97446,33.7078,2.96243,2.97374,31.6695,2.96243,2.97428,33.1822,2.96243,2.97332,30.5061,2.96243,2.97395,32.2636,2.96243,2.97451,33.8397,2.96243,2.97427,33.1585,2.96243,2.97473,34.4471,2.96243,2.97209,27.0463,2.96243,2.97395,32.2632,2.96243,2.97333,30.5259,2.96243,2.97374,31.6736,2.96243,2.97427,33.1746,2.96243,2.97451,33.8381,2.96243,2.97395,32.2679,2.96243,2.97427,33.1562,2.96243,2.97446,33.7043,2.96243,2.97416,32.8495,2.96243,2.97356,31.1698,5.81557,5.54499,0,5.81557,5.54497,0,5.81557,5.5423,0,
1.6008,1.17656,3.22244,1.45478,-0.901879,0.25277,1.26431,0.0326286,3.2669,4.32216,0.583878,-0.909927,0.250295,1.26228,0.0326286,1.71316,4.90453,1.23111,-1.1491,0.168819,-0.35853,0.0326286,2.72894,2.642,0.808079,-1.15065,0.169529,-0.358787,0.0326286,1.73702,3.77258,-0.142224,-2.84753,0.642999,-0.211067,0.0326286,2.70514,3.77273,2.1815,-2.84881,0.644735,-0.212254,0.0326286,2.96243,2.97394,32.2501,2.96243,2.97208,27.0434,2.96243,2.97471,34.3982,2.96243,2.97415,32.8336,2.96243,2.97356,31.162,2.96243,2.97446,33.7004,2.96243,2.97373,31.6562,2.96243,2.97428,33.1807,2.96243,2.97332,30.5044,2.96243,2.97394,32.2495,2.96243,2.97451,33.8316,2.96243,2.97427,33.1501,2.96243,2.97483,34.7452,2.96243,2.97209,27.0475,2.96243,2.97394,32.2473,2.96243,2.97333,30.5275,2.96243,2.97373,31.6594,2.96243,2.97427,33.1723,2.96243,2.97451,33.8309,2.96243,2.97395,32.2544,2.96243,2.97426,33.1429,2.96243,2.97446,33.6903,2.96243,2.97415,32.8359,2.96243,2.97356,31.1621,5.81557,5.54505,0,5.81557,5.54495,0,5.81557,5.54234,0,
1.8009,1.17646,3.22246,1.45463,-0.901911,0.252729,1.26436,0.0326286,3.26702,4.3222,0.583774,-0.909923,0.250265,1.2623,0.0326286,1.71315,4.90463,1.23093,-1.14913,0.168817,-0.35849,0.0326286,2.72895,2.64194,0.807936,-1.15123,0.170958,-0.358834,0.0326286,1.73704,3.77262,-0.142405,-2.84743,0.642663,-0.210961,0.0326286,2.70519,3.77274,2.18149,-2.84856,0.643936,-0.212065,0.0326286,2.96243,2.97394,32.2379,2.96243,2.97208,27.0434,2.96243,2.97463,34.1839,2.96243,2.97415,32.8201,2.96243,2.97355,31.1552,2.96243,2.97446,33.6918,2.96243,2.97373,31.6428,2.96243,2.97428,33.1839,2.96243,2.97332,30.5091,2.96243,2.97394,32.2359,2.96243,2.97451,33.8251,2.96243,2.97426,33.1404,2.96243,2.97494,35.0498,2.96243,2.97209,27.0539,2.96243,2.97394,32.231,2.96243,2.97333,30.5367,2.96243,2.97373,31.6447,2.96243,2.97427,33.1754,2.96243,2.97451,33.8269,2.96243,2.97394,32.2399,2.96243,2.97426,33.1329,2.96243,2.97445,33.6795,2.96243,2.97415,32.8213,2.96243,2.97355,31.1573,5.81557,5.54514,0,5.81557,5.54494,0,5.81557,5.54241,0,
2.001,1.17627,3.22251,1.45423,-0.901973,0.25265,1.26443,0.0326286,3.26721,4.32227,0.583468,-0.909926,0.250204,1.26234,0.0326286,1.71313,4.90483,1.23051,-1.14917,0.168775,-0.358414,0.0326286,2.72896,2.64183,0.807588,-1.15189,0.172567,-0.358859,0.0326286,1.73708,3.77268,-0.142885,-2.84735,0.6424,-0.210836,0.0326286,2.70521,3.77278,2.18136,-2.84825,0.642957,-0.211807,0.0326286,2.96243,2.97393,32.2155,2.96243,2.97209,27.0468,2.96243,2.97455,33.9562,2.96243,2.97414,32.7962,2.96243,2.97355,31.1446,2.96243,2.97445,33.6763,2.96243,2.97372,31.6191,2.96243,2.97428,33.1909,2.96243,2.97333,30.5203,2.96243,2.97393,32.2117,2.96243,2.9745,33.8152,2.96243,2.97426,33.1235,2.96243,2.97507,35.4169,2.96243,2.97209,27.0647,2.96243,2.97393,32.2041,2.96243,2.97334,30.5533,2.96243,2.97372,31.6195,2.96243,2.97428,33.1821,2.96243,2.9745,33.8198,2.96243,2.97393,32.2151,2.96243,2.97425,33.1161,2.96243,2.97445,33.6619,2.96243,2.97414,32.7963,2.96243,2.97355,31.1493,5.81457,5.5453,0,5.81457,5.54498,0,5.81457,5.54254,0,
