tgDataLogger2 started logging at time 04082024_113136, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(springs).RestLen,30_SCA(springs).CurrLen,30_SCA(springs).Tension,31_SCA(springs).RestLen,31_SCA(springs).CurrLen,31_SCA(springs).Tension,32_SCA(springs).RestLen,32_SCA(springs).CurrLen,32_SCA(springs).Tension,
0.2001,-0.0726071,3.46051,0.914511,-0.154575,0.10289,0.689256,0.100138,0.572192,4.80257,-0.848424,-0.20326,0.0441699,0.688531,0.100138,-0.831371,4.50637,-0.0957598,-0.361196,-0.0828861,-0.874689,0.100138,1.33964,3.77124,0.149487,-0.306042,-0.113309,-0.880439,0.100138,0.0442271,3.27665,-0.712435,-1.84088,0.487013,0.119375,0.100138,0.466332,5.0054,0.748307,-1.87878,0.161327,0.107327,0.100138,5.82569,5.47458,0,5.82569,5.46194,0,5.82569,5.4686,0,2.98843,3.00054,48.4457,2.98843,2.99611,30.7056,2.98843,2.99346,20.1008,2.98843,2.99302,18.3679,2.98843,3.0059,69.8963,2.98843,2.99347,20.1726,2.98843,2.99099,10.2435,2.98843,2.99175,13.2864,2.98843,2.99564,28.8383,2.98843,2.99108,10.617,2.98843,2.98498,0,2.98843,2.99667,32.9415,2.98843,2.99315,18.8776,2.98843,2.99429,23.4405,2.98843,2.99605,30.4833,2.98843,2.99204,14.4245,2.98843,2.99197,14.1664,2.98843,2.99188,13.8084,2.98843,2.98989,5.82798,2.98843,2.99281,17.4992,2.98843,2.9915,12.2624,2.98843,2.991,10.2716,2.98843,2.99155,12.473,2.98843,2.99789,37.8301,
0.4002,0.546216,3.08707,0.958181,-0.666088,0.113307,0.82014,0.100138,1.4993,4.27152,-0.494631,-0.615078,0.163765,0.817712,0.100138,0.230771,4.38173,0.284053,-0.735902,0.061963,-0.762405,0.100138,1.80044,2.97317,0.172222,-0.754465,0.0808409,-0.763542,0.100138,0.507263,3.18381,-0.520445,-2.30712,0.298559,-0.0512918,0.100138,1.53813,4.19366,0.997669,-2.32535,0.402749,-0.0595394,0.100138,5.82569,5.37961,0,5.82569,5.36312,0,5.82569,5.39508,0,2.98843,3.00965,84.8711,2.98843,3.0052,67.0776,2.98843,2.9965,32.2801,2.98843,3.00785,77.6815,2.98843,3.00646,72.1341,2.98843,3.00816,78.9129,2.98843,3.00769,77.0522,2.98843,3.00456,64.5172,2.98843,2.97172,0,2.98843,3.00782,77.56,2.98843,3.00577,69.3402,2.98843,3.0082,79.0676,2.98843,3.00537,67.7428,2.98843,3.00696,74.122,2.98843,3.00809,78.6424,2.98843,3.00816,78.9361,2.98843,3.0057,69.0826,2.98843,3.00133,51.5881,2.98843,3.00438,63.7958,2.98843,3.00803,78.3829,2.98843,3.00666,72.9135,2.98843,3.00537,67.7611,2.98843,3.00765,76.884,2.98843,3.00674,73.224,
0.6003,1.04991,2.90775,1.25992,-0.417704,0.358003,0.783609,0.100138,1.71976,4.29006,-0.470136,-0.483354,0.286802,0.742308,0.100138,0.418797,4.24463,0.581827,-0.591187,0.142155,-0.849587,0.100138,2.29551,2.99334,0.225459,-0.622129,0.121552,-0.863359,0.100138,0.773605,2.93865,-0.33274,-2.20848,0.273441,-0.144795,0.100138,1.96838,4.23825,1.16802,-2.2275,0.259328,-0.164284,0.100138,5.82569,5.44758,0,5.82569,5.45427,0,5.82569,5.39009,0,2.98843,2.99685,33.6772,2.98843,2.99725,35.2848,2.98843,3.00116,50.8996,2.98843,2.99972,45.1583,2.98843,2.93604,0,2.98843,3.00281,57.5118,2.98843,3.00005,46.4726,2.98843,3.00692,73.9688,2.98843,3.00156,52.5356,2.98843,2.99884,41.6286,2.98843,3.00553,68.3995,2.98843,2.99808,38.5779,2.98843,2.99929,43.4558,2.98843,2.89113,0,2.98843,3.00117,50.9524,2.98843,3.00285,57.6712,2.98843,2.99933,43.6156,2.98843,3.00638,71.8113,2.98843,3.0039,61.8895,2.98843,2.99902,42.3389,2.98843,2.99965,44.8925,2.98843,2.99963,44.8087,2.98843,3.00237,55.7415,2.98843,2.99607,30.563,
0.8004,1.01952,2.97174,1.31612,-0.616999,0.118323,0.711622,0.100138,1.79017,4.42594,-0.575249,-0.435572,0.315061,0.749269,0.100138,0.388376,4.41785,0.516714,-0.644655,0.139167,-0.864675,0.100138,2.41823,2.98446,0.22822,-0.480733,-0.00897215,-0.855684,0.100138,0.774865,2.97464,-0.438305,-2.21158,0.20939,-0.116496,0.100138,2.03125,4.41628,1.18395,-2.22378,0.287012,-0.121272,0.100138,5.82569,5.54491,0,5.82569,5.54745,0,5.82569,5.5381,0,2.98843,2.99055,8.4862,2.98843,2.99001,6.31592,2.98843,2.99114,10.8382,2.98843,2.98911,2.737,2.98843,2.97983,0,2.98843,2.99144,12.0185,2.98843,2.98959,4.62536,2.98843,2.99126,11.3185,2.98843,2.98985,5.67061,2.98843,2.98938,3.79514,2.98843,2.99124,11.235,2.98843,2.99042,7.96395,2.98843,2.98874,1.21944,2.98843,2.97382,0,2.98843,2.99108,10.6161,2.98843,2.99069,9.01849,2.98843,2.98933,3.61196,2.98843,2.99088,9.80102,2.98843,2.99025,7.26071,2.98843,2.98991,5.9024,2.98843,2.98982,5.54465,2.98843,2.98914,2.81755,2.98843,2.99089,9.84808,2.98843,2.99007,6.54591,
1.0005,1.05133,2.97999,1.29411,-0.528641,0.235301,0.712684,0.100138,1.76068,4.36945,-0.588381,-0.511276,0.255484,0.706165,0.100138,0.408279,4.37563,0.509413,-0.61718,0.125617,-0.883591,0.100138,2.39001,2.96082,0.200388,-0.604354,0.104698,-0.882353,0.100138,0.773413,2.96602,-0.410424,-2.2097,0.207234,-0.12577,0.100138,2.03551,4.3821,1.13527,-2.22425,0.24204,-0.129796,0.100138,5.82569,5.50546,0,5.82569,5.50952,0,5.82569,5.52066,0,2.98843,2.99194,14.05,2.98843,2.99146,12.1171,2.98843,2.98972,5.16373,2.98843,2.99141,11.8995,2.98843,2.96668,0,2.98843,2.99332,19.558,2.98843,2.99127,11.3745,2.98843,2.99319,19.052,2.98843,2.95912,0,2.98843,2.99139,11.8234,2.98843,2.99323,19.1924,2.98843,2.99172,13.1528,2.98843,2.9913,11.4621,2.98843,2.98489,0,2.98843,2.99337,19.7529,2.98843,2.99326,19.3156,2.98843,2.99125,11.2841,2.98843,2.99153,12.4059,2.98843,2.99194,14.0382,2.98843,2.99212,14.7585,2.98843,2.99203,14.401,2.98843,2.99132,11.5432,2.98843,2.99332,19.5679,2.98843,2.99174,13.2309,
1.2006,1.10863,2.97829,1.24818,-0.435192,0.378665,0.724474,0.100138,1.70082,4.2887,-0.512219,-0.502302,0.306606,0.698056,0.100138,0.488381,4.28743,0.551748,-0.620241,0.159077,-0.899666,0.100138,2.31165,2.97841,0.186545,-0.641717,0.171121,-0.903533,0.100138,0.789106,2.97723,-0.32509,-2.22686,0.207365,-0.163139,0.100138,2.0162,4.28859,1.07074,-2.23766,0.254336,-0.166683,0.100138,5.82569,5.446,0,5.82569,5.44818,0,5.82569,5.44799,0,2.98843,2.99136,11.7347,2.98843,2.99467,24.9428,2.98843,2.9938,21.4714,2.98843,2.99533,27.6126,2.98843,2.9896,4.66045,2.98843,2.99596,30.1128,2.98843,2.99535,27.6617,2.98843,2.99619,31.0347,2.98843,2.98997,6.16249,2.98843,2.9951,26.6828,2.98843,2.99656,32.5093,2.98843,2.99404,22.4176,2.98843,2.99549,28.2348,2.98843,2.99053,8.37767,2.98843,2.9963,31.4923,2.98843,2.99675,33.2587,2.98843,2.99508,26.5974,2.98843,2.99439,23.8333,2.98843,2.99548,28.181,2.98843,2.9954,27.8932,2.98843,2.99572,29.1494,2.98843,2.99516,26.9303,2.98843,2.99651,32.3251,2.98843,2.9947,25.0575,
1.4007,1.11211,2.97969,1.24128,-0.482676,0.328869,0.706653,0.100138,1.69712,4.27916,-0.510151,-0.502479,0.307457,0.696173,0.100138,0.495421,4.2781,0.548278,-0.609925,0.151842,-0.899993,0.100138,2.30637,2.97807,0.183649,-0.646449,0.17666,-0.906148,0.100138,0.794193,2.97691,-0.322624,-2.23004,0.224269,-0.165199,0.100138,2.01359,4.28115,1.0613,-2.23725,0.253187,-0.167475,0.100138,5.82569,5.43904,0,5.82569,5.44302,0,5.82569,5.44261,0,2.98843,2.99348,20.1914,2.98843,2.99544,28.0564,2.98843,2.99558,28.617,2.98843,2.99588,29.7793,2.98843,2.98899,2.24234,2.98843,2.9962,31.0957,2.98843,2.99586,29.7273,2.98843,2.99678,33.3998,2.98843,2.99016,6.92258,2.98843,2.99565,28.8707,2.98843,2.99703,34.4154,2.98843,2.99387,21.7443,2.98843,2.99605,30.4931,2.98843,2.99191,13.9266,2.98843,2.9974,35.8962,2.98843,2.99762,36.7437,2.98843,2.99546,28.1153,2.98843,2.99487,25.7612,2.98843,2.99581,29.501,2.98843,2.99571,29.1197,2.98843,2.99667,32.9535,2.98843,2.99571,29.1052,2.98843,2.99708,34.6019,2.98843,2.99602,30.3705,
1.6008,1.09231,2.97999,1.25503,-0.510965,0.283198,0.704023,0.100138,1.72074,4.30985,-0.522882,-0.495184,0.300923,0.707181,0.100138,0.478603,4.30978,0.538692,-0.625404,0.151371,-0.89265,0.100138,2.33255,2.97995,0.193932,-0.605751,0.133917,-0.890131,0.100138,0.793478,2.97989,-0.349352,-2.23453,0.268326,-0.154826,0.100138,2.01897,4.3098,1.08372,-2.23537,0.265109,-0.155343,0.100138,5.82569,5.46238,0,5.82569,5.46241,0,5.82569,5.46225,0,2.98843,2.9934,19.8667,2.98843,2.99337,19.7494,2.98843,2.99321,19.1158,2.98843,2.99304,18.4256,2.98843,2.9898,5.47725,2.98843,2.99451,24.333,2.98843,2.99299,18.2475,2.98843,2.9946,24.6768,2.98843,2.98978,5.40326,2.98843,2.99284,17.6518,2.98843,2.99458,24.5987,2.98843,2.99306,18.5216,2.98843,2.99303,18.3904,2.98843,2.98974,5.22775,2.98843,2.9946,24.6764,2.98843,2.99463,24.8137,2.98843,2.99285,17.6747,2.98843,2.99314,18.8442,2.98843,2.99347,20.1383,2.98843,2.99343,19.9971,2.98843,2.9935,20.2875,2.98843,2.9929,17.8932,2.98843,2.9946,24.6675,2.98843,2.99312,18.7671,
1.8009,1.08124,2.98018,1.26363,-0.52702,0.256917,0.703372,0.100138,1.73201,4.32663,-0.531396,-0.500086,0.28722,0.709429,0.100138,0.46599,4.32667,0.53337,-0.621103,0.142123,-0.887453,0.100138,2.34578,2.98012,0.199438,-0.591749,0.116671,-0.883951,0.100138,0.791756,2.98001,-0.363402,-2.23504,0.286955,-0.14901,0.100138,2.02098,4.32657,1.09746,-2.23348,0.2686,-0.148837,0.100138,5.82569,5.47436,0,5.82569,5.47437,0,5.82569,5.47442,0,2.98843,2.99242,15.969,2.98843,2.99234,15.627,2.98843,2.99226,15.3333,2.98843,2.9919,13.8824,2.98843,2.98883,1.61466,2.98843,2.99351,20.3248,2.98843,2.99189,13.8509,2.98843,2.9935,20.2616,2.98843,2.9888,1.46027,2.98843,2.99181,13.5112,2.98843,2.99356,20.5339,2.98843,2.99204,14.4453,2.98843,2.99189,13.8384,2.98843,2.98875,1.27884,2.98843,2.99349,20.2228,2.98843,2.99356,20.4996,2.98843,2.99181,13.5105,2.98843,2.99201,14.3275,2.98843,2.99243,16.007,2.98843,2.99244,16.0404,2.98843,2.99242,15.9456,2.98843,2.99181,13.5014,2.98843,2.99357,20.5549,2.98843,2.99199,14.2337,
2.001,1.0807,2.98025,1.26392,-0.531163,0.251678,0.702532,0.100138,1.73253,4.32712,-0.531572,-0.499815,0.286993,0.709662,0.100138,0.465586,4.32714,0.533014,-0.621159,0.141835,-0.887235,0.100138,2.34626,2.98009,0.199853,-0.592224,0.116709,-0.883778,0.100138,0.791934,2.97997,-0.363857,-2.23492,0.287372,-0.148613,0.100138,2.0209,4.32714,1.09804,-2.23325,0.268364,-0.148401,0.100138,5.82469,5.47475,0,5.82469,5.47477,0,5.82469,5.47486,0,2.98843,2.99246,16.1226,2.98843,2.99229,15.4515,2.98843,2.99221,15.0995,2.98843,2.99188,13.791,2.98843,2.98876,1.30396,2.98843,2.99346,20.1367,2.98843,2.99187,13.7712,2.98843,2.99346,20.1221,2.98843,2.98874,1.24923,2.98843,2.99179,13.4206,2.98843,2.99353,20.4011,2.98843,2.99198,14.2126,2.98843,2.99188,13.7787,2.98843,2.98874,1.24717,2.98843,2.99346,20.1247,2.98843,2.99353,20.4129,2.98843,2.99178,13.4153,2.98843,2.99198,14.1771,2.98843,2.9924,15.88,2.98843,2.99241,15.9008,2.98843,2.9924,15.886,2.98843,2.99178,13.4135,2.98843,2.99353,20.4169,2.98843,2.99198,14.1881,
