tgDataLogger2 started logging at time 04082024_113111, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(springs).RestLen,30_SCA(springs).CurrLen,30_SCA(springs).Tension,31_SCA(springs).RestLen,31_SCA(springs).CurrLen,31_SCA(springs).Tension,32_SCA(springs).RestLen,32_SCA(springs).CurrLen,32_SCA(springs).Tension,
0.2001,-0.0727698,3.46047,0.91451,-0.155192,0.102279,0.689214,0.100138,0.572138,4.80252,-0.84844,-0.203669,0.0438106,0.688532,0.100138,-0.831481,4.50645,-0.0957492,-0.361425,-0.0827562,-0.874668,0.100138,1.33951,3.7711,0.149448,-0.305997,-0.113389,-0.880444,0.100138,0.0440223,3.27662,-0.712495,-1.84094,0.487311,0.119371,0.100138,0.466322,5.00535,0.748303,-1.87895,0.160738,0.107288,0.100138,5.82569,5.4746,0,5.82569,5.46197,0,5.82569,5.46862,0,2.98843,3.00054,48.4513,2.98843,2.9961,30.6719,2.98843,2.99346,20.1239,2.98843,2.99304,18.4173,2.98843,3.0059,69.8713,2.98843,2.99348,20.1977,2.98843,2.99099,10.2316,2.98843,2.99175,13.2621,2.98843,2.99565,28.8585,2.98843,2.99109,10.6344,2.98843,2.98496,0,2.98843,2.99667,32.9606,2.98843,2.99315,18.8668,2.98843,2.99428,23.4145,2.98843,2.99605,30.4735,2.98843,2.99203,14.4135,2.98843,2.99197,14.1439,2.98843,2.99188,13.787,2.98843,2.98989,5.82186,2.98843,2.99281,17.5099,2.98843,2.9915,12.2615,2.98843,2.991,10.2752,2.98843,2.99156,12.5104,2.98843,2.99789,37.8218,
0.4002,0.544125,3.08915,0.968502,-0.658361,0.121411,0.818864,0.100138,1.49139,4.2751,-0.482848,-0.604729,0.17345,0.819027,0.100138,0.227457,4.38185,0.297821,-0.734798,0.0644397,-0.763436,0.100138,1.79614,2.98041,0.181633,-0.742676,0.0730426,-0.763665,0.100138,0.501883,3.18337,-0.508182,-2.30762,0.295925,-0.0539217,0.100138,1.5334,4.19634,1.00535,-2.32381,0.396723,-0.061704,0.100138,5.82569,5.38017,0,5.82569,5.36572,0,5.82569,5.39249,0,2.98843,3.00921,83.1256,2.98843,3.00519,67.0494,2.98843,2.9957,29.0792,2.98843,3.00734,75.6176,2.98843,3.00643,72.0115,2.98843,3.00798,78.2153,2.98843,3.00753,76.4162,2.98843,3.00449,64.2469,2.98843,2.98039,0,2.98843,3.00754,76.4379,2.98843,3.00568,68.982,2.98843,3.00807,78.545,2.98843,3.00568,68.9894,2.98843,3.00658,72.5807,2.98843,3.00779,77.4266,2.98843,3.00812,78.7661,2.98843,3.0058,69.4588,2.98843,3.00117,50.9665,2.98843,3.00435,63.6789,2.98843,3.00793,78.0052,2.98843,3.00659,72.6202,2.98843,3.00544,68.0425,2.98843,3.00736,75.7123,2.98843,3.00652,72.3653,
0.6003,1.04566,2.90272,1.30336,-0.396056,0.400305,0.786663,0.100138,1.67156,4.28778,-0.415616,-0.445769,0.349271,0.749639,0.100138,0.405819,4.23714,0.65175,-0.633568,0.196785,-0.863755,0.100138,2.25617,3.00277,0.253328,-0.626679,0.145196,-0.872632,0.100138,0.737725,2.95196,-0.266599,-2.21158,0.250536,-0.164872,0.100138,1.95286,4.22745,1.19811,-2.23082,0.239041,-0.18501,0.100138,5.82569,5.44531,0,5.82569,5.44154,0,5.82569,5.37962,0,2.98843,2.99688,33.781,2.98843,2.99768,37.0077,2.98843,3.00158,52.614,2.98843,3.0008,49.4823,2.98843,2.95068,0,2.98843,3.00325,59.2736,2.98843,3.00096,50.1186,2.98843,3.00772,77.1438,2.98843,3.00187,53.752,2.98843,2.99981,45.5089,2.98843,3.00626,71.3365,2.98843,2.9985,40.2826,2.98843,3.00028,47.4038,2.98843,2.88582,0,2.98843,3.00183,53.6013,2.98843,3.00366,60.9118,2.98843,3.00023,47.2013,2.98843,3.00717,74.9711,2.98843,3.00479,65.4387,2.98843,2.99971,45.0978,2.98843,3.00053,48.3858,2.98843,3.00069,49.0311,2.98843,3.00302,58.3591,2.98843,2.99662,32.7462,
0.8004,1.01034,2.96244,1.35206,-0.491435,0.300102,0.722932,0.100138,1.72851,4.39989,-0.550591,-0.478315,0.316717,0.722886,0.100138,0.368055,4.41062,0.573076,-0.664251,0.166138,-0.885742,0.100138,2.35852,2.96844,0.230708,-0.463353,-0.00674857,-0.874,0.100138,0.711529,2.98707,-0.378229,-2.24773,0.365189,-0.145554,0.100138,2.02406,4.39173,1.18522,-2.24621,0.289008,-0.147487,0.100138,5.82569,5.54063,0,5.82569,5.52122,0,5.82569,5.52823,0,2.98843,2.99183,13.5879,2.98843,2.99173,13.1937,2.98843,2.99152,12.3384,2.98843,2.99029,7.44361,2.98843,2.99256,16.5075,2.98843,2.99288,17.796,2.98843,2.99018,7.0001,2.98843,2.99216,14.9185,2.98843,2.96809,0,2.98843,2.99013,6.80624,2.98843,2.99186,13.7047,2.98843,2.99289,17.8196,2.98843,2.98999,6.2562,2.98843,2.96186,0,2.98843,2.99244,16.0505,2.98843,2.99195,14.0674,2.98843,2.99036,7.73091,2.98843,2.99078,9.39945,2.98843,2.99086,9.71111,2.98843,2.99149,12.2343,2.98843,2.99061,8.70005,2.98843,2.9902,7.09089,2.98843,2.99229,15.425,2.98843,2.99088,9.78755,
1.0005,1.03871,2.97854,1.33235,-0.539961,0.250366,0.697102,0.100138,1.68652,4.3601,-0.558771,-0.524086,0.267771,0.688474,0.100138,0.371843,4.36227,0.573668,-0.611522,0.146697,-0.899549,0.100138,2.33608,2.96202,0.206283,-0.609343,0.131983,-0.899301,0.100138,0.712089,2.95996,-0.351579,-2.20415,0.142439,-0.148535,0.100138,2.00907,4.37231,1.14912,-2.22688,0.218246,-0.154501,0.100138,5.82569,5.49648,0,5.82569,5.505,0,5.82569,5.51218,0,2.98843,2.99296,18.1305,2.98843,2.99224,15.2181,2.98843,2.98946,4.10905,2.98843,2.99229,15.4508,2.98843,2.95909,0,2.98843,2.99402,22.3676,2.98843,2.99219,15.0346,2.98843,2.99374,21.2452,2.98843,2.96151,0,2.98843,2.99231,15.5152,2.98843,2.99406,22.5018,2.98843,2.99226,15.2986,2.98843,2.99217,14.9623,2.98843,2.98276,0,2.98843,2.99392,21.9647,2.98843,2.99399,22.2172,2.98843,2.99217,14.9683,2.98843,2.99191,13.9156,2.98843,2.99278,17.3772,2.98843,2.99302,18.3435,2.98843,2.9928,17.4593,2.98843,2.99217,14.9495,2.98843,2.99413,22.8043,2.98843,2.99213,14.8096,
1.2006,1.08159,2.97896,1.29873,-0.482483,0.344143,0.700956,0.100138,1.65718,4.30096,-0.486293,-0.50669,0.317273,0.690797,0.100138,0.449752,4.30179,0.603637,-0.626989,0.17283,-0.908865,0.100138,2.28271,2.97867,0.2101,-0.639877,0.179898,-0.911353,0.100138,0.738871,2.97932,-0.286555,-2.2367,0.234886,-0.175804,0.100138,1.99752,4.30114,1.10416,-2.2419,0.248739,-0.177829,0.100138,5.82569,5.45644,0,5.82569,5.45612,0,5.82569,5.45681,0,2.98843,2.99278,17.3853,2.98843,2.99317,18.9457,2.98843,2.99328,19.3823,2.98843,2.99403,22.3915,2.98843,2.98999,6.24675,2.98843,2.99528,27.3821,2.98843,2.99394,22.0423,2.98843,2.99499,26.2192,2.98843,2.98916,2.92,2.98843,2.99379,21.4257,2.98843,2.99533,27.5924,2.98843,2.99375,21.2635,2.98843,2.99398,22.2053,2.98843,2.98973,5.20674,2.98843,2.99522,27.1514,2.98843,2.9954,27.8778,2.98843,2.99376,21.3051,2.98843,2.99318,19.0075,2.98843,2.99414,22.8519,2.98843,2.99441,23.9357,2.98843,2.99427,23.3405,2.98843,2.99373,21.2041,2.98843,2.99551,28.304,2.98843,2.99361,20.7009,
1.4007,1.09353,2.97854,1.2854,-0.501071,0.332055,0.691336,0.100138,1.6453,4.27892,-0.475355,-0.509764,0.322436,0.685627,0.100138,0.4656,4.27917,0.607208,-0.619227,0.173772,-0.912388,0.100138,2.26598,2.97825,0.204945,-0.636617,0.183205,-0.915772,0.100138,0.743869,2.97846,-0.270177,-2.23632,0.221849,-0.182222,0.100138,1.99296,4.27895,1.08762,-2.24463,0.249338,-0.185102,0.100138,5.82569,5.44153,0,5.82569,5.44129,0,5.82569,5.44173,0,2.98843,2.99519,27.0542,2.98843,2.99512,26.7665,2.98843,2.99506,26.5198,2.98843,2.99596,30.1176,2.98843,2.99053,8.37847,2.98843,2.99679,33.4292,2.98843,2.99601,30.3158,2.98843,2.99661,32.7348,2.98843,2.99023,7.20006,2.98843,2.99573,29.1799,2.98843,2.99721,35.1181,2.98843,2.995,26.2863,2.98843,2.99598,30.1989,2.98843,2.99046,8.12299,2.98843,2.99667,32.9406,2.98843,2.99717,34.946,2.98843,2.99575,29.2704,2.98843,2.99474,25.2392,2.98843,2.9961,30.6643,2.98843,2.99621,31.107,2.98843,2.99609,30.6493,2.98843,2.99567,28.9469,2.98843,2.99723,35.1974,2.98843,2.99489,25.832,
1.6008,1.07987,2.97929,1.29562,-0.51678,0.303706,0.690481,0.100138,1.65756,4.29839,-0.484039,-0.504683,0.317678,0.692199,0.100138,0.45179,4.29857,0.601334,-0.623872,0.169655,-0.907418,0.100138,2.28156,2.97922,0.211714,-0.614095,0.159493,-0.906147,0.100138,0.741962,2.97929,-0.286902,-2.23903,0.249439,-0.175578,0.100138,1.99457,4.29836,1.10283,-2.24069,0.246674,-0.176543,0.100138,5.82569,5.45488,0,5.82569,5.4547,0,5.82569,5.45483,0,2.98843,2.99434,23.6422,2.98843,2.99411,22.7348,2.98843,2.99409,22.6324,2.98843,2.99416,22.9149,2.98843,2.98974,5.25555,2.98843,2.99527,27.3518,2.98843,2.99415,22.8765,2.98843,2.9952,27.0584,2.98843,2.98958,4.59977,2.98843,2.99396,22.1003,2.98843,2.99554,28.4481,2.98843,2.99363,20.8168,2.98843,2.99414,22.8203,2.98843,2.98955,4.48222,2.98843,2.9952,27.0921,2.98843,2.99552,28.3613,2.98843,2.99396,22.0976,2.98843,2.99351,20.3041,2.98843,2.99443,23.9984,2.98843,2.99448,24.2067,2.98843,2.99441,23.9214,2.98843,2.99394,22.0446,2.98843,2.99557,28.5608,2.98843,2.99351,20.3163,
1.8009,1.06691,2.98008,1.30597,-0.530678,0.277973,0.690446,0.100138,1.66937,4.31794,-0.493329,-0.504199,0.308351,0.696742,0.100138,0.437596,4.31798,0.595601,-0.6227,0.161771,-0.901968,0.100138,2.29685,2.97993,0.217741,-0.599039,0.141426,-0.898685,0.100138,0.739479,2.97987,-0.303113,-2.24055,0.27204,-0.16917,0.100138,1.99644,4.31797,1.11796,-2.23874,0.253674,-0.168976,0.100138,5.82569,5.46833,0,5.82569,5.46832,0,5.82569,5.46839,0,2.98843,2.99312,18.7747,2.98843,2.99291,17.9117,2.98843,2.99289,17.8422,2.98843,2.99251,16.3135,2.98843,2.98909,2.63399,2.98843,2.994,22.2922,2.98843,2.9925,16.2922,2.98843,2.994,22.2672,2.98843,2.98907,2.55193,2.98843,2.99239,15.8274,2.98843,2.99411,22.7314,2.98843,2.99248,16.1947,2.98843,2.99251,16.2992,2.98843,2.98907,2.56798,2.98843,2.994,22.2783,2.98843,2.99412,22.7436,2.98843,2.99239,15.8216,2.98843,2.99247,16.1391,2.98843,2.99298,18.1921,2.98843,2.99299,18.2214,2.98843,2.99298,18.1992,2.98843,2.99239,15.818,2.98843,2.99412,22.7532,2.98843,2.99247,16.1632,
2.001,1.06245,2.98025,1.30969,-0.536674,0.267727,0.690274,0.100138,1.67367,4.32486,-0.496714,-0.503117,0.30623,0.698553,0.100138,0.432523,4.32489,0.593665,-0.622966,0.159608,-0.900198,0.100138,2.30228,2.98007,0.219834,-0.594817,0.135788,-0.896328,0.100138,0.738604,2.98,-0.308727,-2.24096,0.279769,-0.166921,0.100138,1.99731,4.3249,1.12346,-2.2379,0.254856,-0.166339,0.100138,5.82469,5.47323,0,5.82469,5.47321,0,5.82469,5.47327,0,2.98843,2.99273,17.2043,2.98843,2.99244,16.0353,2.98843,2.99246,16.1197,2.98843,2.99203,14.3801,2.98843,2.98883,1.58957,2.98843,2.99359,20.6367,2.98843,2.99202,14.3662,2.98843,2.99359,20.632,2.98843,2.98882,1.56808,2.98843,2.99193,13.9887,2.98843,2.99367,20.9519,2.98843,2.9921,14.6613,2.98843,2.99202,14.3714,2.98843,2.98883,1.58924,2.98843,2.99359,20.6452,2.98843,2.99367,20.9702,2.98843,2.99193,13.9822,2.98843,2.99209,14.6467,2.98843,2.99254,16.4249,2.98843,2.99254,16.4419,2.98843,2.99254,16.4423,2.98843,2.99193,13.9817,2.98843,2.99367,20.9681,2.98843,2.9921,14.6745,
