tgDataLogger2 started logging at time 04082024_113129, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(springs).RestLen,30_SCA(springs).CurrLen,30_SCA(springs).Tension,31_SCA(springs).RestLen,31_SCA(springs).CurrLen,31_SCA(springs).Tension,32_SCA(springs).RestLen,32_SCA(springs).CurrLen,32_SCA(springs).Tension,
0.2001,-0.0727955,3.46052,0.914591,-0.155164,0.102371,0.689172,0.100138,0.57213,4.80248,-0.848452,-0.203701,0.0438255,0.688483,0.100138,-0.831495,4.50649,-0.0957146,-0.361406,-0.0827944,-0.874722,0.100138,1.3395,3.77107,0.14948,-0.306006,-0.113401,-0.880496,0.100138,0.0439618,3.27659,-0.712424,-1.84098,0.487223,0.119362,0.100138,0.466351,5.0054,0.7483,-1.87899,0.160654,0.107284,0.100138,5.82569,5.4746,0,5.82569,5.46198,0,5.82569,5.46863,0,2.98843,3.00054,48.4469,2.98843,2.9961,30.6759,2.98843,2.99346,20.1194,2.98843,2.99303,18.3984,2.98843,3.0059,69.871,2.98843,2.99348,20.195,2.98843,2.99099,10.2293,2.98843,2.99175,13.2624,2.98843,2.99564,28.8546,2.98843,2.99109,10.6275,2.98843,2.98496,0,2.98843,2.99667,32.9533,2.98843,2.99315,18.8667,2.98843,2.99428,23.4148,2.98843,2.99605,30.4768,2.98843,2.99203,14.4126,2.98843,2.99197,14.1419,2.98843,2.99188,13.7861,2.98843,2.98989,5.81929,2.98843,2.99281,17.5056,2.98843,2.9915,12.2594,2.98843,2.991,10.2718,2.98843,2.99156,12.4979,2.98843,2.99789,37.8212,
0.4002,0.535719,3.09336,0.977251,-0.642926,0.131657,0.822062,0.100138,1.48615,4.27993,-0.466095,-0.594017,0.177904,0.824086,0.100138,0.223782,4.38329,0.308246,-0.735483,0.0635531,-0.760488,0.100138,1.79089,2.98993,0.197372,-0.726031,0.0561454,-0.759469,0.100138,0.500239,3.18449,-0.498083,-2.30801,0.302445,-0.0523319,0.100138,1.52277,4.2007,1.01643,-2.32037,0.395487,-0.0587966,0.100138,5.82569,5.38065,0,5.82569,5.36911,0,5.82569,5.38894,0,2.98843,3.00903,82.3882,2.98843,3.00565,68.8602,2.98843,2.99532,27.5398,2.98843,3.00651,72.3105,2.98843,3.0066,72.6658,2.98843,3.00754,76.4266,2.98843,3.00691,73.9155,2.98843,3.00481,65.5138,2.98843,2.99109,10.631,2.98843,3.00686,73.7124,2.98843,3.0054,67.8693,2.98843,3.00776,77.3337,2.98843,3.00595,70.0803,2.98843,3.00627,71.3541,2.98843,3.00783,77.6128,2.98843,3.00826,79.2987,2.98843,3.00552,68.3385,2.98843,3.0012,51.0876,2.98843,3.00411,62.7214,2.98843,3.00744,76.045,2.98843,3.00654,72.4562,2.98843,3.00544,68.0553,2.98843,3.00674,73.2334,2.98843,3.00658,72.584,
0.6003,1.01438,2.89064,1.32713,-0.416898,0.383165,0.784457,0.100138,1.64574,4.28411,-0.379425,-0.435489,0.362002,0.758939,0.100138,0.380775,4.2294,0.683476,-0.637134,0.200874,-0.858519,0.100138,2.22329,3.00524,0.281503,-0.620304,0.13741,-0.868062,0.100138,0.709078,2.95551,-0.236407,-2.21118,0.238958,-0.165864,0.100138,1.92388,4.21286,1.22912,-2.24319,0.289335,-0.190953,0.100138,5.82569,5.4478,0,5.82569,5.43401,0,5.82569,5.3674,0,2.98843,2.99878,41.4151,2.98843,2.99897,42.1656,2.98843,3.00261,56.7187,2.98843,3.00014,46.8545,2.98843,2.95624,0,2.98843,3.00462,64.7379,2.98843,3.00153,52.3836,2.98843,3.01001,86.3206,2.98843,3.00338,59.7886,2.98843,2.99939,43.8563,2.98843,3.00797,78.1651,2.98843,2.99924,43.247,2.98843,3.00108,50.5928,2.98843,2.86933,0,2.98843,3.0026,56.6573,2.98843,3.00479,65.4313,2.98843,3.00097,50.1639,2.98843,3.0093,83.4907,2.98843,3.00609,70.6325,2.98843,2.99972,45.1567,2.98843,3.00097,50.144,2.98843,3.0009,49.882,2.98843,3.00351,60.298,2.98843,2.99711,34.7063,
0.8004,0.967043,2.9787,1.37209,-0.568415,0.206691,0.696066,0.100138,1.66627,4.37769,-0.537517,-0.49114,0.299787,0.706402,0.100138,0.319828,4.39492,0.582187,-0.62877,0.136111,-0.891986,0.100138,2.3049,2.95204,0.252971,-0.562333,0.0743978,-0.887111,0.100138,0.667558,2.97903,-0.345124,-2.22627,0.258961,-0.136824,0.100138,1.967,4.39085,1.19421,-2.2356,0.25237,-0.138513,0.100138,5.82569,5.51922,0,5.82569,5.50951,0,5.82569,5.53301,0,2.98843,2.99149,12.2448,2.98843,2.99107,10.5641,2.98843,2.99153,12.3879,2.98843,2.99025,7.26805,2.98843,2.9843,0,2.98843,2.99286,17.7327,2.98843,2.99093,9.97911,2.98843,2.99352,20.3375,2.98843,2.94533,0,2.98843,2.99078,9.38447,2.98843,2.99279,17.4334,2.98843,2.99096,10.1,2.98843,2.99015,6.87241,2.98843,2.98273,0,2.98843,2.99339,19.825,2.98843,2.99319,19.0412,2.98843,2.9904,7.86212,2.98843,2.99243,15.9893,2.98843,2.99145,12.0623,2.98843,2.99121,11.1133,2.98843,2.99177,13.3443,2.98843,2.99038,7.79758,2.98843,2.99272,17.1558,2.98843,2.99196,14.1231,
1.0005,0.975323,2.98101,1.36777,-0.54192,0.242963,0.697623,0.100138,1.62304,4.35561,-0.513607,-0.492891,0.297562,0.697606,0.100138,0.311448,4.35362,0.611541,-0.628751,0.160279,-0.901344,0.100138,2.27186,2.96355,0.249662,-0.622703,0.141733,-0.8995,0.100138,0.655537,2.95592,-0.310149,-2.2073,0.180328,-0.147497,0.100138,1.93899,4.36781,1.18973,-2.23696,0.304483,-0.155274,0.100138,5.82569,5.4905,0,5.82569,5.50334,0,5.82569,5.50696,0,2.98843,2.9936,20.6854,2.98843,2.99242,15.943,2.98843,2.98972,5.15315,2.98843,2.99239,15.8257,2.98843,2.95303,0,2.98843,2.99394,22.0191,2.98843,2.99213,14.8009,2.98843,2.99448,24.213,2.98843,2.96398,0,2.98843,2.99208,14.6123,2.98843,2.99422,23.1476,2.98843,2.99212,14.7415,2.98843,2.99238,15.7955,2.98843,2.9862,0,2.98843,2.99415,22.8665,2.98843,2.99448,24.2053,2.98843,2.99225,15.2724,2.98843,2.99254,16.4485,2.98843,2.99306,18.5022,2.98843,2.99272,17.1478,2.98843,2.99303,18.3879,2.98843,2.99235,15.6605,2.98843,2.99414,22.8489,2.98843,2.99222,15.1759,
1.2006,1.01664,2.97891,1.33824,-0.489767,0.332001,0.70022,0.100138,1.59854,4.30282,-0.445946,-0.501707,0.318835,0.694106,0.100138,0.386536,4.30232,0.641128,-0.624477,0.169159,-0.906252,0.100138,2.22301,2.9793,0.252316,-0.642746,0.179888,-0.909615,0.100138,0.679559,2.97879,-0.249295,-2.23326,0.22222,-0.172836,0.100138,1.93362,4.30235,1.14735,-2.24082,0.251717,-0.175351,0.100138,5.82569,5.45723,0,5.82569,5.4577,0,5.82569,5.45678,0,2.98843,2.99299,18.2398,2.98843,2.99268,17.0087,2.98843,2.99316,18.9169,2.98843,2.9939,21.8951,2.98843,2.98937,3.76102,2.98843,2.99501,26.3042,2.98843,2.99392,21.9568,2.98843,2.99519,27.0305,2.98843,2.98995,6.07199,2.98843,2.99368,20.9905,2.98843,2.99536,27.7359,2.98843,2.99329,19.4496,2.98843,2.99384,21.656,2.98843,2.98945,4.05719,2.98843,2.99505,26.4628,2.98843,2.99532,27.5636,2.98843,2.99367,20.9421,2.98843,2.99367,20.9688,2.98843,2.99428,23.4038,2.98843,2.99411,22.724,2.98843,2.9942,23.0782,2.98843,2.99369,21.0287,2.98843,2.9953,27.4671,2.98843,2.99335,19.6596,
1.4007,1.02786,2.97855,1.32618,-0.503956,0.323985,0.692443,0.100138,1.58875,4.28215,-0.436401,-0.509724,0.31767,0.687744,0.100138,0.401632,4.28225,0.64359,-0.623868,0.174087,-0.91063,0.100138,2.20805,2.97846,0.24782,-0.64403,0.185731,-0.914469,0.100138,0.684556,2.97843,-0.235029,-2.23601,0.227031,-0.178885,0.100138,1.93041,4.28228,1.13166,-2.24181,0.242684,-0.181119,0.100138,5.82569,5.44363,0,5.82569,5.44372,0,5.82569,5.44347,0,2.98843,2.99511,26.7183,2.98843,2.99448,24.2062,2.98843,2.99493,25.9778,2.98843,2.99569,29.0451,2.98843,2.99014,6.82016,2.98843,2.99642,31.9433,2.98843,2.99569,29.052,2.98843,2.9965,32.2725,2.98843,2.99033,7.60862,2.98843,2.99541,27.9136,2.98843,2.99694,34.0516,2.98843,2.99459,24.6261,2.98843,2.99571,29.1066,2.98843,2.99019,7.04602,2.98843,2.99648,32.1805,2.98843,2.99695,34.0789,2.98843,2.9954,27.8608,2.98843,2.99473,25.1893,2.98843,2.99585,29.6905,2.98843,2.9958,29.4844,2.98843,2.99585,29.6949,2.98843,2.99544,28.0242,2.98843,2.99692,33.9379,2.98843,2.99466,24.909,
1.6008,1.01708,2.9793,1.3332,-0.51641,0.301699,0.691685,0.100138,1.59768,4.29661,-0.4428,-0.504413,0.315525,0.693252,0.100138,0.391205,4.29652,0.638533,-0.622305,0.166985,-0.9059,0.100138,2.21938,2.97926,0.253101,-0.622738,0.164543,-0.906254,0.100138,0.683139,2.97912,-0.24785,-2.23801,0.248069,-0.173732,0.100138,1.93077,4.29655,1.14279,-2.24057,0.250585,-0.1749,0.100138,5.82569,5.45348,0,5.82569,5.45357,0,5.82569,5.45327,0,2.98843,2.99446,24.1154,2.98843,2.99395,22.0661,2.98843,2.99423,23.1829,2.98843,2.99429,23.4388,2.98843,2.98969,5.02306,2.98843,2.99537,27.7607,2.98843,2.9943,23.478,2.98843,2.99543,28.0121,2.98843,2.98989,5.82488,2.98843,2.99407,22.5566,2.98843,2.99571,29.1061,2.98843,2.99367,20.9479,2.98843,2.99427,23.3761,2.98843,2.98972,5.16553,2.98843,2.99539,27.8379,2.98843,2.9957,29.059,2.98843,2.99407,22.5459,2.98843,2.9938,21.4808,2.98843,2.9946,24.6646,2.98843,2.99454,24.4325,2.98843,2.99457,24.571,2.98843,2.99407,22.5738,2.98843,2.99568,29.0148,2.98843,2.9937,21.062,
1.8009,1.00533,2.97996,1.34223,-0.527161,0.28062,0.692167,0.100138,1.60864,4.31415,-0.451467,-0.503965,0.307181,0.697392,0.100138,0.378472,4.31424,0.632912,-0.622553,0.160643,-0.90116,0.100138,2.23316,2.97977,0.258524,-0.608139,0.147389,-0.899216,0.100138,0.680936,2.97978,-0.262813,-2.23964,0.269933,-0.167835,0.100138,1.9326,4.31423,1.15615,-2.23847,0.254368,-0.167852,0.100138,5.82569,5.4657,0,5.82569,5.46566,0,5.82569,5.46567,0,2.98843,2.99335,19.6761,2.98843,2.99295,18.0763,2.98843,2.99311,18.6981,2.98843,2.9928,17.4806,2.98843,2.9892,3.06494,2.98843,2.99423,23.2025,2.98843,2.9928,17.4686,2.98843,2.99423,23.1971,2.98843,2.98919,3.05682,2.98843,2.99267,16.9404,2.98843,2.99437,23.7695,2.98843,2.99268,16.995,2.98843,2.9928,17.4701,2.98843,2.9892,3.09669,2.98843,2.99424,23.2252,2.98843,2.99438,23.7923,2.98843,2.99266,16.9299,2.98843,2.99268,16.9848,2.98843,2.99324,19.24,2.98843,2.99325,19.26,2.98843,2.99325,19.2662,2.98843,2.99266,16.9306,2.98843,2.99438,23.7912,2.98843,2.99269,17.0304,
2.001,1.00003,2.98016,1.34639,-0.532292,0.270803,0.69247,0.100138,1.61362,4.32216,-0.45538,-0.502985,0.304334,0.699473,0.100138,0.372554,4.32223,0.630506,-0.622648,0.157889,-0.89901,0.100138,2.23939,2.97997,0.260996,-0.601961,0.139831,-0.8962,0.100138,0.679918,2.97997,-0.269469,-2.24016,0.279251,-0.165181,0.100138,1.93343,4.32222,1.16245,-2.23756,0.256241,-0.164747,0.100138,5.82469,5.47133,0,5.82469,5.47129,0,5.82469,5.4713,0,2.98843,2.99284,17.6492,2.98843,2.99246,16.1117,2.98843,2.99261,16.7339,2.98843,2.99222,15.1414,2.98843,2.98892,1.9542,2.98843,2.99375,21.2669,2.98843,2.99221,15.1303,2.98843,2.99374,21.2561,2.98843,2.98891,1.92652,2.98843,2.99211,14.7145,2.98843,2.99384,21.6413,2.98843,2.99224,15.2366,2.98843,2.99221,15.1327,2.98843,2.98892,1.96181,2.98843,2.99375,21.2778,2.98843,2.99385,21.6599,2.98843,2.99211,14.7084,2.98843,2.99223,15.2136,2.98843,2.99271,17.1158,2.98843,2.99272,17.1373,2.98843,2.99271,17.1359,2.98843,2.99211,14.7064,2.98843,2.99385,21.6615,2.98843,2.99224,15.253,
