tgDataLogger2 started logging at time 04122024_164948, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(activated_cable).RestLen,6_SCA(activated_cable).CurrLen,6_SCA(activated_cable).Tension,7_SCA(activated_cable).RestLen,7_SCA(activated_cable).CurrLen,7_SCA(activated_cable).Tension,8_SCA(activated_cable).RestLen,8_SCA(activated_cable).CurrLen,8_SCA(activated_cable).Tension,9_SCA(activated_cable).RestLen,9_SCA(activated_cable).CurrLen,9_SCA(activated_cable).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,
0.0101,1.66087e-16,4.49505,1.52086,-0.00185306,-4.25956e-16,-2.07388e-15,0.099995,5.32104e-16,4.49505,-1.52086,-0.00185306,3.06341e-17,-2.10613e-15,0.099995,-1.51404,4.49739,2.04305e-16,-0.000542903,-3.7405e-17,-1.5708,0.099995,1.51404,4.4927,-2.16295e-16,-0.000542903,-4.35849e-17,-1.5708,0.099995,0.00431437,2.98544,2.8656e-15,-1.57043,-3.43909e-15,5.30861e-17,0.099995,-0.00431437,6.00465,-2.85406e-15,-1.57043,-3.35049e-15,5.587e-17,0.099995,2.99814,3.00519,70.4489,2.99814,3.00519,70.4489,2.99814,3.00519,70.4489,2.99814,3.00519,70.4489,2.79814,2.99097,96.4171,2.79814,2.99049,96.1753,2.79814,2.99025,96.055,2.79814,2.98985,95.8551,2.79814,2.99084,96.3503,2.79814,2.99097,96.4171,2.79814,2.99049,96.1753,2.79814,2.99025,96.055,2.79814,2.98985,95.8551,2.79814,2.99084,96.3503,2.79814,2.99084,96.3503,2.79814,2.99025,96.055,2.79814,2.98985,95.8551,2.79814,2.99084,96.3503,2.79814,2.98985,95.8551,2.79814,2.99025,96.055,2.79814,2.99097,96.4171,2.79814,2.99049,96.1753,2.79814,2.99049,96.1753,2.79814,2.99097,96.4171,
0.0202,4.43649e-17,4.48008,1.44722,-0.00336942,7.60523e-17,-4.99467e-15,0.099995,3.37786e-16,4.48008,-1.44722,-0.00336942,5.03977e-16,-4.43795e-15,0.099995,-1.43486,4.48441,3.86514e-17,0.000699914,-2.1684e-19,-1.5708,0.099995,1.43486,4.47576,-1.98295e-16,0.000699914,-1.46367e-17,-1.5708,0.099995,0.0077153,3.05425,6.35116e-15,-1.57003,-3.82502e-15,1.71857e-17,0.099995,-0.0077153,5.90592,-6.57852e-15,-1.57003,-3.89619e-15,-5.23859e-17,0.099995,2.99814,3.00504,68.9585,2.99814,3.00504,68.9585,2.99814,3.00504,68.9585,2.99814,3.00504,68.9585,2.79814,2.97835,90.1073,2.79814,2.97802,89.9383,2.79814,2.97758,89.7174,2.79814,2.97706,89.4602,2.79814,2.9783,90.0806,2.79814,2.97835,90.1073,2.79814,2.97802,89.9383,2.79814,2.97758,89.7174,2.79814,2.97706,89.4602,2.79814,2.9783,90.0806,2.79814,2.9783,90.0806,2.79814,2.97758,89.7174,2.79814,2.97706,89.4602,2.79814,2.9783,90.0806,2.79814,2.97706,89.4602,2.79814,2.97758,89.7174,2.79814,2.97835,90.1073,2.79814,2.97802,89.9383,2.79814,2.97802,89.9383,2.79814,2.97835,90.1073,
0.0303,-2.04579e-17,4.45512,1.34332,-0.00448503,6.73928e-17,-8.13379e-15,0.099995,1.38681e-16,4.45512,-1.34332,-0.00448503,-2.98981e-16,-7.44822e-15,0.099995,-1.32753,4.46076,2.46795e-16,0.000150029,-1.00614e-16,-1.5708,0.099995,1.32753,4.44947,1.70786e-16,0.000150029,8.75222e-17,-1.5708,0.099995,0.00962049,3.14129,1.05255e-14,-1.5695,-6.60462e-15,-5.18171e-17,0.099995,-0.00962049,5.76894,-1.01563e-14,-1.5695,-8.12852e-15,4.84284e-18,0.099995,2.99814,3.00509,69.4799,2.99814,3.00509,69.4799,2.99814,3.00509,69.4799,2.99814,3.00509,69.4799,2.79814,2.96889,85.3749,2.79814,2.969,85.4315,2.79814,2.96844,85.1499,2.79814,2.96817,85.016,2.79814,2.96899,85.4243,2.79814,2.96889,85.3749,2.79814,2.969,85.4315,2.79814,2.96844,85.1499,2.79814,2.96817,85.016,2.79814,2.96899,85.4243,2.79814,2.96899,85.4243,2.79814,2.96844,85.1499,2.79814,2.96817,85.016,2.79814,2.96899,85.4243,2.79814,2.96817,85.016,2.79814,2.96844,85.1499,2.79814,2.96889,85.3749,2.79814,2.969,85.4315,2.79814,2.969,85.4315,2.79814,2.96889,85.3749,
0.0404,-1.5053e-16,4.42014,1.22546,-0.0046121,5.80635e-17,-1.06284e-14,0.099995,-4.1212e-16,4.42014,-1.22546,-0.0046121,-1.18549e-16,-1.05787e-14,0.099995,-1.21083,4.4255,2.3308e-16,-0.000456198,-5.99022e-18,-1.5708,0.099995,1.21083,4.41479,2.73868e-16,-0.000456198,2.1684e-18,-1.5708,0.099995,0.00857826,3.2249,1.31342e-14,-1.56914,-5.49183e-15,-1.09212e-17,0.099995,-0.00857826,5.61538,-1.2451e-14,-1.56914,-8.97552e-15,7.72241e-18,0.099995,2.99814,3.00582,76.8261,2.99814,3.00582,76.8261,2.99814,3.00582,76.8261,2.99814,3.00582,76.8261,2.79814,2.9693,85.5814,2.79814,2.96949,85.6749,2.79814,2.96897,85.4149,2.79814,2.96908,85.469,2.79814,2.96937,85.6156,2.79814,2.9693,85.5814,2.79814,2.96949,85.6749,2.79814,2.96897,85.4149,2.79814,2.96908,85.469,2.79814,2.96937,85.6156,2.79814,2.96937,85.6156,2.79814,2.96897,85.4149,2.79814,2.96908,85.469,2.79814,2.96937,85.6156,2.79814,2.96908,85.469,2.79814,2.96897,85.4149,2.79814,2.9693,85.5814,2.79814,2.96949,85.6749,2.79814,2.96949,85.6749,2.79814,2.9693,85.5814,
0.0505,-7.62929e-16,4.37516,1.12182,-0.00388339,-8.92267e-16,-1.18001e-14,0.099995,-5.29065e-16,4.37516,-1.12182,-0.00388339,5.52249e-16,-1.23456e-14,0.099995,-1.11161,4.37897,2.17145e-16,8.06791e-05,5.6697e-17,-1.5708,0.099995,1.11161,4.37134,1.74942e-16,8.06791e-05,-1.86415e-17,-1.5708,0.099995,0.00560257,3.27687,1.34442e-14,-1.56921,-1.32103e-14,-9.13544e-17,0.099995,-0.00560257,5.47345,-1.31438e-14,-1.56921,-1.17286e-14,-6.27649e-17,0.099995,2.99814,3.00696,88.2098,2.99814,3.00696,88.2098,2.99814,3.00696,88.2098,2.99814,3.00696,88.2098,2.79814,2.97871,90.2842,2.79814,2.97825,90.0566,2.79814,2.97793,89.8932,2.79814,2.97805,89.9529,2.79814,2.97852,90.1888,2.79814,2.97871,90.2842,2.79814,2.97825,90.0566,2.79814,2.97793,89.8932,2.79814,2.97805,89.9529,2.79814,2.97852,90.1888,2.79814,2.97852,90.1888,2.79814,2.97793,89.8932,2.79814,2.97805,89.9529,2.79814,2.97852,90.1888,2.79814,2.97805,89.9529,2.79814,2.97793,89.8932,2.79814,2.97871,90.2842,2.79814,2.97825,90.0566,2.79814,2.97825,90.0566,2.79814,2.97871,90.2842,
0.0606,-1.57922e-16,4.32017,1.06615,-0.00327355,2.48368e-15,-1.60462e-14,0.099995,1.41846e-16,4.32017,-1.06615,-0.00327355,-4.26553e-15,-1.75075e-14,0.099995,-1.0595,4.32269,2.86795e-16,-0.000386961,-6.28024e-17,-1.5708,0.099995,1.0595,4.31764,2.04722e-16,-0.000386961,7.46744e-17,-1.5708,0.099995,0.00336549,3.27064,1.76714e-14,-1.56937,-1.94915e-14,-1.38837e-16,0.099995,-0.00336549,5.36969,-1.71465e-14,-1.56937,-1.69835e-14,-8.31889e-17,0.099995,2.99814,3.00761,94.693,2.99814,3.00761,94.693,2.99814,3.00761,94.693,2.99814,3.00761,94.693,2.79814,2.98714,94.4984,2.79814,2.98586,93.8624,2.79814,2.98563,93.7467,2.79814,2.98513,93.4945,2.79814,2.98668,94.2688,2.79814,2.98714,94.4984,2.79814,2.98586,93.8624,2.79814,2.98563,93.7467,2.79814,2.98513,93.4945,2.79814,2.98668,94.2688,2.79814,2.98668,94.2688,2.79814,2.98563,93.7467,2.79814,2.98513,93.4945,2.79814,2.98668,94.2688,2.79814,2.98513,93.4945,2.79814,2.98563,93.7467,2.79814,2.98714,94.4984,2.79814,2.98586,93.8624,2.79814,2.98586,93.8624,2.79814,2.98714,94.4984,
0.0707,-1.01464e-15,4.25517,1.07181,-0.00351211,1.90787e-15,-2.11257e-14,0.099995,-5.01822e-16,4.25517,-1.07181,-0.00351211,-1.52503e-15,-2.10722e-14,0.099995,-1.06533,4.25764,3.39984e-16,-0.000911172,1.88109e-17,-1.5708,0.099995,1.06533,4.2527,2.2659e-16,-0.000911172,1.59378e-17,-1.5708,0.099995,0.00335569,3.19964,2.19797e-14,-1.56915,-1.34661e-14,-9.00605e-17,0.099995,-0.00335569,5.3107,-2.12432e-14,-1.56915,-1.46438e-14,-3.9491e-17,0.099995,2.99814,3.00735,92.0763,2.99814,3.00735,92.0763,2.99814,3.00735,92.0763,2.99814,3.00735,92.0763,2.79814,2.98656,94.2108,2.79814,2.98481,93.3328,2.79814,2.98454,93.1976,2.79814,2.98335,92.6055,2.79814,2.98597,93.9127,2.79814,2.98656,94.2108,2.79814,2.98481,93.3328,2.79814,2.98454,93.1976,2.79814,2.98335,92.6055,2.79814,2.98597,93.9127,2.79814,2.98597,93.9127,2.79814,2.98454,93.1976,2.79814,2.98335,92.6055,2.79814,2.98597,93.9127,2.79814,2.98335,92.6055,2.79814,2.98454,93.1976,2.79814,2.98656,94.2108,2.79814,2.98481,93.3328,2.79814,2.98481,93.3328,2.79814,2.98656,94.2108,
0.0808,-1.1765e-16,4.18017,1.12776,-0.00434038,2.81568e-15,-2.55429e-14,0.099995,-2.74413e-16,4.18017,-1.12776,-0.00434038,-2.14128e-15,-2.37624e-14,0.099995,-1.11855,4.18361,2.08411e-16,-0.000171058,2.99104e-17,-1.5708,0.099995,1.11855,4.17672,2.31439e-16,-0.000171058,1.05439e-17,-1.5708,0.099995,0.00512483,3.07428,2.7972e-14,-1.56871,-3.7249e-14,-7.63202e-17,0.099995,-0.00512483,5.28605,-2.75798e-14,-1.56871,-3.37358e-14,-6.59463e-17,0.099995,2.99814,3.00663,84.8878,2.99814,3.00663,84.8878,2.99814,3.00663,84.8878,2.99814,3.00663,84.8878,2.79814,2.97897,90.4154,2.79814,2.97696,89.4104,2.79814,2.97673,89.2964,2.79814,2.97537,88.6125,2.79814,2.97832,90.0902,2.79814,2.97897,90.4154,2.79814,2.97696,89.4104,2.79814,2.97673,89.2964,2.79814,2.97537,88.6125,2.79814,2.97832,90.0902,2.79814,2.97832,90.0902,2.79814,2.97673,89.2964,2.79814,2.97537,88.6125,2.79814,2.97832,90.0902,2.79814,2.97537,88.6125,2.79814,2.97673,89.2964,2.79814,2.97897,90.4154,2.79814,2.97696,89.4104,2.79814,2.97696,89.4104,2.79814,2.97897,90.4154,
0.0909,2.54221e-16,4.09516,1.21542,-0.00504613,-1.04588e-14,-2.72747e-14,0.099995,2.77905e-16,4.09516,-1.21542,-0.00504613,1.11543e-14,-2.61552e-14,0.099995,-1.20255,4.09984,2.22777e-16,-0.000658734,-8.43509e-17,-1.5708,0.099995,1.20255,4.09047,3.0033e-16,-0.000658734,1.31731e-16,-1.5708,0.099995,0.0074736,2.908,3.1665e-14,-1.56852,-2.23764e-14,-2.69267e-17,0.099995,-0.0074736,5.28231,-3.13649e-14,-1.56852,-2.04908e-14,-3.52326e-16,0.099995,2.99814,3.00611,79.7397,2.99814,3.00611,79.7397,2.99814,3.00611,79.7397,2.99814,3.00611,79.7397,2.79814,2.97121,86.5341,2.79814,2.96912,85.4896,2.79814,2.969,85.4293,2.79814,2.96792,84.8877,2.79814,2.97052,86.1905,2.79814,2.97121,86.5341,2.79814,2.96912,85.4896,2.79814,2.969,85.4293,2.79814,2.96792,84.8877,2.79814,2.97052,86.1905,2.79814,2.97052,86.1905,2.79814,2.969,85.4293,2.79814,2.96792,84.8877,2.79814,2.97052,86.1905,2.79814,2.96792,84.8877,2.79814,2.969,85.4293,2.79814,2.97121,86.5341,2.79814,2.96912,85.4896,2.79814,2.96912,85.4896,2.79814,2.97121,86.5341,
0.101,-4.94306e-07,4.00024,1.31585,-0.00504988,0.00697772,0.000268158,0.099995,-4.94306e-07,4.00024,-1.31585,-0.00504988,-0.00697771,-0.000268158,0.099995,-1.3007,4.00548,2.23339e-16,0.000105366,-7.57048e-14,-1.5708,0.099995,1.3007,3.99479,5.13594e-16,9.4017e-05,-7.64638e-14,-1.5708,0.099995,0.00901547,2.71474,3.92102e-14,-1.56885,-1.97372e-12,2.52221e-13,0.099995,-0.00901547,5.28553,-3.83731e-14,-1.56886,-1.7389e-12,1.83908e-13,0.099995,2.99814,3.00543,72.8925,2.99814,3.00543,72.8925,2.99814,3.00672,85.842,2.99814,3.00672,85.842,2.79814,2.96863,85.243,2.79814,2.96722,84.5395,2.79814,2.96654,84.2018,2.79814,2.96564,83.7518,2.79814,2.96846,85.1608,2.79814,2.96863,85.243,2.79814,2.96722,84.5395,2.79814,2.96654,84.2018,2.79814,2.96564,83.7518,2.79814,2.96846,85.1608,2.79814,2.96846,85.1616,2.79814,2.96791,84.8832,2.79814,2.96717,84.5163,2.79814,2.96846,85.1616,2.79814,2.96717,84.5163,2.79814,2.96791,84.8832,2.79814,2.96977,85.8163,2.79814,2.96723,84.5439,2.79814,2.96723,84.5439,2.79814,2.96977,85.8163,
