tgDataLogger2 started logging at time 04082024_231431, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(springs).RestLen,6_SCA(springs).CurrLen,6_SCA(springs).Tension,7_SCA(springs).RestLen,7_SCA(springs).CurrLen,7_SCA(springs).Tension,8_SCA(springs).RestLen,8_SCA(springs).CurrLen,8_SCA(springs).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(activated_cable).RestLen,30_SCA(activated_cable).CurrLen,30_SCA(activated_cable).Tension,31_SCA(activated_cable).RestLen,31_SCA(activated_cable).CurrLen,31_SCA(activated_cable).Tension,32_SCA(activated_cable).RestLen,32_SCA(activated_cable).CurrLen,32_SCA(activated_cable).Tension,
0.2001,-0.179614,3.03903,0.726567,-0.180008,0.0414582,1.01748,0.0326286,0.74502,4.92397,-0.663381,-0.183622,0.0447461,0.995565,0.0326286,-0.887417,4.45495,-0.0915372,-0.394829,-0.0903183,-0.573413,0.0326286,1.44554,3.48413,0.14143,-0.395459,-0.0916928,-0.573103,0.0326286,0.10864,3.30715,-1.03726,-1.9219,0.442446,0.101595,0.0326286,0.450468,4.63723,1.09666,-1.92164,0.441108,0.101689,0.0326286,2.08905,2.9381,93.3952,2.08905,2.98313,98.3485,2.08905,2.98023,98.03,2.08905,2.98083,98.0962,2.08905,2.9341,92.9555,2.08905,2.9812,98.1366,2.08905,2.97541,97.4998,2.08905,2.97734,97.7116,2.08905,2.96295,96.129,2.08905,2.97642,97.611,2.08905,2.9765,97.6192,2.08905,2.96223,96.0503,2.08905,2.9682,96.707,2.08905,2.97798,97.7824,2.08905,2.99767,99.948,2.08905,2.98434,98.482,2.08905,2.96965,96.8658,2.08905,2.97436,97.3846,2.08905,2.96943,96.8424,2.08905,2.97492,97.4458,2.08905,2.98436,98.4845,2.08905,2.96709,96.5848,2.08905,2.97862,97.8528,2.08905,2.99872,100.063,5.81557,5.48133,0,5.81557,5.55353,0,5.81557,5.55421,0,
0.4002,0.0197401,2.97159,0.637628,-0.434266,-0.2081,0.995399,0.0326286,1.68638,4.39932,-0.571449,-0.435346,-0.205753,0.982355,0.0326286,-0.0903718,4.39597,-0.390241,-0.658514,-0.345996,-0.530894,0.0326286,1.79939,2.97731,0.441693,-0.667172,-0.349751,-0.52997,0.0326286,0.752215,2.97357,-0.996252,-2.05378,0.437591,0.381266,0.0326286,0.952272,4.40065,1.0593,-2.05258,0.450598,0.381137,0.0326286,2.08905,2.96874,96.7663,2.08905,2.96963,96.8637,2.08905,2.98299,98.3335,2.08905,2.97669,97.6408,2.08905,2.9451,94.1655,2.08905,2.98721,98.7974,2.08905,2.96425,96.2719,2.08905,2.99331,99.4682,2.08905,2.95051,94.7608,2.08905,2.96723,96.5998,2.08905,2.98658,98.7282,2.08905,2.97179,97.1011,2.08905,2.96978,96.8802,2.08905,2.94206,93.8307,2.08905,2.99832,100.02,2.08905,2.98973,99.0753,2.08905,2.96135,95.9534,2.08905,2.98744,98.8234,2.08905,2.97796,97.78,2.08905,2.97396,97.3399,2.08905,2.9824,98.2687,2.08905,2.96594,96.4582,2.08905,2.98121,98.1382,2.08905,2.98198,98.2219,5.81557,5.49719,0,5.81557,5.52033,0,5.81557,5.49429,0,
0.6003,0.0830416,2.9692,0.527523,-0.445885,-0.238466,1.00611,0.0326286,1.81714,4.40286,-0.636922,-0.445519,-0.23803,0.996113,0.0326286,0.0127981,4.40825,-0.51724,-0.672945,-0.368579,-0.510306,0.0326286,1.88125,2.96356,0.401699,-0.680745,-0.373176,-0.509335,0.0326286,0.870799,2.96927,-1.09188,-2.03134,0.459639,0.425826,0.0326286,1.01938,4.40596,0.985368,-2.04197,0.465215,0.416785,0.0326286,2.08905,2.9803,98.0376,2.08905,2.98091,98.1042,2.08905,2.97463,97.4138,2.08905,2.97221,97.1477,2.08905,2.94196,93.82,2.08905,2.99303,99.4379,2.08905,2.97214,97.1401,2.08905,2.99009,99.115,2.08905,2.936,93.164,2.08905,2.96383,96.2259,2.08905,2.98735,98.8131,2.08905,2.98096,98.1101,2.08905,2.97103,97.0183,2.08905,2.94145,93.7645,2.08905,2.99147,99.2661,2.08905,2.98584,98.6467,2.08905,2.96503,96.3575,2.08905,2.97823,97.8097,2.08905,2.9789,97.8832,2.08905,2.97998,98.0023,2.08905,2.97927,97.9248,2.08905,2.96324,96.1615,2.08905,2.98544,98.6032,2.08905,2.9793,97.9278,5.81557,5.51582,0,5.81557,5.50877,0,5.81557,5.5179,0,
0.8004,0.0769865,2.96717,0.527889,-0.444751,-0.240037,1.00814,0.0326286,1.81429,4.4065,-0.633127,-0.444244,-0.240169,0.998014,0.0326286,0.00649689,4.40768,-0.517243,-0.671847,-0.370221,-0.508184,0.0326286,1.8795,2.96582,0.407247,-0.680033,-0.375043,-0.507672,0.0326286,0.872104,2.96674,-1.09262,-2.02807,0.462959,0.427357,0.0326286,1.01148,4.4075,0.990401,-2.03826,0.466838,0.419185,0.0326286,2.08905,2.98272,98.3038,2.08905,2.98348,98.3873,2.08905,2.97905,97.9005,2.08905,2.97164,97.0853,2.08905,2.93747,93.3261,2.08905,2.99187,99.3106,2.08905,2.97224,97.151,2.08905,2.99077,99.189,2.08905,2.93746,93.3256,2.08905,2.96295,96.1291,2.08905,2.98606,98.6707,2.08905,2.9803,98.0374,2.08905,2.97131,97.0492,2.08905,2.93773,93.3549,2.08905,2.9908,99.1926,2.08905,2.98604,98.6693,2.08905,2.96353,96.1929,2.08905,2.9794,97.9387,2.08905,2.9793,97.9276,2.08905,2.97977,97.9796,2.08905,2.9795,97.9498,2.08905,2.96276,96.108,2.08905,2.98614,98.6802,2.08905,2.97976,97.9781,5.81557,5.51682,0,5.81557,5.51388,0,5.81557,5.5172,0,
1.0005,0.0746377,2.96634,0.527914,-0.444454,-0.241144,1.00919,0.0326286,1.81304,4.40643,-0.63087,-0.444001,-0.241288,0.999071,0.0326286,0.00502345,4.40664,-0.517228,-0.671791,-0.371317,-0.507075,0.0326286,1.87749,2.96602,0.409646,-0.680222,-0.376276,-0.506701,0.0326286,0.872822,2.96605,-1.09244,-2.02702,0.463978,0.428193,0.0326286,1.00782,4.40675,0.99193,-2.03698,0.467615,0.420613,0.0326286,2.08905,2.98301,98.3361,2.08905,2.98383,98.4254,2.08905,2.98163,98.1836,2.08905,2.97147,97.0666,2.08905,2.93637,93.205,2.08905,2.99147,99.2668,2.08905,2.97199,97.1231,2.08905,2.99097,99.2108,2.08905,2.9368,93.253,2.08905,2.96253,96.0833,2.08905,2.98595,98.659,2.08905,2.98031,98.0383,2.08905,2.97142,97.0612,2.08905,2.93646,93.2147,2.08905,2.99086,99.1989,2.08905,2.98626,98.6928,2.08905,2.96278,96.1104,2.08905,2.97988,97.9909,2.08905,2.97955,97.9545,2.08905,2.97976,97.9786,2.08905,2.97966,97.9674,2.08905,2.96241,96.0701,2.08905,2.98635,98.7033,2.08905,2.98027,98.0339,5.81557,5.51587,0,5.81557,5.51479,0,5.81557,5.51631,0,
1.2006,0.0732932,2.96598,0.52745,-0.444544,-0.242372,1.01,0.0326286,1.81283,4.4059,-0.628848,-0.444045,-0.242415,0.999875,0.0326286,0.00495221,4.40591,-0.517531,-0.672063,-0.372336,-0.506099,0.0326286,1.87601,2.96594,0.411297,-0.680715,-0.37732,-0.505663,0.0326286,0.873738,2.96586,-1.09189,-2.02629,0.464736,0.429306,0.0326286,1.00544,4.406,0.992629,-2.03624,0.468301,0.421934,0.0326286,2.08905,2.983,98.3343,2.08905,2.98348,98.3879,2.08905,2.98255,98.2846,2.08905,2.97151,97.0707,2.08905,2.93609,93.1744,2.08905,2.99133,99.2505,2.08905,2.97181,97.104,2.08905,2.9911,99.2251,2.08905,2.93635,93.2036,2.08905,2.96234,96.0623,2.08905,2.9861,98.6751,2.08905,2.98036,98.0447,2.08905,2.97151,97.0701,2.08905,2.93608,93.1736,2.08905,2.99101,99.2161,2.08905,2.98636,98.7041,2.08905,2.96243,96.0719,2.08905,2.98019,98.026,2.08905,2.97971,97.9732,2.08905,2.97981,97.9831,2.08905,2.97976,97.9778,2.08905,2.96228,96.0552,2.08905,2.98637,98.7054,2.08905,2.98046,98.0555,5.81557,5.51515,0,5.81557,5.5148,0,5.81557,5.51545,0,
1.4007,0.072209,2.96585,0.526486,-0.444635,-0.243702,1.01073,0.0326286,1.81348,4.40573,-0.627138,-0.444196,-0.243745,1.00064,0.0326286,0.00542849,4.40571,-0.518514,-0.672449,-0.373501,-0.505054,0.0326286,1.87509,2.96586,0.412903,-0.681248,-0.378431,-0.504541,0.0326286,0.875163,2.96581,-1.0917,-2.02562,0.465393,0.430716,0.0326286,1.00358,4.40575,0.993077,-2.03554,0.469023,0.423424,0.0326286,2.08905,2.98301,98.3354,2.08905,2.98324,98.3611,2.08905,2.98286,98.3191,2.08905,2.97156,97.0766,2.08905,2.93602,93.1664,2.08905,2.99126,99.2431,2.08905,2.97172,97.0937,2.08905,2.99116,99.2317,2.08905,2.93613,93.1791,2.08905,2.96225,96.0523,2.08905,2.98622,98.6884,2.08905,2.9804,98.0488,2.08905,2.97156,97.0766,2.08905,2.93599,93.1633,2.08905,2.99111,99.2262,2.08905,2.98637,98.7057,2.08905,2.96228,96.0558,2.08905,2.98034,98.042,2.08905,2.9798,97.9826,2.08905,2.97984,97.9869,2.08905,2.97981,97.9832,2.08905,2.96223,96.0495,2.08905,2.98636,98.7039,2.08905,2.98049,98.058,5.81557,5.51495,0,5.81557,5.51483,0,5.81557,5.51511,0,
1.6008,0.0712316,2.96581,0.525281,-0.444789,-0.245099,1.01144,0.0326286,1.81434,4.40568,-0.625622,-0.444361,-0.245136,1.00136,0.0326286,0.00607443,4.40567,-0.519795,-0.672845,-0.374711,-0.504001,0.0326286,1.87432,2.96582,0.414438,-0.681696,-0.379632,-0.503446,0.0326286,0.876736,2.9658,-1.09169,-2.02491,0.466084,0.432239,0.0326286,1.00188,4.40569,0.993334,-2.03483,0.469737,0.424968,0.0326286,2.08905,2.98302,98.3363,2.08905,2.98312,98.3482,2.08905,2.98297,98.3311,2.08905,2.9716,97.0803,2.08905,2.936,93.1642,2.08905,2.99123,99.2393,2.08905,2.97167,97.0885,2.08905,2.99118,99.2341,2.08905,2.93604,93.1692,2.08905,2.96221,96.0479,2.08905,2.98628,98.6956,2.08905,2.98042,98.0509,2.08905,2.9716,97.0802,2.08905,2.93598,93.1618,2.08905,2.99115,99.2311,2.08905,2.98636,98.7046,2.08905,2.96222,96.0492,2.08905,2.9804,98.0486,2.08905,2.97984,97.9866,2.08905,2.97986,97.9887,2.08905,2.97983,97.9862,2.08905,2.9622,96.047,2.08905,2.98635,98.7028,2.08905,2.98047,98.0565,5.81557,5.5149,0,5.81557,5.51486,0,5.81557,5.51498,0,
1.8009,0.0703041,2.9658,0.523979,-0.444958,-0.246511,1.01214,0.0326286,1.81523,4.40566,-0.624188,-0.444529,-0.246542,1.00207,0.0326286,0.00678274,4.40566,-0.521182,-0.673237,-0.375932,-0.502949,0.0326286,1.87358,2.96581,0.415931,-0.682112,-0.380847,-0.502368,0.0326286,0.878351,2.9658,-1.09174,-2.02421,0.466775,0.433794,0.0326286,1.00022,4.40566,0.993493,-2.03412,0.470444,0.426529,0.0326286,2.08905,2.98302,98.3371,2.08905,2.98307,98.3425,2.08905,2.98301,98.3356,2.08905,2.97161,97.0821,2.08905,2.93599,93.1636,2.08905,2.99121,99.2374,2.08905,2.97165,97.086,2.08905,2.99119,99.2351,2.08905,2.93601,93.1654,2.08905,2.9622,96.046,2.08905,2.98631,98.699,2.08905,2.98043,98.052,2.08905,2.97161,97.082,2.08905,2.93598,93.1621,2.08905,2.99117,99.2336,2.08905,2.98635,98.7034,2.08905,2.9622,96.0465,2.08905,2.98042,98.0513,2.08905,2.97985,97.9883,2.08905,2.97986,97.9893,2.08905,2.97985,97.9878,2.08905,2.96219,96.0458,2.08905,2.98634,98.7022,2.08905,2.98046,98.055,5.81557,5.51489,0,5.81557,5.51487,0,5.81557,5.51493,0,
2.001,0.0693967,2.9658,0.522639,-0.445125,-0.247922,1.01284,0.0326286,1.81612,4.40566,-0.62279,-0.444699,-0.247954,1.00276,0.0326286,0.0075129,4.40565,-0.522613,-0.673628,-0.377155,-0.501897,0.0326286,1.87284,2.9658,0.417404,-0.682518,-0.382061,-0.501297,0.0326286,0.879978,2.9658,-1.09182,-2.0235,0.467464,0.435364,0.0326286,0.998577,4.40565,0.99361,-2.03341,0.471146,0.428096,0.0326286,2.08905,2.98303,98.3375,2.08905,2.98305,98.3399,2.08905,2.98302,98.3373,2.08905,2.97162,97.0831,2.08905,2.93599,93.1633,2.08905,2.9912,99.2365,2.08905,2.97164,97.0848,2.08905,2.99119,99.2355,2.08905,2.93599,93.164,2.08905,2.96219,96.0453,2.08905,2.98633,98.7006,2.08905,2.98044,98.0525,2.08905,2.97162,97.083,2.08905,2.93598,93.1625,2.08905,2.99118,99.2348,2.08905,2.98635,98.7026,2.08905,2.96219,96.0454,2.08905,2.98043,98.0524,2.08905,2.97986,97.989,2.08905,2.97986,97.9895,2.08905,2.97986,97.9886,2.08905,2.96219,96.0453,2.08905,2.98634,98.7019,2.08905,2.98045,98.054,5.81457,5.51489,0,5.81457,5.51488,0,5.81457,5.5149,0,
