tgDataLogger2 started logging at time 04082024_231424, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(springs).RestLen,6_SCA(springs).CurrLen,6_SCA(springs).Tension,7_SCA(springs).RestLen,7_SCA(springs).CurrLen,7_SCA(springs).Tension,8_SCA(springs).RestLen,8_SCA(springs).CurrLen,8_SCA(springs).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(activated_cable).RestLen,30_SCA(activated_cable).CurrLen,30_SCA(activated_cable).Tension,31_SCA(activated_cable).RestLen,31_SCA(activated_cable).CurrLen,31_SCA(activated_cable).Tension,32_SCA(activated_cable).RestLen,32_SCA(activated_cable).CurrLen,32_SCA(activated_cable).Tension,
0.2001,-0.180642,3.03602,0.727792,-0.179487,0.0416065,1.01785,0.0326286,0.744457,4.92154,-0.66548,-0.183378,0.0449036,0.995205,0.0326286,-0.889804,4.45231,-0.0923765,-0.39475,-0.0903243,-0.573914,0.0326286,1.44611,3.48057,0.140974,-0.39537,-0.091747,-0.573593,0.0326286,0.107541,3.30311,-1.03892,-1.92184,0.441973,0.101617,0.0326286,0.449791,4.63526,1.09728,-1.92157,0.440565,0.101711,0.0326286,2.00804,2.93692,93.8165,2.00804,2.98344,98.5157,2.00804,2.98045,98.2137,2.00804,2.98108,98.2766,2.00804,2.93274,93.3947,2.00804,2.98146,98.315,2.00804,2.97545,97.7079,2.00804,2.97745,97.9103,2.00804,2.96257,96.4074,2.00804,2.97649,97.8132,2.00804,2.97659,97.8232,2.00804,2.96182,96.3318,2.00804,2.96798,96.9537,2.00804,2.9781,97.976,2.00804,2.99849,100.035,2.00804,2.98468,98.6409,2.00804,2.96948,97.1052,2.00804,2.97439,97.601,2.00804,2.96927,97.084,2.00804,2.97495,97.6579,2.00804,2.98471,98.6439,2.00804,2.96683,96.8374,2.00804,2.97878,98.0443,2.00804,2.99958,100.145,5.81557,5.48014,0,5.81557,5.55484,0,5.81557,5.55552,0,
0.4002,0.0186856,2.96741,0.633957,-0.43413,-0.205792,0.997416,0.0326286,1.68189,4.39749,-0.576324,-0.430957,-0.200481,0.983022,0.0326286,-0.0948713,4.39267,-0.391135,-0.659889,-0.340233,-0.529843,0.0326286,1.79823,2.9755,0.433809,-0.658574,-0.361026,-0.532817,0.0326286,0.747692,2.97328,-1.00226,-2.06234,0.419109,0.374996,0.0326286,0.95087,4.39478,1.05641,-2.05339,0.450736,0.377807,0.0326286,2.00804,2.96818,96.974,2.00804,2.97024,97.1822,2.00804,2.98384,98.5557,2.00804,2.97706,97.8704,2.00804,2.94384,94.5162,2.00804,2.98831,99.0071,2.00804,2.96422,96.5742,2.00804,2.99392,99.5735,2.00804,2.94928,95.0646,2.00804,2.96685,96.8392,2.00804,2.98712,98.8866,2.00804,2.97171,97.3309,2.00804,2.96922,97.0793,2.00804,2.93905,94.032,2.00804,2.99989,100.177,2.00804,2.99059,99.2379,2.00804,2.96057,96.2056,2.00804,2.98843,99.0194,2.00804,2.9781,97.9757,2.00804,2.97411,97.573,2.00804,2.98297,98.4677,2.00804,2.96509,96.6615,2.00804,2.9815,98.3191,2.00804,2.98244,98.414,5.81557,5.49424,0,5.81557,5.51887,0,5.81557,5.49161,0,
0.6003,0.0786778,2.9675,0.529926,-0.444988,-0.234651,1.00525,0.0326286,1.80844,4.39979,-0.642511,-0.444799,-0.234163,0.994679,0.0326286,0.00374507,4.40503,-0.515176,-0.672188,-0.365217,-0.513052,0.0326286,1.87709,2.96209,0.396168,-0.68053,-0.370151,-0.51212,0.0326286,0.859981,2.96773,-1.09393,-2.03235,0.457538,0.422078,0.0326286,1.01672,4.40268,0.983973,-2.04359,0.462855,0.412686,0.0326286,2.00804,2.98019,98.1866,2.00804,2.98152,98.3212,2.00804,2.97581,97.7447,2.00804,2.97255,97.415,2.00804,2.93981,94.1089,2.00804,2.99424,99.6062,2.00804,2.97195,97.3549,2.00804,2.99097,99.2761,2.00804,2.93349,93.4701,2.00804,2.9629,96.4412,2.00804,2.98824,98.9999,2.00804,2.98124,98.2931,2.00804,2.97074,97.2325,2.00804,2.93883,94.0094,2.00804,2.99293,99.4735,2.00804,2.98666,98.8403,2.00804,2.96397,96.5483,2.00804,2.97909,98.0764,2.00804,2.97935,98.1025,2.00804,2.98042,98.2105,2.00804,2.98,98.1677,2.00804,2.96208,96.3579,2.00804,2.98575,98.7481,2.00804,2.97987,98.1544,5.81557,5.51271,0,5.81557,5.50667,0,5.81557,5.51531,0,
0.8004,0.0726125,2.96531,0.530449,-0.444121,-0.236146,1.00731,0.0326286,1.80595,4.40305,-0.63891,-0.443748,-0.236285,0.996625,0.0326286,-0.00249119,4.40414,-0.515256,-0.671065,-0.367063,-0.511092,0.0326286,1.87574,2.96403,0.401782,-0.679891,-0.372048,-0.510572,0.0326286,0.861327,2.96492,-1.09487,-2.0291,0.460524,0.423557,0.0326286,1.00926,4.40396,0.989144,-2.03972,0.464736,0.415142,0.0326286,2.00804,2.98319,98.4899,2.00804,2.98436,98.608,2.00804,2.98044,98.2126,2.00804,2.97183,97.3422,2.00804,2.93471,93.5932,2.00804,2.99313,99.4944,2.00804,2.97211,97.371,2.00804,2.99182,99.3617,2.00804,2.93442,93.5647,2.00804,2.96162,96.3117,2.00804,2.98694,98.8692,2.00804,2.98083,98.2519,2.00804,2.97112,97.2711,2.00804,2.93478,93.6008,2.00804,2.99222,99.4021,2.00804,2.9869,98.865,2.00804,2.96215,96.3654,2.00804,2.98027,98.1954,2.00804,2.97991,98.1589,2.00804,2.98045,98.2135,2.00804,2.98031,98.1996,2.00804,2.96135,96.2845,2.00804,2.98667,98.8412,2.00804,2.98045,98.213,5.81557,5.51362,0,5.81557,5.5114,0,5.81557,5.51443,0,
1.0005,0.0708103,2.96429,0.5304,-0.443808,-0.236895,1.0083,0.0326286,1.80527,4.40261,-0.636971,-0.443476,-0.237142,0.997655,0.0326286,-0.00346344,4.40279,-0.515243,-0.671115,-0.367959,-0.510083,0.0326286,1.87445,2.96406,0.40378,-0.68029,-0.372906,-0.509657,0.0326286,0.862434,2.96408,-1.09491,-2.02805,0.461462,0.424225,0.0326286,1.0065,4.40283,0.990483,-2.03855,0.465398,0.416372,0.0326286,2.00804,2.98407,98.5793,2.00804,2.98482,98.6543,2.00804,2.98316,98.487,2.00804,2.97154,97.3131,2.00804,2.93318,93.4392,2.00804,2.99273,99.454,2.00804,2.97188,97.3478,2.00804,2.99214,99.3942,2.00804,2.93346,93.4677,2.00804,2.96095,96.2441,2.00804,2.98685,98.8597,2.00804,2.981,98.269,2.00804,2.9713,97.2888,2.00804,2.93319,93.4396,2.00804,2.99221,99.4014,2.00804,2.98714,98.8893,2.00804,2.9612,96.2686,2.00804,2.98079,98.2477,2.00804,2.98029,98.1971,2.00804,2.98056,98.224,2.00804,2.98052,98.2208,2.00804,2.96083,96.2319,2.00804,2.98703,98.878,2.00804,2.98104,98.2732,5.81557,5.51265,0,5.81557,5.51201,0,5.81557,5.51316,0,
1.2006,0.0705065,2.96384,0.530513,-0.443777,-0.237059,1.00864,0.0326286,1.80493,4.40189,-0.636336,-0.443438,-0.237248,0.997963,0.0326286,-0.00362979,4.40189,-0.514985,-0.671182,-0.368109,-0.509857,0.0326286,1.874,2.96384,0.403948,-0.680545,-0.373186,-0.509373,0.0326286,0.862518,2.96378,-1.0947,-2.0278,0.461619,0.424287,0.0326286,1.00578,4.40191,0.99072,-2.03829,0.465564,0.416594,0.0326286,2.00804,2.98416,98.5884,2.00804,2.98443,98.6157,2.00804,2.98389,98.5608,2.00804,2.97153,97.3128,2.00804,2.93271,93.392,2.00804,2.99262,99.4424,2.00804,2.97175,97.3345,2.00804,2.99238,99.4182,2.00804,2.93289,93.4095,2.00804,2.96064,96.2124,2.00804,2.98702,98.8773,2.00804,2.98119,98.2885,2.00804,2.97146,97.305,2.00804,2.9327,93.3906,2.00804,2.99237,99.4168,2.00804,2.98725,98.9004,2.00804,2.96074,96.2231,2.00804,2.98115,98.2841,2.00804,2.98057,98.225,2.00804,2.98068,98.237,2.00804,2.98067,98.2354,2.00804,2.9606,96.2089,2.00804,2.98716,98.8915,2.00804,2.98132,98.3007,5.81557,5.51189,0,5.81557,5.51174,0,5.81557,5.51212,0,
1.4007,0.0705879,2.96369,0.530614,-0.443743,-0.236937,1.00866,0.0326286,1.80483,4.40154,-0.636321,-0.443423,-0.237116,0.99799,0.0326286,-0.00366313,4.40153,-0.51479,-0.671196,-0.368029,-0.509908,0.0326286,1.874,2.9637,0.403784,-0.68063,-0.373127,-0.509398,0.0326286,0.862422,2.96367,-1.09464,-2.02781,0.461536,0.424124,0.0326286,1.00584,4.40154,0.990709,-2.0383,0.465523,0.416492,0.0326286,2.00804,2.98424,98.5961,2.00804,2.98435,98.6072,2.00804,2.98415,98.5869,2.00804,2.97157,97.3163,2.00804,2.93253,93.3734,2.00804,2.99257,99.437,2.00804,2.97168,97.3276,2.00804,2.99247,99.4268,2.00804,2.9326,93.3805,2.00804,2.96049,96.1971,2.00804,2.98714,98.8888,2.00804,2.98129,98.2977,2.00804,2.97154,97.3136,2.00804,2.93252,93.3722,2.00804,2.99244,99.4245,2.00804,2.98726,98.9014,2.00804,2.96053,96.2018,2.00804,2.98128,98.2972,2.00804,2.9807,98.2387,2.00804,2.98076,98.2448,2.00804,2.98074,98.2425,2.00804,2.96048,96.1966,2.00804,2.98721,98.8961,2.00804,2.98137,98.3063,5.81557,5.5116,0,5.81557,5.51156,0,5.81557,5.51172,0,
1.6008,0.0706164,2.96363,0.530658,-0.443727,-0.236874,1.00867,0.0326286,1.80481,4.40139,-0.636324,-0.443416,-0.237052,0.997997,0.0326286,-0.00368906,4.40138,-0.514706,-0.671213,-0.367981,-0.509933,0.0326286,1.87402,2.96363,0.403722,-0.68067,-0.373089,-0.509416,0.0326286,0.862375,2.96362,-1.09462,-2.02783,0.461491,0.424049,0.0326286,1.00589,4.40139,0.990718,-2.03831,0.465494,0.416438,0.0326286,2.00804,2.9843,98.6017,2.00804,2.98434,98.6065,2.00804,2.98426,98.5984,2.00804,2.97159,97.3188,2.00804,2.93244,93.3642,2.00804,2.99254,99.4342,2.00804,2.97165,97.3243,2.00804,2.99249,99.4297,2.00804,2.93247,93.3669,2.00804,2.96042,96.1899,2.00804,2.9872,98.8948,2.00804,2.98133,98.3018,2.00804,2.97158,97.3178,2.00804,2.93243,93.3633,2.00804,2.99248,99.4281,2.00804,2.98726,98.9011,2.00804,2.96044,96.192,2.00804,2.98133,98.302,2.00804,2.98077,98.2454,2.00804,2.9808,98.2485,2.00804,2.98078,98.2465,2.00804,2.96042,96.1902,2.00804,2.98723,98.8982,2.00804,2.98137,98.3066,5.81557,5.5115,0,5.81557,5.51149,0,5.81557,5.51156,0,
1.8009,0.0706192,2.9636,0.530678,-0.443724,-0.23685,1.00867,0.0326286,1.80481,4.40133,-0.636328,-0.443413,-0.237026,0.998001,0.0326286,-0.00370865,4.40133,-0.514674,-0.671221,-0.367965,-0.509943,0.0326286,1.87403,2.9636,0.403702,-0.680686,-0.373077,-0.509424,0.0326286,0.862356,2.9636,-1.09462,-2.02782,0.461489,0.424022,0.0326286,1.00591,4.40133,0.990733,-2.03831,0.465484,0.416416,0.0326286,2.00804,2.98433,98.6048,2.00804,2.98435,98.607,2.00804,2.98431,98.6036,2.00804,2.97161,97.3202,2.00804,2.93239,93.3596,2.00804,2.99252,99.4328,2.00804,2.97163,97.3228,2.00804,2.9925,99.4308,2.00804,2.9324,93.3606,2.00804,2.96038,96.1864,2.00804,2.98723,98.8977,2.00804,2.98135,98.3038,2.00804,2.9716,97.3197,2.00804,2.93239,93.359,2.00804,2.99249,99.4298,2.00804,2.98726,98.9007,2.00804,2.96039,96.1874,2.00804,2.98135,98.3041,2.00804,2.9808,98.2486,2.00804,2.98082,98.2502,2.00804,2.9808,98.2489,2.00804,2.96039,96.1868,2.00804,2.98724,98.8992,2.00804,2.98137,98.3063,5.81557,5.51147,0,5.81557,5.51146,0,5.81557,5.5115,0,
2.001,0.0706153,2.96358,0.530688,-0.443723,-0.23684,1.00868,0.0326286,1.80481,4.40131,-0.63633,-0.443413,-0.237016,0.998004,0.0326286,-0.00372092,4.40131,-0.514663,-0.671225,-0.36796,-0.509947,0.0326286,1.87404,2.96359,0.403697,-0.680693,-0.373074,-0.509427,0.0326286,0.862348,2.96359,-1.09462,-2.02782,0.46148,0.42401,0.0326286,1.00591,4.40131,0.990744,-2.03831,0.465481,0.416407,0.0326286,2.00804,2.98434,98.6064,2.00804,2.98435,98.6073,2.00804,2.98434,98.606,2.00804,2.97161,97.3208,2.00804,2.93237,93.3573,2.00804,2.99252,99.4321,2.00804,2.97163,97.3221,2.00804,2.99251,99.4312,2.00804,2.93237,93.3577,2.00804,2.96037,96.1848,2.00804,2.98724,98.899,2.00804,2.98136,98.3048,2.00804,2.97161,97.3207,2.00804,2.93237,93.3569,2.00804,2.9925,99.4307,2.00804,2.98725,98.9005,2.00804,2.96037,96.1852,2.00804,2.98136,98.305,2.00804,2.98081,98.2501,2.00804,2.98082,98.2509,2.00804,2.98081,98.2501,2.00804,2.96037,96.185,2.00804,2.98725,98.8997,2.00804,2.98137,98.306,5.81457,5.51146,0,5.81457,5.51146,0,5.81457,5.51147,0,
