tgDataLogger2 started logging at time 04082024_231450, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(springs).RestLen,6_SCA(springs).CurrLen,6_SCA(springs).Tension,7_SCA(springs).RestLen,7_SCA(springs).CurrLen,7_SCA(springs).Tension,8_SCA(springs).RestLen,8_SCA(springs).CurrLen,8_SCA(springs).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(activated_cable).RestLen,30_SCA(activated_cable).CurrLen,30_SCA(activated_cable).Tension,31_SCA(activated_cable).RestLen,31_SCA(activated_cable).CurrLen,31_SCA(activated_cable).Tension,32_SCA(activated_cable).RestLen,32_SCA(activated_cable).CurrLen,32_SCA(activated_cable).Tension,
0.2001,-0.156654,3.11593,0.807489,-0.434921,-0.0985012,0.881539,0.0326286,0.630217,4.56582,-0.549634,-0.294852,0.018043,0.874544,0.0326286,-0.73073,4.27377,0.0352142,-0.42049,-0.0848491,-0.69148,0.0326286,1.20911,3.39943,0.225262,-0.448434,-0.0582923,-0.689385,0.0326286,0.0229359,3.18348,-0.685785,-1.97802,0.17603,0.0888531,0.0326286,0.449873,4.48733,0.954616,-1.95394,0.406536,0.0969079,0.0326286,2.98824,2.98871,4.74642,2.98824,2.98915,9.24461,2.98824,2.9888,5.62555,2.98824,2.98869,4.56659,2.98824,2.98879,5.61163,2.98824,2.98876,5.31079,2.98824,2.98897,7.33807,2.98824,2.98904,8.03824,2.98824,2.9888,5.6856,2.98824,2.98888,6.44527,2.98824,2.98901,7.76072,2.98824,2.98874,5.03285,2.98824,2.98925,10.2485,2.98824,2.98909,8.60845,2.98824,2.98889,6.55924,2.98824,2.98921,9.85,2.98824,2.98904,8.04795,2.98824,2.98896,7.28485,2.98824,2.98908,8.48621,2.98824,2.98882,5.88035,2.98824,2.98911,8.74511,2.98824,2.98915,9.17158,2.98824,2.98863,3.89685,2.98824,2.98895,7.13119,5.81557,5.39125,0,5.81557,5.39193,0,5.81557,5.39695,0,
0.4002,0.324092,3.03403,1.08873,-0.603667,0.157439,1.02124,0.0326286,1.74622,4.37495,-0.21482,-0.626303,0.155409,0.987201,0.0326286,0.209924,4.58499,0.439816,-0.777553,-0.0572633,-0.587092,0.0326286,1.80379,2.90319,0.425314,-0.763002,-0.128575,-0.609268,0.0326286,0.541467,3.3418,-0.498058,-2.37044,0.571673,0.0109075,0.0326286,1.51784,4.14129,1.42419,-2.41585,0.38749,-0.0274438,0.0326286,2.98824,2.98899,7.61653,2.98824,2.98886,6.22645,2.98824,2.98897,7.35976,2.98824,2.98906,8.26317,2.98824,2.98914,9.07227,2.98824,2.98935,11.2119,2.98824,2.98882,5.87018,2.98824,2.9891,8.74231,2.98824,2.88589,0,2.98824,2.98933,11.021,2.98824,2.98909,8.62254,2.98824,2.9893,10.7639,2.98824,2.98888,6.45244,2.98824,2.85374,0,2.98824,2.98926,10.2627,2.98824,2.98916,9.27493,2.98824,2.98886,6.23994,2.98824,2.98881,5.72675,2.98824,2.98889,6.61538,2.98824,2.98936,11.3051,2.98824,2.98908,8.52568,2.98824,2.98897,7.42462,2.98824,2.9894,11.7252,2.98824,2.98895,7.1865,5.81557,5.4671,0,5.81557,5.39232,0,5.81557,5.41562,0,
0.6003,0.571775,3.03537,1.36061,-0.704121,0.261949,1.12242,0.0326286,2.25334,4.40595,0.147634,-0.770238,0.237762,1.07482,0.0326286,0.676321,4.75511,0.903908,-0.908445,0.0390763,-0.510418,0.0326286,2.09918,2.82445,0.626774,-0.952688,0.0319495,-0.541369,0.0326286,0.828357,3.54408,-0.249539,-2.55792,0.448544,-0.106105,0.0326286,1.98841,3.9682,1.83271,-2.62793,0.560408,-0.168604,0.0326286,2.98824,2.98832,0.852595,2.98824,2.98841,1.68882,2.98824,2.98841,1.69064,2.98824,2.98829,0.505606,2.98824,2.98842,1.83613,2.98824,2.98856,3.25757,2.98824,2.98836,1.21937,2.98824,2.9886,3.6272,2.98824,2.9033,0,2.98824,2.98829,0.549298,2.98824,2.98858,3.41278,2.98824,2.98853,2.93957,2.98824,2.9884,1.591,2.98824,2.77363,0,2.98824,2.98841,1.68518,2.98824,2.98848,2.44574,2.98824,2.9884,1.65635,2.98824,2.9885,2.62799,2.98824,2.98848,2.45905,2.98824,2.98841,1.7354,2.98824,2.98836,1.18311,2.98824,2.98837,1.27549,2.98824,2.98843,1.94634,2.98824,2.98833,0.930056,5.81557,5.53191,0,5.81557,5.43353,0,5.81557,5.42169,0,
0.8004,0.906829,3.06868,1.64743,-0.82742,0.354759,1.23674,0.0326286,2.71951,4.25699,0.753737,-0.919599,0.317537,1.21596,0.0326286,1.28283,4.69997,1.50646,-1.07515,0.204128,-0.403277,0.0326286,2.32073,2.74505,0.932392,-1.08728,0.145934,-0.408591,0.0326286,1.26441,3.70417,0.181665,-2.8095,0.549517,-0.274771,0.0326286,2.32152,3.67541,2.21698,-2.88038,0.620281,-0.344146,0.0326286,2.98824,2.98885,6.13261,2.98824,2.91383,0,2.98824,2.98901,7.74541,2.98824,2.98902,7.8666,2.98824,2.98864,4.00841,2.98824,2.98889,6.57522,2.98824,2.98898,7.46106,2.98824,2.98878,5.47076,2.98824,2.98901,7.81987,2.98824,2.98903,8.0052,2.98824,2.98902,7.93564,2.98824,2.98881,5.73239,2.98824,2.98893,7.01026,2.98824,2.89613,0,2.98824,2.98888,6.49067,2.98824,2.93032,0,2.98824,2.98888,6.43185,2.98824,2.98907,8.38135,2.98824,2.98915,9.24641,2.98824,2.98885,6.16311,2.98824,2.98916,9.30281,2.98824,2.98922,9.86738,2.98824,2.98893,6.93448,2.98824,2.98873,4.95715,5.81557,5.48379,0,5.81557,5.47352,0,5.81557,5.38606,0,
1.0005,0.974887,3.08298,1.86435,-0.88719,0.405585,1.1779,0.0326286,2.83092,4.2862,0.841653,-0.87915,0.394245,1.21728,0.0326286,1.41031,4.77188,1.73778,-1.10618,0.234597,-0.449997,0.0326286,2.36159,2.69722,0.996097,-1.17676,0.284747,-0.448442,0.0326286,1.26421,3.75175,0.303537,-2.90615,0.596724,-0.346296,0.0326286,2.47061,3.68571,2.34922,-2.92407,0.518877,-0.388699,0.0326286,2.98824,2.98897,7.3951,2.98824,2.82595,0,2.98824,2.98891,6.804,2.98824,2.98904,8.10088,2.98824,2.98873,4.92324,2.98824,2.98881,5.74122,2.98824,2.9888,5.70063,2.98824,2.98877,5.38868,2.98824,2.989,7.73041,2.98824,2.98898,7.51933,2.98824,2.98886,6.31673,2.98824,2.98875,5.14364,2.98824,2.98911,8.80083,2.98824,2.98842,1.79238,2.98824,2.98892,6.83565,2.98824,2.85132,0,2.98824,2.98875,5.11079,2.98824,2.9891,8.67368,2.98824,2.98908,8.51544,2.98824,2.98873,4.98381,2.98824,2.98921,9.84908,2.98824,2.98925,10.2167,2.98824,2.98884,6.05172,2.98824,2.98883,6.00959,5.81557,5.52261,0,5.81557,5.56634,0,5.81557,5.44088,0,
1.2006,0.81497,3.03711,1.61464,-0.797787,0.364467,1.20793,0.0326286,2.59033,4.26681,0.583895,-0.808174,0.366713,1.17895,0.0326286,1.13506,4.70703,1.38299,-1.08339,0.242526,-0.46153,0.0326286,2.24713,2.74425,0.859256,-1.05916,0.108874,-0.483965,0.0326286,1.10897,3.67302,0.125149,-2.74503,0.45192,-0.234917,0.0326286,2.28835,3.68941,2.14023,-2.83157,0.572842,-0.308971,0.0326286,2.98824,2.98895,7.17349,2.98824,2.98889,6.56778,2.98824,2.98881,5.80675,2.98824,2.98889,6.58138,2.98824,2.98911,8.84286,2.98824,2.98967,14.4292,2.98824,2.98903,8.01822,2.98824,2.98959,13.6144,2.98824,2.94031,0,2.98824,2.98887,6.33103,2.98824,2.98951,12.8554,2.98824,2.98951,12.8054,2.98824,2.98922,9.93695,2.98824,2.77856,0,2.98824,2.98916,9.27919,2.98824,2.98938,11.4957,2.98824,2.98914,9.05438,2.98824,2.98915,9.19714,2.98824,2.98926,10.2641,2.98824,2.98923,9.96548,2.98824,2.98903,7.97965,2.98824,2.98904,8.11944,2.98824,2.98936,11.3487,2.98824,2.98884,6.10481,5.81557,5.49794,0,5.81557,5.41381,0,5.81557,5.37794,0,
1.4007,0.82618,3.0173,1.66945,-0.811299,0.362812,1.2173,0.0326286,2.60771,4.25359,0.696684,-0.804296,0.365411,1.21341,0.0326286,1.15852,4.6783,1.48665,-1.0781,0.247768,-0.437645,0.0326286,2.24945,2.76351,0.910665,-1.11071,0.221284,-0.454066,0.0326286,1.14051,3.66584,0.183369,-2.78412,0.546777,-0.268889,0.0326286,2.26846,3.6615,2.21138,-2.83437,0.552458,-0.324194,0.0326286,2.98824,2.98872,4.85541,2.98824,2.91065,0,2.98824,2.98906,8.27615,2.98824,2.98886,6.29167,2.98824,2.98864,4.04273,2.98824,2.98901,7.79083,2.98824,2.98878,5.48944,2.98824,2.98898,7.47021,2.98824,2.98893,6.95935,2.98824,2.98881,5.73924,2.98824,2.98902,7.90202,2.98824,2.98893,6.92769,2.98824,2.98908,8.52522,2.98824,2.83327,0,2.98824,2.98876,5.28384,2.98824,2.9885,2.62873,2.98824,2.98874,5.09851,2.98824,2.9891,8.71202,2.98824,2.98904,8.04025,2.98824,2.98877,5.36511,2.98824,2.9889,6.72177,2.98824,2.98896,7.3241,2.98824,2.98887,6.35774,2.98824,2.98865,4.18214,5.81557,5.4911,0,5.81557,5.4492,0,5.81557,5.34891,0,
1.6008,0.889356,3.01933,1.77311,-0.765551,0.401229,1.20192,0.0326286,2.62716,4.25306,0.730641,-0.832889,0.375808,1.19287,0.0326286,1.21606,4.67778,1.58185,-1.10013,0.289956,-0.472299,0.0326286,2.24973,2.7637,0.911307,-1.12071,0.241339,-0.456679,0.0326286,1.15671,3.65885,0.241665,-2.8025,0.544565,-0.29576,0.0326286,2.31108,3.66946,2.25169,-2.86373,0.555622,-0.344485,0.0326286,2.98824,2.98877,5.36448,2.98824,2.77874,0,2.98824,2.9891,8.70039,2.98824,2.98887,6.3513,2.98824,2.98865,4.13038,2.98824,2.98896,7.26168,2.98824,2.98877,5.32382,2.98824,2.989,7.71407,2.98824,2.98868,4.4756,2.98824,2.98878,5.50414,2.98824,2.98901,7.74028,2.98824,2.9889,6.62526,2.98824,2.98898,7.53106,2.98824,2.96989,0,2.98824,2.98877,5.4059,2.98824,2.98864,4.09766,2.98824,2.9888,5.67748,2.98824,2.98899,7.55712,2.98824,2.989,7.66541,2.98824,2.9888,5.63674,2.98824,2.98888,6.52075,2.98824,2.98896,7.27098,2.98824,2.98887,6.32538,2.98824,2.98863,3.97418,5.81557,5.47093,0,5.81557,5.49167,0,5.81557,5.35006,0,
1.8009,0.878864,3.0169,1.75987,-0.741291,0.407131,1.21602,0.0326286,2.62411,4.25358,0.724408,-0.841296,0.370721,1.19063,0.0326286,1.20547,4.67873,1.56941,-1.0777,0.248176,-0.462899,0.0326286,2.24912,2.76346,0.910205,-1.1255,0.250517,-0.458747,0.0326286,1.15147,3.65947,0.233715,-2.78855,0.511665,-0.286723,0.0326286,2.30613,3.66774,2.24722,-2.84888,0.527331,-0.33706,0.0326286,2.98824,2.98877,5.36497,2.98824,2.79775,0,2.98824,2.98906,8.32483,2.98824,2.9889,6.6736,2.98824,2.98863,3.93188,2.98824,2.98894,7.0285,2.98824,2.98883,5.92168,2.98824,2.98897,7.42748,2.98824,2.98873,4.93731,2.98824,2.98883,6.01067,2.98824,2.98901,7.82317,2.98824,2.98886,6.31428,2.98824,2.98916,9.31473,2.98824,2.94837,0,2.98824,2.98877,5.39069,2.98824,2.98859,3.58279,2.98824,2.98882,5.84469,2.98824,2.98902,7.86459,2.98824,2.98904,8.05402,2.98824,2.9888,5.69886,2.98824,2.98895,7.20657,2.98824,2.98903,7.97191,2.98824,2.98887,6.38399,2.98824,2.98865,4.12385,5.81557,5.47478,0,5.81557,5.48666,0,5.81557,5.34963,0,
2.001,0.840065,3.01629,1.69423,-0.738107,0.39292,1.23665,0.0326286,2.61203,4.25359,0.702818,-0.838568,0.358581,1.19775,0.0326286,1.16987,4.67918,1.50881,-1.08131,0.254756,-0.445924,0.0326286,2.24922,2.76346,0.910313,-1.13342,0.265954,-0.461021,0.0326286,1.14198,3.6641,0.197409,-2.78348,0.532741,-0.272532,0.0326286,2.27982,3.66303,2.22134,-2.83684,0.542079,-0.327082,0.0326286,2.98824,2.98878,5.49888,2.98824,2.88296,0,2.98824,2.98905,8.19001,2.98824,2.98888,6.47431,2.98824,2.98865,4.14586,2.98824,2.98898,7.46496,2.98824,2.9888,5.62663,2.98824,2.98896,7.28771,2.98824,2.98859,3.57913,2.98824,2.98881,5.7537,2.98824,2.989,7.65354,2.98824,2.98891,6.80617,2.98824,2.98917,9.35702,2.98824,2.86226,0,2.98824,2.98878,5.49408,2.98824,2.98866,4.21899,2.98824,2.9888,5.64528,2.98824,2.98894,7.08901,2.98824,2.98899,7.55423,2.98824,2.98882,5.8676,2.98824,2.98889,6.60986,2.98824,2.98896,7.26071,2.98824,2.98889,6.55023,2.98824,2.98865,4.10812,5.81457,5.48748,0,5.81457,5.45807,0,5.81457,5.34934,0,
