tgDataLogger2 started logging at time 04082024_231418, with 33 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(springs).RestLen,6_SCA(springs).CurrLen,6_SCA(springs).Tension,7_SCA(springs).RestLen,7_SCA(springs).CurrLen,7_SCA(springs).Tension,8_SCA(springs).RestLen,8_SCA(springs).CurrLen,8_SCA(springs).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(springs).RestLen,27_SCA(springs).CurrLen,27_SCA(springs).Tension,28_SCA(springs).RestLen,28_SCA(springs).CurrLen,28_SCA(springs).Tension,29_SCA(springs).RestLen,29_SCA(springs).CurrLen,29_SCA(springs).Tension,30_SCA(activated_cable).RestLen,30_SCA(activated_cable).CurrLen,30_SCA(activated_cable).Tension,31_SCA(activated_cable).RestLen,31_SCA(activated_cable).CurrLen,31_SCA(activated_cable).Tension,32_SCA(activated_cable).RestLen,32_SCA(activated_cable).CurrLen,32_SCA(activated_cable).Tension,
0.2001,-0.180741,3.03569,0.727898,-0.179411,0.0416152,1.01791,0.0326286,0.744382,4.9213,-0.66572,-0.183335,0.0449123,0.995176,0.0326286,-0.890078,4.45201,-0.0924924,-0.394721,-0.0903286,-0.573958,0.0326286,1.44619,3.48021,0.140909,-0.395341,-0.091756,-0.573636,0.0326286,0.107443,3.30268,-1.03914,-1.92181,0.441942,0.101623,0.0326286,0.449696,4.63505,1.09734,-1.92154,0.440526,0.101718,0.0326286,1.99814,2.93678,93.8644,1.99814,2.98348,98.534,1.99814,2.98048,98.2339,1.99814,2.98111,98.2965,1.99814,2.93259,93.4447,1.99814,2.98149,98.3346,1.99814,2.97545,97.731,1.99814,2.97746,97.9323,1.99814,2.96253,96.4387,1.99814,2.9765,97.8356,1.99814,2.9766,97.8458,1.99814,2.96177,96.3634,1.99814,2.96795,96.9813,1.99814,2.97811,97.9974,1.99814,2.99858,100.044,1.99814,2.98472,98.6582,1.99814,2.96946,97.1319,1.99814,2.97439,97.6251,1.99814,2.96925,97.111,1.99814,2.97495,97.6814,1.99814,2.98475,98.6613,1.99814,2.9668,96.8657,1.99814,2.97879,98.0654,1.99814,2.99967,100.153,5.81557,5.48,0,5.81557,5.55499,0,5.81557,5.55567,0,
0.4002,0.019765,2.96652,0.635553,-0.432885,-0.20449,0.997359,0.0326286,1.68164,4.39734,-0.574659,-0.429882,-0.199346,0.983434,0.0326286,-0.0948947,4.39186,-0.388367,-0.660046,-0.338752,-0.529536,0.0326286,1.79895,2.97605,0.434834,-0.653795,-0.36784,-0.534506,0.0326286,0.7478,2.97314,-1.00127,-2.05983,0.42519,0.375216,0.0326286,0.951385,4.39319,1.05795,-2.05369,0.4502,0.37683,0.0326286,1.99814,2.96795,96.9806,1.99814,2.97054,97.2397,1.99814,2.98464,98.6502,1.99814,2.97695,97.8805,1.99814,2.94372,94.558,1.99814,2.98867,99.0529,1.99814,2.96424,96.6097,1.99814,2.99406,99.5915,1.99814,2.94968,95.154,1.99814,2.96672,96.8581,1.99814,2.98735,98.9207,1.99814,2.9718,97.3657,1.99814,2.96873,97.0585,1.99814,2.93786,93.9718,1.99814,3.00012,100.198,1.99814,2.99063,99.2486,1.99814,2.96037,96.2227,1.99814,2.98875,99.0613,1.99814,2.97818,98.0038,1.99814,2.97415,97.6014,1.99814,2.98286,98.4718,1.99814,2.96475,96.6613,1.99814,2.98174,98.3598,1.99814,2.98218,98.4035,5.81557,5.49369,0,5.81557,5.51871,0,5.81557,5.49049,0,
0.6003,0.0813962,2.96725,0.535729,-0.44465,-0.232248,1.00422,0.0326286,1.80799,4.39936,-0.641206,-0.445177,-0.232195,0.993745,0.0326286,0.00365461,4.40454,-0.509119,-0.67153,-0.363212,-0.514794,0.0326286,1.87941,2.96194,0.397219,-0.68,-0.368083,-0.513878,0.0326286,0.858365,2.96757,-1.09019,-2.03343,0.456313,0.419484,0.0326286,1.02052,4.40217,0.987347,-2.04474,0.461571,0.410048,0.0326286,1.99814,2.98015,98.2005,1.99814,2.98165,98.3507,1.99814,2.97592,97.7779,1.99814,2.97259,97.445,1.99814,2.93959,94.1454,1.99814,2.9944,99.6261,1.99814,2.97194,97.3799,1.99814,2.99107,99.2929,1.99814,2.93324,93.5101,1.99814,2.9628,96.4656,1.99814,2.98834,99.0195,1.99814,2.98128,98.3141,1.99814,2.9707,97.2564,1.99814,2.93843,94.0286,1.99814,2.99308,99.4942,1.99814,2.98676,98.8624,1.99814,2.96384,96.57,1.99814,2.97923,98.1088,1.99814,2.97941,98.1274,1.99814,2.98047,98.2327,1.99814,2.98008,98.1941,1.99814,2.96193,96.3794,1.99814,2.98577,98.7634,1.99814,2.97992,98.1783,5.81557,5.51231,0,5.81557,5.50632,0,5.81557,5.51492,0,
0.8004,0.0752072,2.96508,0.536271,-0.443846,-0.233803,1.0063,0.0326286,1.80561,4.40259,-0.637617,-0.443528,-0.233979,0.995557,0.0326286,-0.00259506,4.40368,-0.509297,-0.670482,-0.36507,-0.512815,0.0326286,1.8781,2.96381,0.402928,-0.679358,-0.370097,-0.512322,0.0326286,0.85977,2.96471,-1.09118,-2.03015,0.459304,0.421035,0.0326286,1.01306,4.40348,0.99257,-2.04081,0.463574,0.412598,0.0326286,1.99814,2.98328,98.5143,1.99814,2.98449,98.6352,1.99814,2.98058,98.2437,1.99814,2.97184,97.3703,1.99814,2.93437,93.6233,1.99814,2.99329,99.5152,1.99814,2.9721,97.3962,1.99814,2.99194,99.3802,1.99814,2.93407,93.5927,1.99814,2.96146,96.332,1.99814,2.98705,98.8908,1.99814,2.9809,98.2757,1.99814,2.9711,97.2957,1.99814,2.93441,93.6265,1.99814,2.99238,99.424,1.99814,2.98701,98.8865,1.99814,2.96199,96.3848,1.99814,2.98038,98.2244,1.99814,2.97999,98.1849,1.99814,2.98053,98.2392,1.99814,2.98041,98.2273,1.99814,2.96118,96.3035,1.99814,2.98673,98.8589,1.99814,2.98053,98.2386,5.81557,5.51324,0,5.81557,5.51105,0,5.81557,5.51406,0,
1.0005,0.073419,2.96404,0.536214,-0.443544,-0.234552,1.00729,0.0326286,1.80502,4.40212,-0.635676,-0.443205,-0.234812,0.996584,0.0326286,-0.00351969,4.4023,-0.509317,-0.670559,-0.365969,-0.511797,0.0326286,1.87689,2.96381,0.404969,-0.679772,-0.370967,-0.511403,0.0326286,0.860956,2.96384,-1.09125,-2.02906,0.46028,0.421735,0.0326286,1.01035,4.40233,0.993931,-2.03963,0.464214,0.413844,0.0326286,1.99814,2.98426,98.6115,1.99814,2.985,98.686,1.99814,2.98333,98.5192,1.99814,2.97154,97.3399,1.99814,2.93277,93.4629,1.99814,2.99289,99.4749,1.99814,2.97188,97.3737,1.99814,2.99228,99.4135,1.99814,2.93305,93.4911,1.99814,2.96076,96.2615,1.99814,2.98695,98.8814,1.99814,2.98109,98.2947,1.99814,2.97128,97.3139,1.99814,2.93277,93.4627,1.99814,2.99236,99.4222,1.99814,2.98725,98.9106,1.99814,2.961,96.2863,1.99814,2.98089,98.2755,1.99814,2.98038,98.2241,1.99814,2.98065,98.2514,1.99814,2.98063,98.249,1.99814,2.96063,96.2489,1.99814,2.98712,98.8979,1.99814,2.98113,98.2993,5.81557,5.51227,0,5.81557,5.51163,0,5.81557,5.51278,0,
1.2006,0.0731307,2.96358,0.536351,-0.443509,-0.234684,1.00762,0.0326286,1.80469,4.40138,-0.635085,-0.443161,-0.234886,0.996882,0.0326286,-0.00370142,4.40138,-0.50905,-0.670622,-0.366099,-0.511593,0.0326286,1.87646,2.96357,0.405111,-0.680035,-0.371208,-0.511138,0.0326286,0.861019,2.96352,-1.09106,-2.02883,0.460382,0.421758,0.0326286,1.00968,4.40141,0.99417,-2.03939,0.464357,0.414039,0.0326286,1.99814,2.98437,98.6225,1.99814,2.98464,98.6497,1.99814,2.98409,98.5951,1.99814,2.97153,97.339,1.99814,2.93227,93.4129,1.99814,2.99277,99.4631,1.99814,2.97175,97.3605,1.99814,2.99252,99.4381,1.99814,2.93244,93.4302,1.99814,2.96042,96.2281,1.99814,2.98713,98.899,1.99814,2.98129,98.3152,1.99814,2.97145,97.3306,1.99814,2.93225,93.4114,1.99814,2.99251,99.4373,1.99814,2.98736,98.922,1.99814,2.96053,96.2391,1.99814,2.98126,98.3117,1.99814,2.98067,98.2528,1.99814,2.98079,98.2653,1.99814,2.98078,98.264,1.99814,2.96039,96.2246,1.99814,2.98726,98.9124,1.99814,2.98142,98.3278,5.81557,5.5115,0,5.81557,5.51136,0,5.81557,5.51174,0,
1.4007,0.0732204,2.96342,0.536459,-0.443469,-0.234543,1.00765,0.0326286,1.80458,4.401,-0.635082,-0.443146,-0.234741,0.996906,0.0326286,-0.00373946,4.401,-0.508845,-0.670642,-0.365999,-0.51165,0.0326286,1.87647,2.96342,0.404936,-0.680121,-0.37114,-0.511175,0.0326286,0.860912,2.9634,-1.09101,-2.02885,0.460289,0.421582,0.0326286,1.00976,4.40101,0.994156,-2.0394,0.4643,0.413925,0.0326286,1.99814,2.98446,98.632,1.99814,2.98457,98.6432,1.99814,2.98437,98.6228,1.99814,2.97156,97.3423,1.99814,2.93206,93.3921,1.99814,2.99272,99.4576,1.99814,2.97168,97.3536,1.99814,2.99261,99.4469,1.99814,2.93213,93.3992,1.99814,2.96026,96.2119,1.99814,2.98725,98.9107,1.99814,2.98139,98.3251,1.99814,2.97153,97.3393,1.99814,2.93205,93.3909,1.99814,2.99259,99.4449,1.99814,2.98737,98.9234,1.99814,2.96031,96.2168,1.99814,2.98139,98.3249,1.99814,2.98081,98.2672,1.99814,2.98088,98.2736,1.99814,2.98085,98.2714,1.99814,2.96025,96.2114,1.99814,2.98732,98.9177,1.99814,2.98148,98.3338,5.81557,5.5112,0,5.81557,5.51116,0,5.81557,5.51132,0,
1.6008,0.0732528,2.96335,0.536506,-0.44346,-0.234478,1.00766,0.0326286,1.80456,4.40084,-0.635089,-0.443142,-0.234674,0.996914,0.0326286,-0.00376652,4.40084,-0.508756,-0.670656,-0.365953,-0.51168,0.0326286,1.87649,2.96335,0.404871,-0.680158,-0.371105,-0.5112,0.0326286,0.860862,2.96334,-1.09099,-2.02884,0.460274,0.421509,0.0326286,1.00981,4.40084,0.994165,-2.03941,0.464274,0.413868,0.0326286,1.99814,2.98452,98.6384,1.99814,2.98457,98.6434,1.99814,2.98449,98.6352,1.99814,2.97159,97.3448,1.99814,2.93196,93.3818,1.99814,2.99269,99.4547,1.99814,2.97164,97.3503,1.99814,2.99264,99.4499,1.99814,2.93199,93.3845,1.99814,2.96018,96.2041,1.99814,2.98731,98.9168,1.99814,2.98144,98.3296,1.99814,2.97158,97.3436,1.99814,2.93195,93.3809,1.99814,2.99262,99.4484,1.99814,2.98737,98.9232,1.99814,2.9602,96.2063,1.99814,2.98144,98.3299,1.99814,2.98088,98.2743,1.99814,2.98092,98.2776,1.99814,2.9809,98.2757,1.99814,2.96018,96.2044,1.99814,2.98734,98.9202,1.99814,2.98149,98.3345,5.81557,5.51109,0,5.81557,5.51108,0,5.81557,5.51115,0,
1.8009,0.0732568,2.96331,0.536529,-0.44346,-0.234452,1.00766,0.0326286,1.80456,4.40078,-0.635094,-0.443141,-0.234645,0.996918,0.0326286,-0.00378755,4.40077,-0.508722,-0.670662,-0.365939,-0.511693,0.0326286,1.87651,2.96332,0.404849,-0.680173,-0.371095,-0.511211,0.0326286,0.86084,2.96331,-1.09098,-2.02884,0.460269,0.421479,0.0326286,1.00983,4.40078,0.994181,-2.03941,0.464266,0.413843,0.0326286,1.99814,2.98456,98.6419,1.99814,2.98458,98.6442,1.99814,2.98455,98.6408,1.99814,2.9716,97.3461,1.99814,2.93191,93.3766,1.99814,2.99267,99.4532,1.99814,2.97163,97.3488,1.99814,2.99265,99.4511,1.99814,2.93192,93.3777,1.99814,2.96014,96.2003,1.99814,2.98734,98.9199,1.99814,2.98146,98.3318,1.99814,2.9716,97.3456,1.99814,2.9319,93.376,1.99814,2.99264,99.4502,1.99814,2.98737,98.923,1.99814,2.96015,96.2013,1.99814,2.98146,98.3321,1.99814,2.98092,98.2778,1.99814,2.98093,98.2795,1.99814,2.98092,98.2781,1.99814,2.96015,96.2007,1.99814,2.98735,98.9214,1.99814,2.98148,98.3343,5.81557,5.51105,0,5.81557,5.51105,0,5.81557,5.51108,0,
2.001,0.0732531,2.9633,0.536541,-0.443458,-0.234439,1.00767,0.0326286,1.80456,4.40075,-0.635097,-0.443139,-0.234633,0.996921,0.0326286,-0.00380068,4.40075,-0.508709,-0.670668,-0.365932,-0.511697,0.0326286,1.87652,2.9633,0.404844,-0.680181,-0.37109,-0.511215,0.0326286,0.860831,2.9633,-1.09099,-2.02884,0.460255,0.421465,0.0326286,1.00984,4.40075,0.994192,-2.03941,0.464259,0.413833,0.0326286,1.99814,2.98458,98.6437,1.99814,2.98459,98.6447,1.99814,2.98457,98.6434,1.99814,2.97161,97.3468,1.99814,2.93188,93.374,1.99814,2.99267,99.4525,1.99814,2.97162,97.3481,1.99814,2.99266,99.4516,1.99814,2.93188,93.3745,1.99814,2.96012,96.1985,1.99814,2.98735,98.9213,1.99814,2.98147,98.3329,1.99814,2.97161,97.3466,1.99814,2.93188,93.3736,1.99814,2.99265,99.4511,1.99814,2.98737,98.9228,1.99814,2.96013,96.1989,1.99814,2.98147,98.3331,1.99814,2.98093,98.2795,1.99814,2.98094,98.2803,1.99814,2.98094,98.2795,1.99814,2.96013,96.1987,1.99814,2.98736,98.922,1.99814,2.98148,98.3341,5.81457,5.51104,0,5.81457,5.51104,0,5.81457,5.51105,0,
